item,value,type
0,MicrobiotaLoads_ori,0.6168964889203892,MicrobiotaLoadsFoldChange_ori
1,taxa189330,-0.050696031406136655,TaxaFoldChange
2,taxa459786,-7.132301249418812,TaxaFoldChange
3,taxa1678,4.497247461560932,TaxaFoldChange
4,taxa572511,-9.730793327929916,TaxaFoldChange
5,taxa100883,-8.70176352355266,TaxaFoldChange
6,taxa547,-7.220309300808145,TaxaFoldChange
7,taxa135858,2.4810191913315887,TaxaFoldChange
8,taxa848,-8.629455123742032,TaxaFoldChange
9,taxa33024,-7.615849023375034,TaxaFoldChange
10,taxa713,3.5201030493495584,TaxaFoldChange
11,changedTaxaCount,11.0,changedTaxaCount
12,totalTaxaCount,58.0,totalTaxaCount
13,MicrobiotaLoads,0.7656764702155954,MicrobiotaLoadsFoldChange
14,taxa100883,0.22067136191984693,ranksums_on_loads
15,taxa1017280,,ranksums_on_loads
16,taxa102106,0.4496917979688909,ranksums_on_loads
17,taxa117563,,ranksums_on_loads
18,taxa1253,,ranksums_on_loads
19,taxa1263,0.14891467317876572,ranksums_on_loads
20,taxa1301,0.5838824207703652,ranksums_on_loads
21,taxa1348911,0.3173105078629141,ranksums_on_loads
22,taxa1350,0.3173105078629141,ranksums_on_loads
23,taxa1357,,ranksums_on_loads
24,taxa135858,0.3173105078629141,ranksums_on_loads
25,taxa1485,0.2482130789899236,ranksums_on_loads
26,taxa1578,0.3173105078629141,ranksums_on_loads
27,taxa1678,0.007371167746956716,ranksums_on_loads
28,taxa1730,0.2696898998450281,ranksums_on_loads
29,taxa189330,0.5637028616507731,ranksums_on_loads
30,taxa191303,,ranksums_on_loads
31,taxa207244,0.5697643679606206,ranksums_on_loads
32,taxa216851,0.6272069263720121,ranksums_on_loads
33,taxa2172,0.5637028616507731,ranksums_on_loads
34,taxa239759,0.3359238131517357,ranksums_on_loads
35,taxa239934,0.5224312849615644,ranksums_on_loads
36,taxa244127,0.7728299926844475,ranksums_on_loads
37,taxa283168,0.7324398999038725,ranksums_on_loads
38,taxa292632,0.5659921481957874,ranksums_on_loads
39,taxa29465,0.8311704095417624,ranksums_on_loads
40,taxa32207,,ranksums_on_loads
41,taxa33024,0.22067136191984693,ranksums_on_loads
42,taxa33042,0.6985353583033387,ranksums_on_loads
43,taxa35832,0.6547208460185769,ranksums_on_loads
44,taxa375288,0.14891467317876572,ranksums_on_loads
45,taxa397864,0.624206114766406,ranksums_on_loads
46,taxa39948,0.22067136191984693,ranksums_on_loads
47,taxa40544,0.22067136191984693,ranksums_on_loads
48,taxa447020,0.2482130789899236,ranksums_on_loads
49,taxa459786,0.010515245935858907,ranksums_on_loads
50,taxa46255,,ranksums_on_loads
51,taxa547,0.22067136191984693,ranksums_on_loads
52,taxa561,0.3050588592616783,ranksums_on_loads
53,taxa570,0.4385780260809998,ranksums_on_loads
54,taxa572511,0.000348575174213053,ranksums_on_loads
55,taxa574697,,ranksums_on_loads
56,taxa577309,,ranksums_on_loads
57,taxa577310,0.8064959405073401,ranksums_on_loads
58,taxa61170,0.27523352407483426,ranksums_on_loads
59,taxa644652,,ranksums_on_loads
60,taxa713,,ranksums_on_loads
61,taxa724,0.6015081344405899,ranksums_on_loads
62,taxa816,0.28983871760750823,ranksums_on_loads
63,taxa838,0.6698153575994166,ranksums_on_loads
64,taxa841,0.3098795496397729,ranksums_on_loads
65,taxa84111,1.0,ranksums_on_loads
66,taxa846,0.22067136191984693,ranksums_on_loads
67,taxa848,0.3173105078629141,ranksums_on_loads
68,taxa872,0.0832645166635504,ranksums_on_loads
69,taxa904,,ranksums_on_loads
70,taxa906,,ranksums_on_loads
71,taxa946234,0.12133525035848212,ranksums_on_loads
