,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,4,4,0.16,0.16
1,taxa1017280,2,1,0.08,0.04
2,taxa102106,20,17,0.8,0.68
3,taxa117563,2,3,0.08,0.12
4,taxa1253,2,2,0.08,0.08
5,taxa1263,23,24,0.92,0.96
6,taxa1301,9,12,0.36,0.48
7,taxa1348911,4,8,0.16,0.32
8,taxa1350,5,5,0.2,0.2
9,taxa1357,4,4,0.16,0.16
10,taxa135858,1,0,0.04,0.0
11,taxa1485,11,8,0.44,0.32
12,taxa1578,8,9,0.32,0.36
13,taxa1678,18,19,0.72,0.76
14,taxa1730,25,25,1.0,1.0
15,taxa189330,24,24,0.96,0.96
16,taxa191303,2,2,0.08,0.08
17,taxa207244,14,17,0.56,0.68
18,taxa216851,25,25,1.0,1.0
19,taxa2172,12,9,0.48,0.36
20,taxa239759,24,24,0.96,0.96
21,taxa239934,15,14,0.6,0.56
22,taxa244127,4,3,0.16,0.12
23,taxa283168,13,14,0.52,0.56
24,taxa292632,25,25,1.0,1.0
25,taxa29465,8,8,0.32,0.32
26,taxa32207,1,2,0.04,0.08
27,taxa33024,0,1,0.0,0.04
28,taxa33042,21,23,0.84,0.92
29,taxa35832,14,14,0.56,0.56
30,taxa375288,25,25,1.0,1.0
31,taxa397864,20,19,0.8,0.76
32,taxa39948,5,7,0.2,0.28
33,taxa40544,11,7,0.44,0.28
34,taxa447020,13,14,0.52,0.56
35,taxa459786,14,17,0.56,0.68
36,taxa46255,4,4,0.16,0.16
37,taxa547,4,5,0.16,0.2
38,taxa561,13,12,0.52,0.48
39,taxa570,6,5,0.24,0.2
40,taxa572511,25,25,1.0,1.0
41,taxa574697,1,2,0.04,0.08
42,taxa577309,2,1,0.08,0.04
43,taxa577310,7,7,0.28,0.28
44,taxa61170,5,10,0.2,0.4
45,taxa644652,0,2,0.0,0.08
46,taxa713,2,0,0.08,0.0
47,taxa724,6,9,0.24,0.36
48,taxa816,25,25,1.0,1.0
49,taxa838,9,9,0.36,0.36
50,taxa841,25,25,1.0,1.0
51,taxa84111,3,5,0.12,0.2
52,taxa846,9,5,0.36,0.2
53,taxa848,2,2,0.08,0.08
54,taxa872,4,7,0.16,0.28
55,taxa904,8,6,0.32,0.24
56,taxa906,3,1,0.12,0.04
57,taxa946234,1,4,0.04,0.16
