,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,3,4,0.06,0.08
1,taxa1017280,4,4,0.08,0.08
2,taxa102106,39,41,0.78,0.82
3,taxa117563,4,2,0.08,0.04
4,taxa1253,1,3,0.02,0.06
5,taxa1263,47,46,0.94,0.92
6,taxa1301,36,21,0.72,0.42
7,taxa1348911,14,6,0.28,0.12
8,taxa1350,7,8,0.14,0.16
9,taxa1357,5,6,0.1,0.12
10,taxa135858,2,2,0.04,0.04
11,taxa1485,22,17,0.44,0.34
12,taxa1578,16,6,0.32,0.12
13,taxa1678,40,29,0.8,0.58
14,taxa1730,50,50,1.0,1.0
15,taxa189330,48,49,0.96,0.98
16,taxa191303,2,1,0.04,0.02
17,taxa207244,28,27,0.56,0.54
18,taxa216851,50,50,1.0,1.0
19,taxa2172,22,19,0.44,0.38
20,taxa239759,45,47,0.9,0.94
21,taxa239934,25,23,0.5,0.46
22,taxa244127,10,10,0.2,0.2
23,taxa283168,30,20,0.6,0.4
24,taxa292632,50,50,1.0,1.0
25,taxa29465,17,16,0.34,0.32
26,taxa32207,6,2,0.12,0.04
27,taxa33024,8,4,0.16,0.08
28,taxa33042,45,42,0.9,0.84
29,taxa35832,28,22,0.56,0.44
30,taxa375288,49,48,0.98,0.96
31,taxa397864,31,31,0.62,0.62
32,taxa39948,6,11,0.12,0.22
33,taxa40544,20,6,0.4,0.12
34,taxa447020,28,24,0.56,0.48
35,taxa459786,38,32,0.76,0.64
36,taxa46255,4,2,0.08,0.04
37,taxa547,3,8,0.06,0.16
38,taxa561,23,31,0.46,0.62
39,taxa570,8,9,0.16,0.18
40,taxa572511,50,50,1.0,1.0
41,taxa574697,4,3,0.08,0.06
42,taxa577309,4,1,0.08,0.02
43,taxa577310,16,21,0.32,0.42
44,taxa61170,19,14,0.38,0.28
45,taxa644652,3,2,0.06,0.04
46,taxa713,1,1,0.02,0.02
47,taxa724,19,19,0.38,0.38
48,taxa816,47,48,0.94,0.96
49,taxa838,18,20,0.36,0.4
50,taxa841,50,50,1.0,1.0
51,taxa84111,11,9,0.22,0.18
52,taxa846,12,9,0.24,0.18
53,taxa848,3,4,0.06,0.08
54,taxa872,16,12,0.32,0.24
55,taxa904,14,6,0.28,0.12
56,taxa906,3,3,0.06,0.06
57,taxa946234,7,10,0.14,0.2
