item,value,type
0,MicrobiotaLoads_ori,-0.09989484521693726,MicrobiotaLoadsFoldChange_ori
1,taxa283168,-5.749333859027495,TaxaFoldChange
2,taxa35832,-9.879608233094972,TaxaFoldChange
3,taxa135858,-5.8023552500879765,TaxaFoldChange
4,taxa574697,3.8046172944317194,TaxaFoldChange
5,taxa577309,-7.096354807079934,TaxaFoldChange
6,taxa841,1.9296227123228211,TaxaFoldChange
7,taxa1578,-5.8231129890917375,TaxaFoldChange
8,taxa459786,-8.88227518638615,TaxaFoldChange
9,taxa644652,-7.250610224628643,TaxaFoldChange
10,taxa2172,8.938851340784609,TaxaFoldChange
11,taxa375288,6.653783468773532,TaxaFoldChange
12,taxa216851,9.43988332757824,TaxaFoldChange
13,taxa61170,5.977116146397705,TaxaFoldChange
14,taxa1017280,9.330717887383148,TaxaFoldChange
15,taxa946234,-2.3047437281691985,TaxaFoldChange
16,taxa906,-6.638971924925857,TaxaFoldChange
17,taxa713,-5.051958950055487,TaxaFoldChange
18,taxa547,3.545623748765692,TaxaFoldChange
19,taxa872,-8.624427014757668,TaxaFoldChange
20,taxa1301,2.4804765233074164,TaxaFoldChange
21,taxa1253,-9.837208681122187,TaxaFoldChange
22,taxa447020,6.645844841596722,TaxaFoldChange
23,taxa577310,9.112461063481188,TaxaFoldChange
24,taxa29465,-2.9580163932188537,TaxaFoldChange
25,taxa207244,4.065867417672546,TaxaFoldChange
26,taxa846,3.6506806023365246,TaxaFoldChange
27,taxa1350,-3.6947367009323133,TaxaFoldChange
28,taxa100883,-3.2742985626810683,TaxaFoldChange
29,taxa838,2.636531164274132,TaxaFoldChange
30,taxa32207,-9.071293008800136,TaxaFoldChange
31,taxa572511,6.092680031427562,TaxaFoldChange
32,taxa33042,3.185249266830194,TaxaFoldChange
33,taxa33024,-7.596147178893815,TaxaFoldChange
34,taxa1348911,9.600187987641883,TaxaFoldChange
35,taxa40544,-8.029040640868228,TaxaFoldChange
36,taxa570,9.49247879327951,TaxaFoldChange
37,taxa848,1.2834678504470354,TaxaFoldChange
38,taxa189330,3.4921376349557853,TaxaFoldChange
39,taxa561,-5.130331989041187,TaxaFoldChange
40,taxa1730,-6.70137301886003,TaxaFoldChange
41,taxa397864,-4.465970607749825,TaxaFoldChange
42,changedTaxaCount,42.0,changedTaxaCount
43,totalTaxaCount,58.0,totalTaxaCount
44,MicrobiotaLoads,5.1379866433328445,MicrobiotaLoadsFoldChange
45,taxa100883,0.005478553242547366,ranksums_on_loads
46,taxa1017280,0.002699796063260186,ranksums_on_loads
