,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577310,taxa61170,taxa644652,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.002024096453900135,,,0.0027531683370849054,,,,,,7.041480806189776e-05,,0.004764802889702144,0.002380831042656886,0.00020020095069109354,,,0.013798060259472996,,0.18179381064981928,,,0.008570039380621218,0.013253890570119825,,,,,0.011763528229701822,0.030105927174067335,0.019387780224340567,,0.05689911624856651,,0.012118945706940866,,,,,0.017911602161805536,,0.0002563301645994264,0.0005296814626584194,,0.00027355393060017846,0.5556842835060253,,0.027688520957726493,,,,,0.030101874523243623,0.0076170585394266695,5.248182816699717e-05,Control
1,,,0.0039072220457024975,,,,,,0.00026672711803940016,0.004149461074047614,,,,0.011361863956163676,0.061850309896267025,0.008924435343771625,,0.005174912531287089,0.07461480285716056,,0.05105197683406392,,,0.0072544695590182765,0.028260881272494612,0.0005517440956015021,,,0.06272314263682263,,0.00826813421789868,0.0137711465069569,,0.005789350200919187,0.00039404486238354047,0.0007384022730637414,,0.01463046507353184,0.0012461490954800778,0.0002089108398815264,0.01058678035372385,,,0.0007261074230512586,,0.0002323828262689936,0.3851194109364621,0.19600836009156716,0.0418353101792518,,,,0.000353095899118825,,,,Control
2,,,0.010484517213804235,,,0.001828697287216914,0.0005365582566016109,0.0010522671540968837,0.015922447055919338,,,,0.001815040957002263,0.002035210189165193,0.012561843108364234,0.003974409079645699,,8.131250051471855e-05,0.022147335957503168,,0.14707867641179614,,,0.016541673021377577,0.07034511214401153,,,,0.0010434061764766898,,0.02864827037365492,0.03225990060485034,,0.0005371837373748009,0.005576995067354378,,,,,,0.002864284954028727,,,0.0009642828586681367,,,0.5663321838734169,0.026126644636538857,0.02808366972905528,0.0011188808564416336,,,3.919679511991562e-05,,,,Control
3,,,0.003944705696427893,,,0.02672756455741105,,0.0004013439596287047,,,,,,0.026711337155489415,0.08340202416683919,0.0062518908282414255,,,0.04644416796994065,0.0056065156843007535,0.16946989005573446,0.01897758478998383,,0.01949262392231188,0.10930033747828036,,,,0.02555247326793932,0.0015713706459529225,0.026108752740182862,0.09871738408492907,,0.012034220593234538,0.0006435146774783197,0.0013681663645648118,,,,,0.016472259979929703,,,,,,0.27937487913427944,,0.01678998630800043,,,,,0.0046370059389190255,,,Control
4,,0.00011578607456001809,0.0011981476713639086,,,0.0459271989360109,0.000395308986221457,,,,,0.013803916386297972,,0.0004090831793489012,0.15009727894439553,0.0037427486122759337,,0.0003498437923647058,0.0070688537737871515,0.006671266349604764,0.14828902772631156,0.04544572356872152,,0.016677026655031443,0.13636347630807713,,,,0.0016676094566774695,0.0004554804614623968,0.05112452305561729,0.09436306163236824,,,0.00030313581416562875,0.004586702746076995,,,0.0008397079539647825,,0.004411884415256503,,,4.152971010605301e-05,,0.0005392648392075262,0.258243336759966,,0.005401140751747821,0.00023498980606143207,,,0.0012329456329490296,,,,Control
5,,,,,,0.00969008523355915,0.0073695124953233075,,,,,,,0.010303720647920794,0.043481578940352504,0.0014085621024811136,,0.0005278775324124805,0.05777915079257168,,0.10560838774293253,0.00022117091057096975,,0.0032662422318022223,0.04294825822631373,0.03277850649760367,0.00026160597408068003,0.037105058293142666,0.07751412783345375,,0.023395016800546724,,,0.06513833235133895,,0.0067055554222531484,,,,,0.005670351145200979,,,0.0003098170113422576,,0.022926014497969813,0.41624343152388643,,0.029347635792940484,,,,,,,,Control
6,,,0.03791561567386847,,,0.3238646065306038,0.012067900482611166,,0.0014475148151563365,0.00024332558536148345,,0.0003958795222759074,,0.001993378295625064,0.24150809640956505,0.03726849503176853,,0.0007924786385938639,0.1098234147060556,,0.0022056585380295693,0.042530886261274124,,,0.09514791101335597,,,,0.02184276315065822,,0.0008390466530293316,,,,0.005342882963066221,2.5082992322856767e-05,,,,,0.015146940589390697,,,0.00037675888058717234,,,0.03956543921398949,,0.0069144763509016065,0.002741447701909608,,,,,,,Control
7,0.0014935163165276776,,,,,0.031422245456062016,0.0004637448965303719,,,,,0.02420065118620605,,0.00915799003101895,0.1298690273538915,0.0056418545418207575,,0.0025249242425559692,0.24589423650191927,,0.0017740748192146673,,1.7285594952278972e-05,,0.0013859160449904149,,,,,0.0008006605756594071,0.010129972331797098,,,,,0.000724358481964732,,,0.01188185203796653,,0.04200123413011063,,0.0006373168174417178,0.0006239179243130281,,6.53579596124631e-05,0.3443362111632827,0.0007719194384902331,0.12537784111510705,0.0003231076594925992,,0.007957306012410648,,,,0.0005234773666613242,Control
8,,,0.016595905005239848,,,0.1535797168900329,0.0007377998136240207,,,,,0.0013690086085439562,,0.03118167225477997,0.14750719489376252,0.012650243206933271,,0.0009018022325013957,0.013957196846172276,0.3143453570113145,0.056326810174059966,0.05943546863638428,,,0.08622052520877592,0.00036747517537388645,,,0.006746789341320272,5.118479611037764e-05,0.007018332599860481,0.020120479511834242,,,,0.002776643269410383,,,,,0.00911933656061388,,,8.432299400451903e-05,,0.0005969097047428783,0.03451248328578952,0.0031467568363363506,0.01986719392283444,,0.0004553863818892361,,0.00032800483775474986,,,,Control
9,,,0.013444649563324092,,,0.10519059007668416,0.00894437381643971,,,,,0.0024846986186677664,,0.0923458185244538,0.21671919117133706,0.03147692629088238,,0.00045569946349776936,0.02974645899327221,0.05534096548753078,0.0771334663629392,0.0259160939303754,,,0.08516221980842223,0.001404117206767949,,,0.006011227958515114,,0.007850803346197912,0.047685322742921095,,,0.0002481992564846521,0.003825710650324267,,,0.0021057428415405238,,0.012994903418233065,,,,,0.008522878873242485,0.1099642855016672,0.0075013976767986735,0.04582561431480822,,0.0016986441046723266,,,,,,Control
