"","taxon","mean.difference (Treat - Control)","se (Treat - Control)","W","p.val","q.val","diff.abn"
"1","taxa102106",-0.73449444808748,1.34116207203076,-0.547655248686926,0.583928645657556,1,FALSE
"2","taxa1263",-3.56344909178039,1.06729757137496,-3.33875873734983,0.000841536189281965,0.0311368390034327,TRUE
"3","taxa1301",1.85342882333806,1.48196742265434,1.25065422829498,0.211060656645297,1,FALSE
"4","taxa1348911",-0.329652266252974,1.15182540860929,-0.286199856149202,0.774725053914248,1,FALSE
"5","taxa1485",-2.9616335049042,1.24890225162002,-2.37138935498155,0.0177213517478158,0.655690014669186,FALSE
"6","taxa1578",-0.121437452878931,1.45853449522402,-0.083259911422444,0.933644875624709,1,FALSE
"7","taxa1678",3.48234578962409,1.4641047561674,2.37848130398801,0.0173841184601659,0.643212383026138,FALSE
"8","taxa1730",-5.14668786697646,0.603259286239461,-8.53146894606361,1.44501005162645e-17,5.34653719101785e-16,TRUE
"9","taxa189330",5.33953697215002,0.821561460330322,6.49925444409621,8.07190384627866e-11,2.9866044231231e-09,TRUE
"10","taxa207244",0.369350529664429,1.37910184742777,0.267819617784808,0.788838169374448,1,FALSE
"11","taxa216851",2.27625696500413,0.554379571221258,4.1059539044516,4.02649776734445e-05,0.00148980417391744,TRUE
"12","taxa2172",2.2829545919954,1.64938389536539,1.38412567165853,0.166319977521797,1,FALSE
"13","taxa239759",-4.77238469757389,0.792679561205004,-6.02057241178147,1.73801330364137e-09,6.43064922347306e-08,TRUE
"14","taxa239934",0.276488478903971,1.61525554173379,0.17117321176759,0.864087570515286,1,FALSE
"15","taxa244127",1.721903584909,1.26269974167304,1.36366828002002,0.172671991603087,1,FALSE
"16","taxa283168",-0.145873936198438,1.51187933979074,-0.0964851707138403,0.923135251030711,1,FALSE
"17","taxa292632",-0.0777925169994198,0.564992304088805,-0.137687746251483,0.890487204230108,1,FALSE
"18","taxa29465",-0.215874414537852,1.40470806616903,-0.153679201918868,0.877862684417838,1,FALSE
"19","taxa33042",0.178620881376258,1.25522111379214,0.142302323800647,0.886841211079363,1,FALSE
"20","taxa35832",-4.61356389862272,1.24086387172355,-3.71802580746791,0.000200785762227731,0.00742907320242605,TRUE
"21","taxa375288",-0.120295315504283,0.642114180777905,-0.187342561658657,0.851392054303188,1,FALSE
"22","taxa397864",-3.35325243689776,1.45167241287096,-2.30992364886653,0.0208923815347397,0.77301811678537,FALSE
"23","taxa39948",-0.210501594290462,1.70894167966157,-0.123176581621058,0.901967269491951,1,FALSE
"24","taxa40544",-1.38531243574757,1.46315683779803,-0.946796952972167,0.343742254748042,1,FALSE
"25","taxa447020",0.117789733812678,1.42426137618156,0.0827023296303043,0.934088232443668,1,FALSE
"26","taxa459786",-0.035312966971965,1.43006109626652,-0.0246933274838097,0.980299577355834,1,FALSE
"27","taxa561",5.52103908805215,1.87148029616724,2.95009202039645,0.00317679296746888,0.117541339796349,FALSE
"28","taxa572511",0.108698294582961,0.521314825215307,0.208507967403513,0.834832362261388,1,FALSE
"29","taxa577310",0.663710769423105,1.68423099053147,0.39407348110467,0.693526789155087,1,FALSE
"30","taxa61170",-0.882838639307959,1.13330420209812,-0.778995293296836,0.435982487328795,1,FALSE
"31","taxa724",-1.01303846738886,1.45586333449432,-0.695833491637954,0.486533112306107,1,FALSE
"32","taxa816",-7.39997600785048,0.638977795648807,-11.5809595548413,5.14667118090024e-31,1.90426833693309e-29,TRUE
"33","taxa838",1.71803364059847,1.62830384562651,1.0551062967842,0.29137671251738,1,FALSE
"34","taxa841",3.71548974560035,0.549277078094609,6.76432695587633,1.33930325935339e-11,4.95542205960754e-10,TRUE
"35","taxa84111",9.62204289183846,0,Inf,0,0,TRUE
"36","taxa846",0.0632170126872675,1.17889997854492,0.0536237287622096,0.957234950889783,1,FALSE
"37","taxa872",0.54503023639902,1.3009377584941,0.418951815980742,0.675251347123869,1,FALSE
"38","taxa904",7.11814712738747,0,Inf,0,0,TRUE
"39","taxa946234",-0.193000086001478,1.0677641256575,-0.180751611113207,0.856562546116703,1,FALSE
