,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa100883,7,13,0.08433734939759036,0.1566265060240964,-14.620583045590799,-9.963366085622194,-4.657216959968604,-6.320664165906306,-2.8318940862545565,0
1,taxa1017280,5,7,0.060240963855421686,0.08433734939759036,-19.059056682934774,-12.04207866126233,-7.01697802167244,-8.395379371876617,-5.566416862742283,1
2,taxa102106,66,64,0.7951807228915663,0.7710843373493976,-11.731639024066563,-7.977552858735524,-3.754086165331042,-4.365215001991048,-3.181860203807737,2
3,taxa117563,5,6,0.060240963855421686,0.07228915662650602,-17.043296163490787,-12.499895609420635,-4.543400554070156,-5.845689887452614,-3.1240190037188373,3
4,taxa1263,76,76,0.9156626506024096,0.9156626506024096,-14.195797657464553,-6.009456041238653,-8.186341616225901,-8.873779336799988,-7.382184683115308,4
5,taxa1301,45,52,0.5421686746987951,0.6265060240963856,-13.571632365707247,-9.971526738388036,-3.60010562731921,-4.413869044880788,-2.8265989148922857,5
6,taxa1348911,13,11,0.1566265060240964,0.13253012048192772,-9.745933666420667,-9.883547447959787,0.13761378153911902,-1.1019154155911357,1.4132501194211355,6
7,taxa1350,7,18,0.08433734939759036,0.21686746987951808,-13.17420264861401,-8.09165813617644,-5.08254451243757,-7.1626224999149155,-2.8195474761117283,7
8,taxa1357,6,12,0.07228915662650602,0.14457831325301204,-15.108545219287429,-10.400836544316663,-4.7077086749707675,-6.211098324781451,-3.1350344898120652,8
9,taxa1485,33,41,0.39759036144578314,0.4939759036144578,-22.058902636982257,-9.764084111805106,-12.294818525177151,-13.312720975933223,-11.224717625627354,9
10,taxa1578,20,26,0.24096385542168675,0.3132530120481928,-13.85702722470763,-8.475826232327435,-5.381200992380194,-6.730063984100227,-4.031591204028887,10
11,taxa1678,57,63,0.6867469879518072,0.7590361445783133,-3.5714812529938564,-7.079944766693308,3.508463513699452,2.69621503359383,4.375560724428391,11
12,taxa1730,83,83,1.0,1.0,-18.28678204266168,-3.8409264205753435,-14.445855622086341,-15.017235933836993,-13.82285750074215,12
13,taxa189330,81,83,0.9759036144578314,1.0,-11.569233581601615,-7.560958748363187,-4.008274833238428,-4.5385930130697,-3.460443060122388,13
14,taxa191303,6,4,0.07228915662650602,0.04819277108433735,-17.484427183955987,-10.53080462110483,-6.95362256285116,-7.701010333943885,-6.115547979508403,14
15,taxa207244,43,47,0.5180722891566265,0.5662650602409639,-15.07285305167711,-10.646894088786516,-4.425958962890596,-5.269290320133154,-3.6095071487024897,15
16,taxa216851,83,82,1.0,0.9879518072289156,-9.551433924884075,-5.194266228901233,-4.357167695982842,-4.917667436283044,-3.7333145412906803,16
17,taxa2172,28,31,0.3373493975903614,0.37349397590361444,-8.403885965751295,-5.632658259653968,-2.7712277060973274,-3.8386863326291256,-1.6444345000167921,17
18,taxa239759,77,80,0.927710843373494,0.963855421686747,-5.101573455966619,-4.530766243742636,-0.5708072122239828,-1.1476504542222303,-0.029638575711725856,18
19,taxa239934,44,39,0.5301204819277109,0.46987951807228917,-2.4266552616061325,-5.642009195241231,3.215353933635098,2.4600666335809547,3.9613308965388985,19
20,taxa244127,15,18,0.18072289156626506,0.21686746987951808,-15.540737833503249,-11.135730442912084,-4.4050073905911615,-5.584464968329483,-3.127364755226558,20
21,taxa283168,36,49,0.43373493975903615,0.5903614457831325,-12.079731270769466,-6.974940957414132,-5.104790313355336,-5.721538839539289,-4.502805114153738,21
22,taxa292632,83,83,1.0,1.0,-16.124252125158286,-4.478265470327477,-11.645986654830809,-12.066822573815678,-11.207862659035339,22
23,taxa29465,29,28,0.3493975903614458,0.3373493975903614,-23.404670219089052,-11.047743379650347,-12.356926839438707,-13.424009806133183,-11.325831322246193,23
24,taxa33024,5,9,0.060240963855421686,0.10843373493975904,-7.876337032795631,-3.0217313084683863,-4.854605724327245,-6.399463629710842,-3.310826553528395,24
25,taxa33042,70,72,0.8433734939759037,0.8674698795180723,-10.667785598547683,-7.013353402732062,-3.6544321958156214,-4.196302764271576,-3.086278691858992,25
26,taxa35832,38,43,0.4578313253012048,0.5180722891566265,-13.358073158616726,-9.531431604023462,-3.826641554593263,-4.625543259307977,-2.9512053721457714,26
27,taxa375288,81,81,0.9759036144578314,0.9759036144578314,-6.805024042893495,-6.044362029851397,-0.7606620130420984,-1.2497146029069932,-0.26129234423776354,27
28,taxa397864,54,54,0.6506024096385542,0.6506024096385542,-1.4407680161951135,-5.22811037047583,3.787342354280717,3.4037609586649484,4.185835176907804,28
29,taxa39948,19,18,0.2289156626506024,0.21686746987951808,-18.656230492622985,-4.395610347702434,-14.260620144920551,-15.508072865436283,-13.0033455520722,29
30,taxa40544,23,24,0.27710843373493976,0.2891566265060241,-22.229361652766023,-7.2994649631022535,-14.929896689663769,-15.968476055656124,-13.857898576474197,30
31,taxa447020,34,48,0.40963855421686746,0.5783132530120482,-15.178989000156403,-10.453528081498646,-4.725460918657755,-5.393502282333668,-4.023368761147994,31
32,taxa459786,55,54,0.6626506024096386,0.6506024096385542,-13.132796765845502,-8.87681079899562,-4.255985966849883,-5.0423270368255,-3.3250722425460775,32
33,taxa46255,6,12,0.07228915662650602,0.14457831325301204,-23.145237352556812,-10.104641191006179,-13.040596161550631,-14.745564360468759,-11.330132695196433,33
34,taxa547,7,13,0.08433734939759036,0.1566265060240964,-18.66399693473832,-9.134454447303543,-9.529542487434778,-11.350955603795244,-7.591023225285815,34
35,taxa561,45,46,0.5421686746987951,0.5542168674698795,-12.194882474374106,-8.744915545323222,-3.449966929050884,-4.3315144246614,-2.5862564097471945,35
36,taxa570,9,15,0.10843373493975904,0.18072289156626506,-8.861486871611923,-10.938478468853257,2.0769915972413333,0.6515286087466394,3.5395391607637565,36
37,taxa572511,83,83,1.0,1.0,-2.612857325281147,-6.9105494989488765,4.297692173667729,3.884392548868629,4.722272537813173,37
38,taxa577310,32,26,0.3855421686746988,0.3132530120481928,-14.71137392787067,-11.29877107031651,-3.4126028575541585,-4.80718299092501,-2.198123938315966,38
39,taxa61170,20,39,0.24096385542168675,0.46987951807228917,-15.0471748574958,-10.98317087985785,-4.064003977637953,-4.835709564934642,-3.250076288629359,39
40,taxa724,32,30,0.3855421686746988,0.3614457831325301,-5.81539934710294,-9.290291357427888,3.474892010324947,2.1943155979349984,4.675087489002481,40
41,taxa816,80,80,0.963855421686747,0.963855421686747,-6.404440506454986,-2.1469772229505035,-4.2574632835044826,-4.772341523079771,-3.72208912992477,41
42,taxa838,30,32,0.3614457831325301,0.3855421686746988,-9.947070010250604,-5.904299617387799,-4.0427703928628045,-5.594296217446888,-2.5466502872865,42
43,taxa841,83,83,1.0,1.0,-20.051020814166392,-6.020664314206808,-14.030356499959588,-14.585005742083391,-13.458942794551026,43
44,taxa84111,13,22,0.1566265060240964,0.26506024096385544,-21.082005161236907,-11.707646615493454,-9.374358545743451,-10.448648273106171,-8.256790285066419,44
45,taxa846,13,27,0.1566265060240964,0.3253012048192771,-7.98185086581719,-10.467575437760066,2.485724571942876,1.6071217399082642,3.2897656044063694,45
46,taxa848,4,8,0.04819277108433735,0.0963855421686747,-6.557402087346966,-9.597957989023012,3.040555901676046,-0.0931439980570731,6.2566143253580835,46
47,taxa872,21,21,0.25301204819277107,0.25301204819277107,-16.0594048778951,-10.50183282990989,-5.557572047985212,-6.647494402839883,-4.532723610970321,47
48,taxa904,15,17,0.18072289156626506,0.20481927710843373,-13.146951651036279,-7.743020812773105,-5.403930838263177,-6.5338352390920615,-4.022976787953804,48
49,taxa906,6,7,0.07228915662650602,0.08433734939759036,-9.346640329589151,-7.327177458765942,-2.0194628708232076,-3.9971299985329463,-0.17067572756554733,49
50,taxa946234,11,15,0.13253012048192772,0.18072289156626506,-14.893963427226335,-11.741949852780026,-3.1520135744463094,-4.366704570493785,-1.9769899277890222,50
