,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,8,5,0.16,0.1
1,taxa1017280,3,5,0.06,0.1
2,taxa102106,39,43,0.78,0.86
3,taxa117563,3,3,0.06,0.06
4,taxa1253,2,3,0.04,0.06
5,taxa1263,49,46,0.98,0.92
6,taxa1301,32,24,0.64,0.48
7,taxa1348911,11,6,0.22,0.12
8,taxa1350,8,5,0.16,0.1
9,taxa1357,7,5,0.14,0.1
10,taxa135858,3,1,0.06,0.02
11,taxa1485,23,20,0.46,0.4
12,taxa1578,17,15,0.34,0.3
13,taxa1678,37,35,0.74,0.7
14,taxa1730,50,50,1.0,1.0
15,taxa189330,48,50,0.96,1.0
16,taxa191303,3,0,0.06,0.0
17,taxa207244,23,23,0.46,0.46
18,taxa216851,49,50,0.98,1.0
19,taxa2172,18,26,0.36,0.52
20,taxa239759,47,49,0.94,0.98
21,taxa239934,28,27,0.56,0.54
22,taxa244127,7,5,0.14,0.1
23,taxa283168,24,22,0.48,0.44
24,taxa292632,50,50,1.0,1.0
25,taxa29465,13,16,0.26,0.32
26,taxa32207,4,2,0.08,0.04
27,taxa33024,4,3,0.08,0.06
28,taxa33042,41,47,0.82,0.94
29,taxa35832,22,26,0.44,0.52
30,taxa375288,50,49,1.0,0.98
31,taxa397864,36,34,0.72,0.68
32,taxa39948,13,7,0.26,0.14
33,taxa40544,16,12,0.32,0.24
34,taxa447020,29,21,0.58,0.42
35,taxa459786,33,34,0.66,0.68
36,taxa46255,8,5,0.16,0.1
37,taxa547,5,5,0.1,0.1
38,taxa561,20,29,0.4,0.58
39,taxa570,6,5,0.12,0.1
40,taxa572511,50,50,1.0,1.0
41,taxa574697,2,1,0.04,0.02
42,taxa577309,1,2,0.02,0.04
43,taxa577310,12,18,0.24,0.36
44,taxa61170,18,10,0.36,0.2
45,taxa644652,4,3,0.08,0.06
46,taxa713,1,1,0.02,0.02
47,taxa724,15,17,0.3,0.34
48,taxa816,48,49,0.96,0.98
49,taxa838,15,18,0.3,0.36
50,taxa841,50,50,1.0,1.0
51,taxa84111,11,6,0.22,0.12
52,taxa846,12,12,0.24,0.24
53,taxa848,3,2,0.06,0.04
54,taxa872,12,10,0.24,0.2
55,taxa904,12,10,0.24,0.2
56,taxa906,4,2,0.08,0.04
57,taxa946234,8,5,0.16,0.1
