,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa102106,32,28,0.8888888888888888,0.7777777777777778,-8.67738328030282,-7.984943935081143,-0.692439345221676,-1.6004344439335272,0.15977097970139956,0
1,taxa1263,34,32,0.9444444444444444,0.8888888888888888,-6.84856342708406,-5.933332007297672,-0.9152314197863871,-1.9253253754042852,0.10193956546792558,1
2,taxa1301,25,19,0.6944444444444444,0.5277777777777778,-9.910812759821663,-9.673920830153609,-0.2368919296680566,-1.2991632483809141,0.7468746172068298,2
3,taxa1348911,5,8,0.1388888888888889,0.2222222222222222,-10.567774041535476,-9.723132583052672,-0.8446414584828005,-1.5203796595753143,-0.04257207134140963,3
4,taxa1350,7,8,0.19444444444444445,0.2222222222222222,-14.163934508449703,-8.504394413331223,-5.659540095118482,-8.284273719196504,-2.873009022254078,4
5,taxa1357,7,4,0.19444444444444445,0.1111111111111111,-11.84563975069344,-10.589047481938735,-1.2565922687547046,-2.584768611522801,-0.061370602558392794,5
6,taxa1485,15,22,0.4166666666666667,0.6111111111111112,-9.404132331075271,-10.175857904281727,0.7717255732064571,-0.49098944651908855,2.0231536760002258,6
7,taxa1578,10,10,0.2777777777777778,0.2777777777777778,-13.034340941115508,-8.681049691761306,-4.353291249354204,-6.147049507089713,-2.3093544852148424,7
8,taxa1678,24,28,0.6666666666666666,0.7777777777777778,-4.276480732575092,-7.178473586791406,2.9019928542163127,1.7364093299649177,4.112630851101686,8
9,taxa1730,36,36,1.0,1.0,-4.465228048586029,-3.916617419322717,-0.5486106292633123,-1.2510653074147762,0.20143779824619418,9
10,taxa189330,36,34,1.0,0.9444444444444444,-7.514126131187726,-7.399442914825591,-0.11468321636213542,-0.8166647298660457,0.5757537613752778,10
11,taxa207244,20,23,0.5555555555555556,0.6388888888888888,-11.489269612466192,-10.390842334980128,-1.0984272774860637,-2.446278273183827,0.21121012420306998,11
12,taxa216851,36,36,1.0,1.0,-5.354200032973867,-5.1276054508962385,-0.22659458207762703,-0.8470250295531349,0.39046172199100426,12
13,taxa2172,13,8,0.3611111111111111,0.2222222222222222,-6.098091681784839,-5.627745033692361,-0.4703466480924782,-2.1937262076721407,1.171834066323414,13
