,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,6,6,0.13043478260869565,0.13043478260869565
1,taxa1017280,5,2,0.10869565217391304,0.043478260869565216
2,taxa102106,34,37,0.7391304347826086,0.8043478260869565
3,taxa117563,4,0,0.08695652173913043,0.0
4,taxa1253,1,2,0.021739130434782608,0.043478260869565216
5,taxa1263,40,43,0.8695652173913043,0.9347826086956522
6,taxa1301,31,21,0.6739130434782609,0.45652173913043476
7,taxa1348911,8,6,0.17391304347826086,0.13043478260869565
8,taxa1350,7,5,0.15217391304347827,0.10869565217391304
9,taxa1357,7,4,0.15217391304347827,0.08695652173913043
10,taxa135858,2,3,0.043478260869565216,0.06521739130434782
11,taxa1485,23,17,0.5,0.3695652173913043
12,taxa1578,12,13,0.2608695652173913,0.2826086956521739
13,taxa1678,28,34,0.6086956521739131,0.7391304347826086
14,taxa1730,46,46,1.0,1.0
15,taxa189330,46,45,1.0,0.9782608695652174
16,taxa191303,4,1,0.08695652173913043,0.021739130434782608
17,taxa207244,27,25,0.5869565217391305,0.5434782608695652
18,taxa216851,46,46,1.0,1.0
19,taxa2172,13,18,0.2826086956521739,0.391304347826087
20,taxa239759,45,42,0.9782608695652174,0.9130434782608695
21,taxa239934,22,25,0.4782608695652174,0.5434782608695652
22,taxa244127,10,7,0.21739130434782608,0.15217391304347827
23,taxa283168,20,20,0.43478260869565216,0.43478260869565216
24,taxa292632,46,46,1.0,1.0
25,taxa29465,15,13,0.32608695652173914,0.2826086956521739
26,taxa32207,4,2,0.08695652173913043,0.043478260869565216
27,taxa33024,4,5,0.08695652173913043,0.10869565217391304
28,taxa33042,38,40,0.8260869565217391,0.8695652173913043
29,taxa35832,22,23,0.4782608695652174,0.5
30,taxa375288,45,45,0.9782608695652174,0.9782608695652174
31,taxa397864,34,27,0.7391304347826086,0.5869565217391305
32,taxa39948,15,8,0.32608695652173914,0.17391304347826086
33,taxa40544,14,15,0.30434782608695654,0.32608695652173914
34,taxa447020,19,25,0.41304347826086957,0.5434782608695652
35,taxa459786,30,27,0.6521739130434783,0.5869565217391305
36,taxa46255,3,3,0.06521739130434782,0.06521739130434782
37,taxa547,4,4,0.08695652173913043,0.08695652173913043
38,taxa561,27,21,0.5869565217391305,0.45652173913043476
39,taxa570,9,6,0.1956521739130435,0.13043478260869565
40,taxa572511,46,46,1.0,1.0
41,taxa574697,3,2,0.06521739130434782,0.043478260869565216
42,taxa577309,3,2,0.06521739130434782,0.043478260869565216
43,taxa577310,18,16,0.391304347826087,0.34782608695652173
44,taxa61170,16,15,0.34782608695652173,0.32608695652173914
45,taxa644652,2,1,0.043478260869565216,0.021739130434782608
46,taxa713,2,1,0.043478260869565216,0.021739130434782608
47,taxa724,21,17,0.45652173913043476,0.3695652173913043
48,taxa816,45,43,0.9782608695652174,0.9347826086956522
49,taxa838,16,14,0.34782608695652173,0.30434782608695654
50,taxa841,46,46,1.0,1.0
51,taxa84111,11,10,0.2391304347826087,0.21739130434782608
52,taxa846,9,14,0.1956521739130435,0.30434782608695654
53,taxa848,6,2,0.13043478260869565,0.043478260869565216
54,taxa872,9,9,0.1956521739130435,0.1956521739130435
55,taxa904,9,12,0.1956521739130435,0.2608695652173913
56,taxa906,8,3,0.17391304347826086,0.06521739130434782
57,taxa946234,8,7,0.17391304347826086,0.15217391304347827
