,taxa102106,taxa1263,taxa1301,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa33042,taxa35832,taxa375288,taxa397864,taxa40544,taxa447020,taxa459786,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa872,taxa904,taxa946234,condition
0,0.0020382508463218287,0.02195112700597693,,,,,0.28993887579903915,0.0030839965414942608,,0.04011842319559684,,0.062650227068385,,,,0.04986215262573236,0.0013577859884274324,0.0030179782669056982,0.02404991995664496,,,,0.0031190845952694408,0.002352623582457839,,0.0018123081185440766,0.00032167429645916915,,0.002289647624670593,0.4723632899451632,,0.019672634542911162,,,,,Control
1,0.004478720089517061,0.02722005106805802,,0.00017744906070263074,0.00012809508074956207,0.030073980796796462,0.10389115174270236,0.0012669228090442294,,0.02408023687452919,0.006862967855507112,0.10190378369932247,0.0035135528384016563,,0.016737450035494938,0.2507550800553297,0.004803207148586096,0.00028946826001519733,0.048886857844052285,0.06850926303551756,0.007113116762198702,,0.0020384627238707294,,,0.034998627406428916,,,,0.23904733302662873,,0.012891730576828221,,,0.010332491209718271,,Control
2,0.02330584316415024,0.07613937556137103,,,0.015114780744607606,0.09027265284427471,0.046717660552761144,0.007476771308968991,,0.005389989803085609,0.07132572409424381,0.047863713835649094,0.0628253287089659,,,0.20464305780345446,0.017609521618483066,0.0007083921547198838,0.025955509247027265,0.0482126836451035,0.000446043854907626,0.0024070844596975577,,,,0.032528187953566316,,,,0.19748151841607448,,0.009509944759900595,,,0.014066215468987169,,Control
3,,0.0008782843630226359,,0.026449300102788873,,0.004439081484891511,0.021185364377944597,0.0016735383147946836,,0.019520161162348816,,0.12706965588970395,,3.344725704174292e-05,0.00553290296437803,0.0481016437563642,,,0.025462445729688248,,,,0.014328890404879578,0.00041055706566893387,,0.022658432870981102,0.00797498016940982,0.000883093074098925,,0.6615696466462927,,0.010737744973107017,0.0010908293925946063,,,,Control
4,0.005169817484636878,0.015687289570120402,,,0.0019982518508680565,0.02119838984424655,0.09997334499177273,0.000562191438468923,,0.03329182772661563,0.018305812611283116,0.1654625312101569,0.026836546000242798,,0.020092613047097124,0.14161385435428012,0.0177871038896678,0.002005653164375052,0.039953215474954104,0.08604859599652673,0.009683899151758074,0.00011040292647936067,0.0016211960460949693,,,0.022330379626733253,,,,0.2327692538746133,,0.024463705449103996,,,0.01303412426990411,,Control
5,0.00998269147412321,0.002048984371707333,,0.0011332138055769128,0.0031868199465437366,0.022486448037173118,0.08226573214492237,0.01539566361398807,0.002085518357282351,0.027205494535363087,,0.0946135590165271,,,0.000646057317201598,0.03530349453074132,0.17988476168562084,,0.012766427115964261,0.03132877296757971,0.002229453457077904,0.0014380304924528158,,0.005593111098859754,0.002081226714398539,0.019846207326626706,,0.0026495942911906115,,0.40779740892611105,0.0015392692476606969,0.03649205952530689,,,,,Control
6,0.0016821598821341649,0.008886311420086045,,,,0.03771417534970117,0.15464365260150204,0.003918636218336854,,0.030429979978713505,0.0005522508067643753,0.1511496101865331,0.00373097216075487,,0.01894828600332879,0.03938838248971438,0.029757715063578043,,0.09254492395577657,0.04187345947897145,0.041264816500803804,,0.0007302063220168566,,,0.022592914106770206,,,,0.2840957035052485,,0.03093410120329119,,,0.005161742765974037,,Control
7,0.0016479612196593032,0.02549377651194297,,,,0.03170865713197711,0.0835786280035807,0.0011856485195623192,,0.03506566126271723,0.010847963210777259,0.1378475848983659,0.003211196222185534,,,0.23471547339244186,0.021466844152708792,0.00015565979426773735,0.013393068254693852,0.10180067581861912,0.004779201611478131,,0.0008350250922343911,,,0.02538395391225641,,,,0.24372217101546187,,0.01873652365738502,,,0.004424326317684529,,Control
8,0.029673846316209947,0.21393835995725774,0.0022738403235387935,8.457233854583233e-05,,0.00780499398125153,0.16238809376914576,0.024615459189449303,0.000801443067936745,0.08324372449215948,,0.008342391368262836,,,,0.2820216490869716,0.009580194978611994,,0.0026411726573436654,,,0.0025757236891824414,,0.007373439847438455,,0.013765656492522304,9.254893154048158e-05,,0.0004909695252219361,0.13968855085860354,,0.0062908730084467014,0.0023124961203590164,,,,Control
9,0.024612104590878356,,,,0.025021275240357133,0.39662805816266866,0.01789600940194115,0.017438755075839495,0.0026599154870682474,0.028534140022933162,,,,,,0.1485224120977305,0.2755735739463652,,,,,0.0004754260765026609,,,,0.017259896049420624,,0.004358974149562081,,0.0030674527207806422,0.002035542310368597,0.035916464667583546,,,,,Control
10,0.0005132672172773642,0.0025664389043390003,,,,,0.2150077606990305,0.021837196409432602,0.001924854882742295,0.052987642927235325,,0.058728483287147505,0.0670908729737666,,,0.01113220250036809,0.008405059136773375,,0.04371408054840628,0.023116457370443214,,,,0.002376020056903567,,0.008242812408234977,,,,0.43688067606505004,,0.04547617461284928,,,,,Control
11,0.0028934845404406354,0.03789224494685845,0.0020073631462956608,,0.016004149306968897,,0.04687088712547155,0.006219606372632518,,0.21851547750345457,0.0012975160497352128,,,,,0.04674699373817225,0.006126587375778409,0.0002521408553024193,0.0011129294162615943,,,,4.2221388643000616e-05,0.04410221956520678,,0.037459343771428184,,,0.0007105068057579947,0.008323023178091004,0.5216294236635314,0.001296328573179628,,0.0004975526767898603,,,Control
12,0.004329959634304501,0.07404286675229027,,,,,0.15078245120174485,0.003609194280139021,,0.03845638129003731,,0.01889170857543669,,,,0.09043767076021958,0.0034703479543611825,,0.00962748877734822,,,,,,,0.00469302606604305,0.00048358220684841533,,,0.5996247199527336,,0.0015506025484934216,,,,,Control
13,0.005502835092140494,0.024745223165065364,,,0.002923791312280149,0.058994998392135255,0.1382814961017483,0.010334940377749778,4.327289074394919e-05,0.0280066865845015,0.026216809077545023,0.16155554352391455,0.032099461201239035,,0.011299454146322255,0.08637238229773718,0.0374497132094293,,0.03216693409723317,0.08480984128077913,0.0034463473578516305,0.0007134899852995221,0.0010755671824959315,,,0.028792981670341788,,,,0.18876004095133095,,0.023223494021368196,,,0.013184696080747625,,Control
14,0.013697819208221999,,,0.00034606312352628764,0.01882288463876505,0.04007213644435099,0.06968122090900235,0.030912603041833315,0.005908534519213079,0.05388028846939314,,0.002373640811090486,,,,0.12432598849186287,0.43234550806458627,,0.0032146102716033237,0.0040584441417836105,,0.0005933571581491499,,0.0006699535944416023,0.015392382749633834,0.030661808062061355,,0.0001564816392401209,,0.05242644142929376,0.009225945271103644,0.09123388796084374,,,,,Control
15,0.010169882107414568,0.00972781379999254,0.00039639782009811777,0.00033377973024919264,,0.0038772592997492745,0.0008484806199212907,0.0006215588250733396,,0.012461440077404323,,0.28854833989979567,4.78714746648199e-05,6.052715187505963e-05,0.008392584829628725,0.08166015192755319,,0.0009990281540396208,0.06591340809573767,0.032078400049478206,,,0.02662853529464783,0.010545370547774028,,0.01823220878653956,3.037362530457538e-05,0.003096899238029188,,0.41736002353295665,0.0004917005719595754,0.0009333286819134196,,0.005003394472726521,0.00037218695934809396,0.0011690544261250156,Control
16,0.0020396324536988727,0.002774300345220401,,7.095527857246554e-05,,0.0048013752460208375,0.0023991051671573642,0.00020173759778300998,,0.013903967594571133,,0.18318917330668547,,,0.00863581891886208,0.013355621118006082,,0.011853819466493899,0.030337005924102153,0.019536591586112855,0.05733584674966631,,0.012211964958914343,,,0.01804908308424117,0.0002582976327889753,0.0005337470451465465,0.00027565360020957843,0.5599494512553571,,0.027901044849657504,,,0.030332922167062005,5.288465366983763e-05,Control
17,,0.022814116812490615,0.00011192385712862652,0.025946161205458694,,0.0016018104766656997,0.0001362006204365669,0.0008676948312833333,2.256713208907133e-05,0.0004665013719220655,,0.03829106631066827,,0.00016127521164664612,0.04777222514885759,0.009536892815924463,,0.010225760221714094,0.06279726212818086,,,,,0.09438680201171168,0.000506050840785236,0.051127661354424564,6.599176504834496e-05,0.0004856492415733987,,0.5979423790453009,,0.031192335563680233,0.00016047738374450727,,,0.0033811946492645966,Control
18,0.0015393458795975713,,0.00015068350315082516,0.0016893877212729492,,0.0026265343061634256,0.014504009047426802,0.0010315777653604398,1.9784562159618642e-05,0.061036871472532866,,0.05895585636407872,,0.00011646155779364704,0.007907729079830709,0.003986001085477329,0.0003359097823965521,0.007730737456186553,0.020925864037280535,0.003722599049806299,,,0.002040697379080232,0.026927002986399454,0.022891807854471174,0.0026313467672292794,0.002851222766149149,7.079664945766236e-05,0.00019699007296225686,0.17147440439110334,0.5356333332442137,0.046849736250397706,0.00013282392541754783,0.0019562119514796986,,6.427309112395026e-05,Control
