"","taxon","mean.difference (Treat - Control)","se (Treat - Control)","W","p.val","q.val","diff.abn"
"1","taxa100883",6.06951766663002,0,Inf,0,0,TRUE
"2","taxa102106",0.661643330272838,1.83997421312319,0.359593806018486,0.719150916241222,1,FALSE
"3","taxa1263",-1.83981091872577,1.87786233905959,-0.979736842503118,0.327216034940991,1,FALSE
"4","taxa1301",0.793540077583433,2.21296535979724,0.358586759648213,0.719904253213866,1,FALSE
"5","taxa1348911",2.54242916471589,1.98142165344853,1.28313383488616,0.199445191670501,1,FALSE
"6","taxa1350",-0.845759499549782,2.12328737895129,-0.398325496555022,0.690390268578326,1,FALSE
"7","taxa1485",-1.38989737333767,2.40254137761316,-0.578511315679601,0.562918959947927,1,FALSE
"8","taxa1578",0.511471408109901,2.5090150958505,0.203853459851951,0.838468014965029,1,FALSE
"9","taxa1678",-2.64894269790316,2.11181363058264,-1.25434491924002,0.209716663599928,1,FALSE
"10","taxa1730",-0.533011114439997,0.912506181971204,-0.584117811989593,0.559141051824566,1,FALSE
"11","taxa189330",-2.09331572418568,1.2748870811391,-1.64196167264894,0.100597947328202,1,FALSE
"12","taxa207244",2.95097874086193,2.78555346152837,1.05938686211493,0.289423630474062,1,FALSE
"13","taxa216851",0.89127862412376,1.07453629214342,0.829454184693835,0.40684745150347,1,FALSE
"14","taxa2172",-1.87443361648016,2.45596033656301,-0.763218195576941,0.445333279035182,1,FALSE
"15","taxa239759",3.49887107376935,1.72348356251193,2.03011572020439,0.0423447779623251,1,FALSE
"16","taxa239934",-2.55887054070886,2.86354721994681,-0.893601657023277,0.371535059473808,1,FALSE
"17","taxa244127",0.697743487823819,1.87944001787692,0.371250734892839,0.710450787876802,1,FALSE
"18","taxa283168",3.98995334877848,2.33434893226746,1.70923605020045,0.0874072336205496,1,FALSE
"19","taxa292632",0.0848541680159371,0.859809956775802,0.098689445670217,0.921384849089371,1,FALSE
"20","taxa29465",4.38204199899965,2.52601313767786,1.73476611567746,0.0827822401999526,1,FALSE
"21","taxa33042",-0.843736956837596,2.01700426747555,-0.41831193440835,0.675719065065738,1,FALSE
"22","taxa35832",3.91497619624763,2.36308004814935,1.65672601709521,0.0975748804817203,1,FALSE
"23","taxa375288",-0.326884450283433,0.953767056241863,-0.342729860655346,0.731801696260171,1,FALSE
"24","taxa397864",-5.37220502936982,2.3003878487572,-2.33534750771362,0.0195252742445614,0.761485695537893,FALSE
"25","taxa39948",-1.49885893367076,2.19734377399177,-0.682123093988102,0.495161118846043,1,FALSE
"26","taxa40544",1.86122318657447,2.33656255262139,0.796564673385851,0.425703900981969,1,FALSE
"27","taxa447020",2.17936307614615,2.2919300545937,0.950885508821732,0.341662498804747,1,FALSE
"28","taxa459786",6.2759064378036,2.64420017613902,2.37346116774241,0.017622245954622,0.687267592230259,FALSE
"29","taxa561",0.914709118826936,2.44297917177554,0.374423625626793,0.708089168452341,1,FALSE
"30","taxa570",6.18539807150396,0,Inf,0,0,TRUE
"31","taxa572511",0.00733517112821858,0.786412800260773,0.00932738013138423,0.992557935310548,1,FALSE
"32","taxa577310",4.48909607379488,2.10268559386579,2.13493452701204,0.0327663585550121,1,FALSE
"33","taxa61170",1.2940174537888,2.26147163989733,0.572201495238537,0.567185474632629,1,FALSE
"34","taxa724",0.597505239418665,2.56039667599155,0.233364323982054,0.81547851376408,1,FALSE
"35","taxa816",1.10746919748348,1.29470859015343,0.855381053239355,0.392340229138233,1,FALSE
"36","taxa838",-0.924526793882826,2.41756395023454,-0.382420822329491,0.70214924799375,1,FALSE
"37","taxa841",4.79861568054882,0.854643512998776,5.61475703912082,1.96838624535787e-08,7.67670635689569e-07,TRUE
"38","taxa84111",1.2429682900735,2.13052345962876,0.583409811544663,0.559617454408694,1,FALSE
"39","taxa846",7.00535041228357,0,Inf,0,0,TRUE
"40","taxa872",-1.79759895372505,1.93884554418039,-0.927149127025974,0.353849112088335,1,FALSE
"41","taxa904",0.681725788414273,2.26219015151475,0.301356536256598,0.76314263365968,1,FALSE
"42","taxa946234",2.35029406591547,1.91304069937585,1.22856459179477,0.219235097965506,1,FALSE
