"","taxon","mean.difference (Treat - Control)","se (Treat - Control)","W","p.val","q.val","diff.abn"
"1","taxa100883",5.36611514375948,0,Inf,0,0,TRUE
"2","taxa102106",0.550280777742046,3.94263184294517,0.139571940688985,0.888998211664265,1,FALSE
"3","taxa117563",0,0,Inf,0,0,TRUE
"4","taxa1263",2.81664209024879,2.87248541412236,0.98055923152855,0.326810147002042,1,FALSE
"5","taxa1301",1.77688960833575,4.78835544926565,0.371085569390688,0.710573798874349,1,FALSE
"6","taxa1348911",0,0,Inf,0,0,TRUE
"7","taxa1350",0,0,Inf,0,0,TRUE
"8","taxa1485",3.26687993233812,3.37606108672705,0.967660195836452,0.333214103370072,1,FALSE
"9","taxa1578",9.82691864015091,0,Inf,0,0,TRUE
"10","taxa1678",6.51000548811531,3.90917566164405,1.66531413566037,0.0958500998166126,1,FALSE
"11","taxa1730",3.51043181508232,1.6389144528285,2.14192498517777,0.0321995189443085,0.772788454663405,FALSE
"12","taxa189330",-0.3326331745102,1.56548635647676,-0.212479127099398,0.831733260176375,1,FALSE
"13","taxa207244",-1.1098014069561,4.3505439154313,-0.255094863660532,0.798649831172053,1,FALSE
"14","taxa216851",-3.64650390588623,2.44873995343482,-1.4891348102404,0.136451872879129,1,FALSE
"15","taxa2172",7.84842694796517,0,Inf,0,0,TRUE
"16","taxa239759",2.17602842519828,1.36138219052131,1.59839642412615,0.109954779950511,1,FALSE
"17","taxa239934",-4.87263592653294,4.49190229904896,-1.08475999746579,0.278027967018776,1,FALSE
"18","taxa244127",0,0,Inf,0,0,TRUE
"19","taxa283168",10.5829664826379,0,Inf,0,0,TRUE
"20","taxa292632",0.353692567945686,1.50966003781849,0.234286236030188,0.814762770659838,1,FALSE
"21","taxa29465",2.7430187917104,4.12713447396793,0.664630340739344,0.506286958192729,1,FALSE
"22","taxa33042",1.90967057576598,2.89942634311408,0.658637381943258,0.510128652014826,1,FALSE
"23","taxa35832",13.8275054423935,0,Inf,0,0,TRUE
"24","taxa375288",-1.18487992651341,2.46163321788757,-0.48133894111577,0.630275624955552,1,FALSE
"25","taxa397864",-2.79003372429189,4.81286132693414,-0.579703742694199,0.562114419003013,1,FALSE
"26","taxa39948",-6.86175084472013,0,Inf,0,0,TRUE
"27","taxa40544",0,0,Inf,0,0,TRUE
"28","taxa447020",-5.59151401555369,3.06827280645139,-1.82236533980841,0.0683995700184769,1,FALSE
"29","taxa459786",2.5918736314415,3.45690171261568,0.749767811443022,0.453394558260919,1,FALSE
"30","taxa547",0,0,Inf,0,0,TRUE
"31","taxa561",4.56255373579386,4.50283382786728,1.01326273857964,0.310934680399216,1,FALSE
"32","taxa570",0,0,Inf,0,0,TRUE
"33","taxa572511",-4.16886956341854,1.56932200800509,-2.65647811102706,0.00789615768654844,0.189507784477162,FALSE
"34","taxa574697",0,0,Inf,0,0,TRUE
"35","taxa577309",0,0,Inf,0,0,TRUE
"36","taxa577310",-5.8750369880273,0,Inf,0,0,TRUE
"37","taxa61170",9.651583092314,0,Inf,0,0,TRUE
"38","taxa724",-6.33574175216484,4.16147186126903,-1.5224761727051,0.127889811283069,1,FALSE
"39","taxa816",5.13728465922038,1.6824931724088,3.05337622967314,0.00226282044633664,0.0543076907120795,FALSE
"40","taxa838",-2.99760422416443,4.57147991753572,-0.655718559030727,0.51200522536209,1,FALSE
"41","taxa841",-2.39923270948274,1.67160953485983,-1.43528297694469,0.151206476648532,1,FALSE
"42","taxa84111",0,0,Inf,0,0,TRUE
"43","taxa846",6.49860673545113,0,Inf,0,0,TRUE
"44","taxa848",0,0,Inf,0,0,TRUE
"45","taxa872",5.54405723032069,0,Inf,0,0,TRUE
"46","taxa904",0,0,Inf,0,0,TRUE
"47","taxa946234",0,0,Inf,0,0,TRUE
