,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa547,taxa561,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,condition
0,0.006233236152570646,0.0299732740462676,0.002452823209798156,0.0005102031507532546,0.04387896375683346,0.0011146180666651076,0.01835852254057948,0.008484200703569483,0.10014594530310396,0.03770361476278456,0.0057716316764502605,0.004406722142136694,,0.09291287020620935,,0.0019759590815746166,0.027067471381103006,,0.16918144074668798,,0.015680785328043543,0.06020795256769354,,,0.0007863696806635826,,,,0.05180253811139579,,0.002869809790095193,,0.2840186161121028,0.015992115404104612,0.018445270345470235,2.5045733343218933e-05,,,Control
1,,0.0011558665564453904,,,,,,,0.2764559644181277,0.031204856076150214,0.0014458196024648641,0.019772147086118592,,0.02477156080632037,0.007784116299296698,,0.015697426611073113,,0.009984461309023682,,0.0194256400440332,0.013124068035165458,0.08254516049042736,,,,,,0.014502002608363375,,,,0.4126114804207334,,0.06951942963625664,,,,Control
2,0.0006950362825487974,0.000448221714152404,0.0008381201165578271,,,,,,0.046904051290610135,0.013152209515095145,,0.025452575781456696,,0.07780763680196937,,,0.03052640118729311,0.002385907796293019,0.007294450183718432,0.002079256335394965,0.026126522838823635,,,,,0.0010648545136088066,,,0.004922366424984819,0.0018525219383439858,,0.004699466432512362,0.7507653168822578,,0.0026436201461231047,,,0.00034146381825568095,Control
3,,0.0018515476006391426,,,,,,,0.12711772266893462,0.023759144986083194,0.0016232249626307925,0.0895997226302768,,0.03036046788825318,0.018895409708262464,,0.04346385173444669,,0.006433302407092417,,0.01671577415468275,0.01753564168728416,0.055277031467450145,,,0.0034460812264831713,,,0.008342132009947942,5.8188044430699455e-05,,0.01371415697000155,0.5149178843874027,,0.02688871546569765,,,,Control
4,0.01352578107738682,0.01362745299019995,,,0.002576792837161974,,,0.03857424089285747,0.03282045961916725,0.017305449966547665,0.0024402294430677664,0.04689042356187564,,0.12685693602269002,,,0.02834275403327923,,0.10895978037210265,,0.011474534706049104,0.06463258648997705,,0.0006194532121801708,0.0007569484262492446,,0.001241701884284939,0.0029407203051234156,0.016226713042311464,,0.001477659409031489,,0.43227232169573016,0.029577208428870766,0.006859851583855825,,,,Control
5,0.0003583712714309036,0.0038044653965144397,,,,,,,0.1820656741240059,0.014945841204433069,0.0006303916530555952,0.041147656603722,,0.05029793570105665,0.010371958217026021,,0.018608465965887475,,0.003074755141446577,,0.019564558297606786,0.01940100428396917,0.019484339426750718,,,,,,0.008790701527093872,,,,0.5569793232341997,,0.05047455795180112,,,,Control
6,0.00447261542991996,,,,0.0007642158045636178,,,0.003941427163301281,0.02487770911128471,0.002684264557319253,0.0018498030666792094,0.03092783610566914,,0.10067270213784106,,0.00915576341825529,0.03919576358185514,0.0002864019893741897,0.03854300017586984,0.00016676959823966558,0.006023644268483714,0.021736285219980448,,0.0030033865169182693,0.0009618648747029639,8.773042016531763e-05,,0.0014504149301224135,0.0077615859369567965,,,,0.3394277686207306,0.3231945733929382,0.03881447367882897,,,,Control
7,,,0.0009264027427956893,,,0.0299351295794193,,,0.02519059688514014,,7.610644105005719e-05,0.011341129921316102,,0.002475840968234823,,0.008278348458474093,0.003869784949025091,3.355457832109614e-05,0.0005915979124183166,0.012099548071696713,0.13602094567810152,,,,,0.0076705554341216205,4.001145301379919e-05,0.015944987427618167,0.009561678766250024,0.004570620479195368,,,0.7283312313207113,0.0010684539860351563,0.0005801660687000883,0.00043927917991340383,0.0002556287275881615,0.0006984009708599128,Control
8,0.0016780060345346212,0.024596121399617456,,,,,,0.000765942547805015,0.2113019343138684,0.0011547673311303177,,0.011539651835427498,0.0013226763329064245,0.24356886301541364,0.018331782334000155,0.0219835050272432,0.042696256518126634,,,0.0012482066852497523,0.025034050623100653,0.19108347917424323,,,,0.0027179795419845676,,0.0016137258292065182,0.003956647174841617,4.888764351260429e-05,,,0.1743055867953499,0.004201952578985792,0.015471800989351487,,,0.0013781762741003343,Control
9,0.010357456290829722,0.06479313832945012,0.0036902456227981078,,,,0.024067217962595366,0.09803430052242676,0.10872093945738749,0.017728159633079322,,0.03183757685307161,0.08131130704776436,0.08670248421108159,0.013028317537717944,,0.11162228007044815,,0.028635283969742804,,0.01907095694167378,0.04538588963489884,,,0.0005525529015569772,0.0010737845124047765,,,0.02034369346841876,,,,0.1962794015737712,,0.03667960112336281,,8.541233551943578e-05,,Control
10,0.016977454922122482,0.22214478701518459,0.001070845028947215,,,0.0023810649677102626,,0.007527270373098116,0.446287578258548,0.018765409950081354,0.0001034010314126042,0.037797389585659175,,0.003040741224053088,,,0.10685111489447713,,0.018459671669761254,,0.0007741378495061405,,,,0.00012968254970098937,,,0.0011268581490058583,0.013152124125074048,,,0.001845287297584109,0.088798045710359,,0.01272492261158331,4.221278613115147e-05,,,Control
11,0.012126350061356914,0.008394696273731935,,,0.002306763463554429,,0.00020002631870839443,,0.02197012588839855,0.0065045250915185026,0.002092264956412353,0.023958914697510072,0.10615246843331429,0.1418212442836148,,0.0038737913525986423,0.014173957979173903,,0.027958820835030804,,0.035146433220619104,0.04020715077032875,,,0.002137128740556768,,0.0002852054849180672,0.0022727538207352764,0.014208277740316633,,,,0.37886018491115164,0.12958707641842696,0.024697823289824082,,0.0010640159681992267,,Control
12,,0.00846858634240884,,,,,,,0.18959366123752536,0.009939879532431885,,0.040433245357919236,,0.022653685993131,0.02000349662306747,,0.03817227789007128,,0.004754031385834347,,0.011825890834537492,0.016198996703906645,0.017311724148816113,,,,,0.0024046365869397485,0.011586914454752422,0.0001476149610950096,,,0.554589105307643,,0.051916252639920064,,,,Control
13,0.013091771701052081,0.04689089993241605,0.0032125704898083867,0.0003569983602753211,,0.006928028591390026,,0.01355328773404234,0.00241769699870452,0.000899598540153554,0.0002929190728369975,0.008965190015824888,,0.18549087326381936,0.0046370385332188905,0.0011846373122699808,0.4781683526708311,,,0.0012194765365082926,0.04216220105923684,0.01891552130988847,0.005968187225991056,,,0.032540664943922326,,0.001448938450911222,0.009039223367331303,,0.005335585716830519,,0.10831991781261101,,0.00204970769268735,,,0.006910712667438244,Control
14,,0.004950070234096278,,,,,,,0.18626571545547105,0.009881995490421657,,0.032807022046248246,,0.07956883522876507,0.03775117761908218,,0.015109252815880003,,0.004519101949913445,,0.011853382163707396,0.026920831356767153,0.017103897140231205,,0.001062934802789154,0.00041452753084345473,,,0.006463521777782769,,,,0.5215478127181659,,0.04377992166983519,,,,Control
