,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,4,8,0.07692307692307693,0.15384615384615385
1,taxa1017280,2,4,0.038461538461538464,0.07692307692307693
2,taxa102106,42,42,0.8076923076923077,0.8076923076923077
3,taxa117563,1,4,0.019230769230769232,0.07692307692307693
4,taxa1253,3,2,0.057692307692307696,0.038461538461538464
5,taxa1263,43,49,0.8269230769230769,0.9423076923076923
6,taxa1301,27,31,0.5192307692307693,0.5961538461538461
7,taxa1348911,10,10,0.19230769230769232,0.19230769230769232
8,taxa1350,13,6,0.25,0.11538461538461539
9,taxa1357,10,9,0.19230769230769232,0.17307692307692307
10,taxa135858,4,3,0.07692307692307693,0.057692307692307696
11,taxa1485,22,20,0.4230769230769231,0.38461538461538464
12,taxa1578,19,11,0.36538461538461536,0.21153846153846154
13,taxa1678,41,33,0.7884615384615384,0.6346153846153846
14,taxa1730,52,52,1.0,1.0
15,taxa189330,51,52,0.9807692307692307,1.0
16,taxa191303,2,3,0.038461538461538464,0.057692307692307696
17,taxa207244,29,27,0.5576923076923077,0.5192307692307693
18,taxa216851,51,52,0.9807692307692307,1.0
19,taxa2172,17,20,0.3269230769230769,0.38461538461538464
20,taxa239759,50,49,0.9615384615384616,0.9423076923076923
21,taxa239934,23,28,0.4423076923076923,0.5384615384615384
22,taxa244127,12,8,0.23076923076923078,0.15384615384615385
23,taxa283168,33,28,0.6346153846153846,0.5384615384615384
24,taxa292632,52,52,1.0,1.0
25,taxa29465,22,16,0.4230769230769231,0.3076923076923077
26,taxa32207,2,6,0.038461538461538464,0.11538461538461539
27,taxa33024,5,2,0.09615384615384616,0.038461538461538464
28,taxa33042,45,45,0.8653846153846154,0.8653846153846154
29,taxa35832,27,20,0.5192307692307693,0.38461538461538464
30,taxa375288,52,51,1.0,0.9807692307692307
31,taxa397864,34,35,0.6538461538461539,0.6730769230769231
32,taxa39948,9,15,0.17307692307692307,0.28846153846153844
33,taxa40544,20,13,0.38461538461538464,0.25
34,taxa447020,33,26,0.6346153846153846,0.5
35,taxa459786,35,33,0.6730769230769231,0.6346153846153846
36,taxa46255,6,6,0.11538461538461539,0.11538461538461539
37,taxa547,10,6,0.19230769230769232,0.11538461538461539
38,taxa561,34,28,0.6538461538461539,0.5384615384615384
39,taxa570,14,4,0.2692307692307692,0.07692307692307693
40,taxa572511,52,52,1.0,1.0
41,taxa574697,3,0,0.057692307692307696,0.0
42,taxa577309,3,1,0.057692307692307696,0.019230769230769232
43,taxa577310,20,15,0.38461538461538464,0.28846153846153844
44,taxa61170,23,15,0.4423076923076923,0.28846153846153844
45,taxa644652,4,3,0.07692307692307693,0.057692307692307696
46,taxa713,1,5,0.019230769230769232,0.09615384615384616
47,taxa724,17,22,0.3269230769230769,0.4230769230769231
48,taxa816,51,51,0.9807692307692307,0.9807692307692307
49,taxa838,24,19,0.46153846153846156,0.36538461538461536
50,taxa841,52,52,1.0,1.0
51,taxa84111,11,14,0.21153846153846154,0.2692307692307692
52,taxa846,15,9,0.28846153846153844,0.17307692307692307
53,taxa848,2,4,0.038461538461538464,0.07692307692307693
54,taxa872,16,13,0.3076923076923077,0.25
55,taxa904,11,8,0.21153846153846154,0.15384615384615385
56,taxa906,6,3,0.11538461538461539,0.057692307692307696
57,taxa946234,11,4,0.21153846153846154,0.07692307692307693
