,taxa100883,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa577310,taxa61170,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa946234,condition
0,,,0.0002381483391926025,0.018625075467414005,0.0025772852863849725,,,,0.0011750130164905122,,,0.10764667901031921,0.002631529065591417,,0.14000339578156815,,0.07347370305947014,,0.0003309072181329896,0.004983067471598643,0.009181919116677359,,,0.003065176824637726,,0.01753566276420653,0.009059316076686589,,,0.00013772677025279217,0.0037833523623468316,,,0.0044870091190043985,,0.003681922544722886,,0.0001321814024900516,,0.571368479806997,,0.025433577181638415,8.549948841461769e-05,,0.0003633728257621251,,,Control
1,,0.00037256996117472966,0.0078082445098870456,0.03510355432162285,0.001730448044206883,,,,0.0013628051477972667,,0.031385612216101484,0.1516277973672282,0.006645981381146409,0.0003125017035064348,0.010579141868854535,0.014568387029952782,0.18870762881548755,0.014953431899788112,0.0005450172279536914,0.01217247074895997,0.058224487134490424,0.00015200518956200282,,0.0012087033349309606,0.0015933288801054351,0.017994793665010757,0.1197675096350324,,,,0.007609799114134724,,,0.001238999541678146,,0.003523899618708086,0.00015672259199668568,,0.0015292770381589633,0.29535027656558005,0.003488257022534927,0.009217070539213777,,0.0006354865235343871,0.0004337913616603915,,,Control
2,,,,0.02518312200801438,0.0007305540907357695,,,,0.00810466200859146,0.0004897939090776621,,0.049750381953411055,0.0013684444689433329,2.544115321644951e-05,0.11898806675469031,,0.0958488208077194,,0.00033766408638905547,0.013417933096592715,0.024308711640351453,0.00011851854303272818,,0.003595786407246882,0.004638563431155257,0.0618699888813887,,,,0.0002609269494516346,0.000758063630392581,,,0.004833715691803388,0.00032701189622119246,0.0152932356627467,0.0020824514681562086,0.00014892382370604591,0.0008751343029170559,0.5309661753662829,0.0010801113991569051,0.03432559691305733,0.00016443672200875902,2.378644406416011e-05,,,8.397648947868698e-05,Control
3,,,0.000496814252411584,,0.0041145329766786205,,,,,,,0.3469085648794919,0.005660329613904051,,0.009175564583216915,,0.015425175788107454,0.029254261985169366,,,0.08359247735499126,,,0.00042311451505256504,,0.00846197399316564,0.0028246294189529573,0.24315852402305674,,,,,,,,0.003469581197815788,,,,0.2457817707548055,,0.0012526846631795477,,,,,,Control
4,,,0.009743745925837223,0.052948969445780134,0.0010089030271751346,0.0002873316916116371,,,,0.006208735329214643,0.03986109194553343,0.02946081944647921,0.0041944753288863795,,0.008334746689150678,0.10073407370888682,0.059835203724856206,0.05682713675590363,,,0.1862914414669073,,,0.017990449159412964,,0.03446460561901642,0.04707406977377999,,,0.00012390925911178849,0.0017390862082206449,,,,,0.07260829294377803,,,,0.25399675748820233,,0.011922137569469731,,,,0.004344017492785807,,Control
5,,,0.024612104590878352,,,,,,,0.025021275240357133,0.3966280581626686,0.01789600940194115,0.017438755075839495,0.0026599154870682474,0.028534140022933165,,,,,,0.14852241209773054,,,0.27557357394636517,,,,,,0.00047542607650266085,,,,,,0.017259896049420624,,0.004358974149562081,,0.003067452720780642,0.002035542310368597,0.03591646466758355,,,,,,Control
6,,0.0003295955601411278,0.0003026187618193457,0.2813832353339493,0.001776008815321516,,,,,,0.000992811444689133,0.09550667702952814,0.08949008956188266,0.0017279291989576945,0.07942458924289289,0.0007705791907721945,0.08624493301214989,0.029112316485706374,,0.0006467904952472429,0.049247885775014585,0.0025309240586810625,,0.01613973981530683,0.0006175293712611165,0.003197947152669642,0.012711619657601337,,,0.0007079234011216039,0.0027927512907799726,,,0.002164670510497836,,0.08031243048443476,0.000352003707134221,,0.014158141690194312,0.06739130553018927,0.06788820075089046,0.012078752671165337,,,,,,Control
7,,,0.03405402203287549,,0.0025780317341624354,,0.015368467701732981,0.002868180729925092,,0.006525431441615176,0.06436992879819486,0.06560431753184566,0.022850232693140224,0.0013239649336849147,0.036163367310795384,,0.007106139392866045,,,,0.058489671474674314,,,0.49168417194694797,,0.0031155914242984766,0.00647008687866504,,0.0007174295197239824,0.0006111474608734438,,0.009503686357852204,0.0003779828669631496,,,0.027535354926732005,0.0009487492948692718,,,0.05499404738478491,0.010123545462893728,0.07661645069988325,,,,,,Control
8,,,0.0031894663652692187,0.06142114676111908,,,,,0.0001535680216417755,,,0.2633024762641427,0.005477629887731672,,0.05430165245253182,,0.04390600667172229,,,,0.07216636185435003,0.00010173881433767629,,0.00521757456687251,0.0031718868680549626,0.015463895652954055,,,,0.00019236415342496093,0.004137243740941255,,,,,0.0012885569394863196,0.001012336563717494,,0.0019716315410126645,0.44766795845661717,,0.015856504424072437,,,,,,Control
9,,0.00010217581232282492,0.00045130162139049123,0.0023484361976853817,,,,,0.002716851835628153,,,0.041295303971534636,0.0009769494582371186,,0.010604282020513127,,0.03633048379694562,,0.003021470383280862,,0.03285077951002227,,,,,0.43846484308126077,,0.01253095414727302,,,0.01823561963350933,,,0.0012299275265054304,,0.009235809316826596,,0.004348248925596719,,0.38120921507275074,,0.0029253226424815087,,,,,0.0011220250462353086,Control
