"","taxon","mean.difference (Treat - Control)","se (Treat - Control)","W","p.val","q.val","diff.abn"
"1","taxa100883",4.6907402578978,0,Inf,0,0,TRUE
"2","taxa102106",-2.4647214370645,2.40141792255924,-1.02636089033507,0.304721505645448,1,FALSE
"3","taxa117563",5.89937802122735,0,Inf,0,0,TRUE
"4","taxa1263",2.46309097058977,2.32874323569058,1.0576910897003,0.29019629881175,1,FALSE
"5","taxa1301",12.9513710278137,0,Inf,0,0,TRUE
"6","taxa1348911",0,0,Inf,0,0,TRUE
"7","taxa1350",-4.46106948851405,0,Inf,0,0,TRUE
"8","taxa1485",9.20487232351605,0,Inf,0,0,TRUE
"9","taxa1578",-1.56550815666877,2.82974851807721,-0.553232256035429,0.580104382168523,1,FALSE
"10","taxa1678",-2.744042666436,2.60567402310547,-1.05310282180486,0.292293869726889,1,FALSE
"11","taxa1730",4.63541664824767,1.10059017102989,4.21175544745236,2.53393789485792e-05,0.000734841989508796,TRUE
"12","taxa189330",-3.60589200095768,1.01756082641637,-3.54366236135174,0.000394610251558207,0.011443697295188,TRUE
"13","taxa207244",2.83579714183407,3.39059362680851,0.836371872881546,0.402945730975653,1,FALSE
"14","taxa216851",-0.331697794394831,0.851017228995674,-0.389766250427483,0.696709402181503,1,FALSE
"15","taxa2172",-3.35069942398585,2.80360013484299,-1.19514169739955,0.232031672996622,1,FALSE
"16","taxa239759",-0.702983024268576,0.887070080153783,-0.792477437799172,0.428082342342602,1,FALSE
"17","taxa239934",1.89105650022036,4.27357204633698,0.442500203510374,0.658127283065661,1,FALSE
"18","taxa244127",4.24548438700606,0,Inf,0,0,TRUE
"19","taxa283168",0.850011171052993,3.35914519579956,0.253043891081543,0.800234296421831,1,FALSE
"20","taxa292632",-0.652050181782329,0.89976044305714,-0.724693096716767,0.468640331105177,1,FALSE
"21","taxa29465",1.67419826518472,2.52357512467369,0.663423192286062,0.507059556336171,1,FALSE
"22","taxa32207",3.3686627690963,0,Inf,0,0,TRUE
"23","taxa33042",0.327471437538033,2.42735487505947,0.134908760520651,0.892684012983686,1,FALSE
"24","taxa35832",0.832833049222243,3.07244800563953,0.271064977403544,0.786341057457315,1,FALSE
"25","taxa375288",-0.282853386572825,0.947142529765052,-0.298638671249394,0.76521575576497,1,FALSE
"26","taxa397864",-8.05335304343764,2.83360699740425,-2.84208538827543,0.00448194856698345,0.12997650844252,FALSE
"27","taxa39948",-5.96216138858369,0,Inf,0,0,TRUE
"28","taxa40544",-6.97103696249663,3.0602215053163,-2.27795175950053,0.0227294519310871,0.659154106001526,FALSE
"29","taxa447020",-1.20890623783868,2.55510278915368,-0.473134091892681,0.636117515588875,1,FALSE
"30","taxa459786",7.6228053839015,3.62198362415205,2.10459410502887,0.0353266552128647,1,FALSE
"31","taxa561",5.8495497737788,3.42837848842482,1.70621469990216,0.0879681128062233,1,FALSE
"32","taxa570",-4.08103817025824,0,Inf,0,0,TRUE
"33","taxa572511",1.24073246888925,0.717920555944733,1.72823087264375,0.083946840829919,1,FALSE
"34","taxa577310",4.7052074625657,0,Inf,0,0,TRUE
"35","taxa61170",0.510205250706227,2.74470884281915,0.185886838977859,0.852533503298805,1,FALSE
"36","taxa724",0.402180958408216,3.28170613832374,0.122552398495267,0.902461550691969,1,FALSE
"37","taxa816",-0.422074923852851,0.945679477978674,-0.446319216691692,0.655366677056385,1,FALSE
"38","taxa838",2.30955468777687,3.49780736493127,0.660286415693522,0.509070045858663,1,FALSE
"39","taxa841",5.18937188237906,0.984709766345648,5.26995065930677,1.36460435769662e-07,3.95735263732021e-06,TRUE
"40","taxa84111",0.605058303298559,3.22745884213012,0.18747204314439,0.851290541411534,1,FALSE
"41","taxa846",0,0,Inf,0,0,TRUE
"42","taxa848",4.04412863600213,0,Inf,0,0,TRUE
"43","taxa872",4.15851284562946,0,Inf,0,0,TRUE
"44","taxa904",-6.68340797164274,0,Inf,0,0,TRUE
"45","taxa906",0,0,Inf,0,0,TRUE
"46","taxa946234",4.95604484452696,0,Inf,0,0,TRUE
