,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa102106,35,38,0.7954545454545454,0.8636363636363636,-6.377889154062098,-7.457670692180016,1.0797815381179174,0.5831151798202229,1.6711303569313471,0
1,taxa1263,42,43,0.9545454545454546,0.9772727272727273,-3.9846376643547265,-5.789607010962591,1.8049693466078642,0.9746920240096497,2.710242152834673,1
2,taxa1301,24,27,0.5454545454545454,0.6136363636363636,-17.0659941071592,-9.12949816611276,-7.93649594104644,-8.904101517308261,-6.915066572799306,2
3,taxa1348911,9,10,0.20454545454545456,0.22727272727272727,-7.423824303094779,-10.16137788732415,2.7375535842293695,1.497996363725341,4.015135350360351,3
4,taxa1350,8,9,0.18181818181818182,0.20454545454545456,-20.899159750461017,-9.29173287806255,-11.607426872398472,-13.574392457760442,-9.62084562449269,4
5,taxa1357,5,9,0.11363636363636363,0.20454545454545456,-15.759061366526673,-9.96440643062511,-5.794654935901565,-6.8648058965707435,-4.705220907524561,5
6,taxa1485,19,24,0.4318181818181818,0.5454545454545454,-3.669068110027669,-9.557913102920116,5.888844992892449,4.738712722240716,7.01801203514966,6
7,taxa1578,17,11,0.38636363636363635,0.25,-17.88044584420661,-9.029974945552981,-8.850470898653626,-10.58910881163927,-7.142090623798156,7
8,taxa1678,31,34,0.7045454545454546,0.7727272727272727,-2.7461632723862714,-6.469051241355358,3.7228879689690877,2.883984888912128,4.61379149970402,8
9,taxa1730,44,44,1.0,1.0,-9.258450922958584,-3.3852480306874133,-5.873202892271171,-6.664056059967082,-5.0894144930015,9
10,taxa189330,44,43,1.0,0.9772727272727273,-13.923231197968649,-6.956524873766657,-6.96670632420199,-7.709812756882388,-6.181805325915511,10
11,taxa207244,25,29,0.5681818181818182,0.6590909090909091,-15.001823627018227,-9.921806251507176,-5.080017375511048,-6.213003116095675,-4.0075387807266605,11
12,taxa216851,44,44,1.0,1.0,-9.720890794149007,-5.229713599459814,-4.491177194689195,-5.199777368749738,-3.8121973609939825,12
13,taxa2172,23,19,0.5227272727272727,0.4318181818181818,-15.080743906955526,-6.110363627598761,-8.970380279356766,-10.30973277229838,-7.7389546021998985,13
14,taxa239759,42,41,0.9545454545454546,0.9318181818181818,-16.639234574945494,-4.381043626460371,-12.258190948485124,-13.042793223743143,-11.510731510985721,14
15,taxa239934,28,24,0.6363636363636364,0.5454545454545454,-9.280989767931274,-6.234332063274033,-3.046657704657241,-3.9091644551954787,-2.1562583324197395,15
16,taxa244127,7,7,0.1590909090909091,0.1590909090909091,-24.027272107700373,-11.099359414510714,-12.927912693189661,-14.309527898786992,-11.41203647491972,16
17,taxa283168,23,21,0.5227272727272727,0.4772727272727273,-19.4785531674491,-7.440131096979689,-12.038422070469409,-12.872662244233622,-11.188847827018916,17
18,taxa292632,44,44,1.0,1.0,-15.678848083373257,-4.466011637585243,-11.212836445788012,-11.989651246115656,-10.462524466568007,18
19,taxa29465,13,15,0.29545454545454547,0.3409090909090909,-14.915435481234779,-10.890850848262295,-4.024584632972485,-5.450358598422718,-2.662788385711518,19
20,taxa33042,41,41,0.9318181818181818,0.9318181818181818,-4.236387396294043,-6.651338474540345,2.4149510782463017,1.703478817969218,3.1348736697888495,20
21,taxa35832,20,22,0.45454545454545453,0.5,-13.942214104200021,-10.096694162292327,-3.8455199419076935,-4.934169630230435,-2.697301846293274,21
22,taxa375288,43,44,0.9772727272727273,1.0,-19.509660970543802,-5.639852123728382,-13.86980884681542,-14.541165642163984,-13.194558734814986,22
23,taxa397864,33,32,0.75,0.7272727272727273,-2.7590481208673583,-4.8477978877939325,2.088749766926574,1.6074920784539057,2.606971732138071,23
24,taxa39948,9,9,0.20454545454545456,0.20454545454545456,-13.423678931024275,-3.4715449946005266,-9.952133936423749,-13.446718598185518,-7.576417814056556,24
25,taxa40544,14,12,0.3181818181818182,0.2727272727272727,-8.621186754350271,-7.464539663689917,-1.1566470906603532,-2.037051443371872,-0.2593029411917547,25
26,taxa447020,22,25,0.5,0.5681818181818182,-15.695107206149059,-10.96352885003484,-4.73157835611422,-5.761526506448061,-3.7356423791079227,26
