"","taxon","mean.difference (Treat - Control)","se (Treat - Control)","W","p.val","q.val","diff.abn"
"1","taxa102106",-2.95073819923025,5.23395086299992,-0.56376880037024,0.572911487610232,1,FALSE
"2","taxa1263",0.499266495471169,1.86727484158415,0.267377080412867,0.789178844434124,1,FALSE
"3","taxa1301",-4.15247337120181,5.40205872238005,-0.768683493572299,0.442081226218279,1,FALSE
"4","taxa1348911",0,0,Inf,0,0,TRUE
"5","taxa1485",-3.75445591217322,4.70595532727458,-0.797809509668165,0.42498104190095,1,FALSE
"6","taxa1678",-6.18567630144119,4.18670956598485,-1.47745531519479,0.139553627913058,1,FALSE
"7","taxa1730",0.03734993148624,1.91552129842397,0.0194985727994622,0.984443375568627,1,FALSE
"8","taxa189330",-0.329108167391833,1.90382173986835,-0.172867112765816,0.862755882642202,1,FALSE
"9","taxa207244",-4.38557304047082,3.95158363697216,-1.10982670325844,0.267073710062686,1,FALSE
"10","taxa216851",0.0152793748084257,1.95645054957274,0.00780974239893898,0.993768790458505,1,FALSE
"11","taxa2172",-8.45750412112722,0,Inf,0,0,TRUE
"12","taxa239759",2.91849500641182,2.872484227315,1.01601776561879,0.309620926655003,1,FALSE
"13","taxa239934",-11.2102713567237,0,Inf,0,0,TRUE
"14","taxa283168",3.91098309213825,5.89874205451557,0.663019853384559,0.507317838954324,1,FALSE
"15","taxa292632",-4.66144538973346,1.5761735763775,-2.95744419243902,0.0031020089571197,0.071346206013753,FALSE
"16","taxa29465",0,0,Inf,0,0,TRUE
"17","taxa32207",0,0,Inf,0,0,TRUE
"18","taxa33024",0,0,Inf,0,0,TRUE
"19","taxa33042",-2.79442563065405,4.46573537845608,-0.625748145341329,0.531480148724855,1,FALSE
"20","taxa35832",7.08771399155185,0,Inf,0,0,TRUE
"21","taxa375288",0.362417201441783,1.59870183230789,0.226694680720167,0.820661163618984,1,FALSE
"22","taxa397864",-0.692970930339753,5.31771448279384,-0.130313677536083,0.896318259234641,1,FALSE
"23","taxa40544",0,0,Inf,0,0,TRUE
"24","taxa447020",-0.32875069025506,5.19434558397243,-0.0632901074717566,0.949535493065512,1,FALSE
"25","taxa459786",-0.356566004089993,4.52548842493036,-0.0787906123294261,0.937199171109989,1,FALSE
"26","taxa547",0,0,Inf,0,0,TRUE
"27","taxa561",4.56230049084114,4.79724521894379,0.951025074312465,0.341591647412065,1,FALSE
"28","taxa570",0,0,Inf,0,0,TRUE
"29","taxa572511",-1.15542062540074,1.79893896026168,-0.642278949382844,0.520692079727345,1,FALSE
"30","taxa577310",0,0,Inf,0,0,TRUE
"31","taxa61170",-0.962070358623069,4.39059928691677,-0.219120510835474,0.82655617365751,1,FALSE
"32","taxa724",-2.88441651979379,5.54498433128489,-0.520184791780179,0.602934784179011,1,FALSE
"33","taxa816",3.53858547714623,2.99628517902166,1.18099088228365,0.237606345400209,1,FALSE
"34","taxa838",0,0,Inf,0,0,TRUE
"35","taxa841",-4.85141867931415,1.61351662359464,-3.00673609950544,0.00264068900671492,0.0607358471544432,FALSE
"36","taxa872",0,0,Inf,0,0,TRUE
"37","taxa904",0,0,Inf,0,0,TRUE
