"","taxon","mean.difference (Treat - Control)","se (Treat - Control)","W","p.val","q.val","diff.abn"
"1","taxa102106",-3.96426225158968,1.40012327892843,-2.83136657410888,0.00463495669525941,0.171493397724598,FALSE
"2","taxa1263",6.62017942217424,1.08048613096044,6.12703785127681,8.95301792808548e-10,3.31261663339163e-08,TRUE
"3","taxa1301",1.47343414094871,1.78669893092069,0.824668395692971,0.409559879188797,1,FALSE
"4","taxa1348911",-0.347409381459516,1.15650947953416,-0.300394754740318,0.763876064162754,1,FALSE
"5","taxa1485",2.70235187416428,1.72574106012423,1.565908082392,0.117370137424135,1,FALSE
"6","taxa1578",-1.08290324749632,1.74015773396585,-0.622301775499607,0.533743453934048,1,FALSE
"7","taxa1678",-2.81734312882273,1.65055948825311,-1.70690190136952,0.087840287367371,1,FALSE
"8","taxa1730",0.288425752776888,0.717302376668862,0.402097862990963,0.687612005441725,1,FALSE
"9","taxa189330",-3.0645970654018,0.773619450024119,-3.96137540919668,7.4519263047701e-05,0.00275721273276494,TRUE
"10","taxa207244",-1.03426292200482,1.72275859208102,-0.600352786954018,0.548271145801559,1,FALSE
"11","taxa216851",-5.89777511093689,0.64367479895732,-9.16266276152276,5.06322413107995e-20,1.87339292849958e-18,TRUE
"12","taxa2172",-1.07188127403481,1.70131776430491,-0.630030025268526,0.528674939906196,1,FALSE
"13","taxa239759",-2.2255325700085,1.06875578610755,-2.08235838246452,0.0373097468489069,1,FALSE
"14","taxa239934",-0.641524672180301,2.14503400286714,-0.299074360277186,0.76488330898684,1,FALSE
"15","taxa244127",5.55529673062682,0,Inf,0,0,TRUE
"16","taxa283168",-1.1424782354581,1.77641453266069,-0.643137181357616,0.520135090315491,1,FALSE
"17","taxa292632",6.7185407798839,0.672446382081447,9.99119180192145,1.66566884048079e-23,6.16297470977891e-22,TRUE
"18","taxa29465",2.05904468214923,1.82142518333605,1.13045800672304,0.258283283620841,1,FALSE
"19","taxa33042",0.0975832995220358,1.34678056892539,0.0724567177264062,0.94223844914131,1,FALSE
"20","taxa35832",2.0452738260269,1.74263018919061,1.17367060361605,0.240526989186934,1,FALSE
"21","taxa375288",0.230596092076222,0.675642927349323,0.341298758178222,0.73287868267946,1,FALSE
"22","taxa397864",-1.96493810956494,1.95602080133516,-1.00455890255548,0.315109294957723,1,FALSE
"23","taxa39948",2.2124542122209,2.04031587008817,1.08436847679143,0.278201454801159,1,FALSE
"24","taxa40544",0.376041172692962,1.70131315419795,0.221029956633845,0.825069107747598,1,FALSE
"25","taxa447020",-0.352037641166792,1.64527256351217,-0.213969192080427,0.830571081958461,1,FALSE
"26","taxa459786",1.2046697710619,1.58879959983312,0.75822638121789,0.448315470593819,1,FALSE
"27","taxa547",-0.645675181315161,1.30125338423903,-0.496194814273434,0.619756969360645,1,FALSE
"28","taxa561",-1.02945077524269,1.78212608239649,-0.577653166861432,0.563498304058773,1,FALSE
"29","taxa572511",-4.69056948810279,0.582416615158624,-8.05363268495575,8.03721810904817e-16,2.97377070034782e-14,TRUE
"30","taxa577310",-0.771585757595918,1.46320632951348,-0.52732532796825,0.597967688523241,1,FALSE
"31","taxa61170",-2.44263469632594,1.43838268625464,-1.69818138084395,0.0894735335754738,1,FALSE
"32","taxa724",2.17864173277415,1.87699559493576,1.16070689704986,0.245761116068132,1,FALSE
"33","taxa816",-0.0499747234433876,1.06115566134733,-0.0470946207646254,0.962437814590524,1,FALSE
"34","taxa838",-1.60255021581182,1.92888401986391,-0.830817301252196,0.406076847296526,1,FALSE
"35","taxa841",-1.3320921412414,0.649625057740434,-2.0505553555381,0.04031026781629,1,FALSE
"36","taxa84111",0.0730247529132413,1.66275340533747,0.0439179692423606,0.964969791735876,1,FALSE
"37","taxa846",-1.31167986849185,1.24074576427963,-1.05717053908574,0.290433762758928,1,FALSE
"38","taxa872",-0.382050714405766,1.41907252720251,-0.269225643568002,0.787756047837272,1,FALSE
"39","taxa904",6.21728536922767,0,Inf,0,0,TRUE
