,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1253,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa46255,taxa547,taxa561,taxa570,taxa572511,taxa574697,taxa577309,taxa577310,taxa61170,taxa713,taxa724,taxa816,taxa838,taxa841,taxa84111,taxa846,taxa848,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.0016154022237285064,,,0.028023694857728935,,,,,,,,,0.21955901551562648,0.002127615259054827,,0.04520820964456904,,0.040249672005707345,,,,0.04680146922030378,,,,0.0022886802739136556,0.0014700089460342217,0.01710858269257835,,,,,0.002045920009835784,,,0.00043597761711944164,,0.0017768716705141628,,,0.0004053418986623009,,,7.623541820687827e-05,0.5898508212394707,,0.0009564815069457138,,,,,,,,Control
1,,,0.003944705696427894,,,0.02672756455741105,,0.00040134395962870476,,,,,,0.02671133715548941,0.08340202416683919,0.006251890828241426,,0.04644416796994064,0.005606515684300754,0.16946989005573443,0.01897758478998383,,0.019492623922311884,0.10930033747828034,,,,0.025552473267939316,0.0015713706459529223,0.026108752740182865,0.09871738408492908,,0.01203422059323454,0.0006435146774783197,0.0013681663645648118,,,,,0.016472259979929703,,,,,,,0.2793748791342795,,0.01678998630800043,,,,,0.004637005938919026,,,Control
2,,,6.25121662923964e-05,,,0.009390872621677976,,,,,,,,,0.08091492525631998,0.0011975645340284928,,0.02509055735165151,,0.009307288938657806,,,,0.07216522878650139,,,,0.00014168086485531896,0.0007182376987495562,0.008805686499980935,,,,,0.007088458227223196,,,,,0.0004203265884411694,,,0.0006053545734221949,,,,0.7801929749570041,,0.003898330935194049,,,,,,,,Control
3,0.005792179553064935,,0.013616161585111137,,,0.003960626045913883,0.024387448385662834,,0.0019391434152615846,0.00030213002767366133,,0.0018815059644880841,0.015835807260803754,0.0019890958725986177,0.08866802705688576,0.058578203755744115,0.009410494034194491,0.030666636951358708,0.006027340352220813,0.07411561369997192,,,0.0004980973603035616,0.07399001895009595,,,,0.042057004866028064,,0.011726860841566064,0.06745832345720189,,0.0014086592969043414,0.002745518797987981,,0.0003832616012386452,,0.00304512375638966,,0.06722700515476425,,,,0.0021018457048736358,,,0.2897956132081323,0.00988641469915282,0.08570721865705619,,0.004798619687350314,,,,,,Control
4,,,0.005271450439400783,,,0.02580687297588331,,0.0003339596047816768,,,,,0.0012853337476474256,0.019456671149885897,0.11235971009101592,0.004015729872620727,,0.02949614795394217,0.0014234609816931722,0.11261223344841233,0.0024235143259847343,,0.016876470644311824,0.12198095142282207,,,,0.008623317702576974,0.0019388520267889762,0.04718637258208885,0.060424579994835935,,0.00812749975305447,,0.0007304922663961185,,,,,0.017654729377107024,,,,,,,0.3757730105063915,,0.012737420128079036,,,,,0.013461219004279105,,,Control
5,,,0.009743745925837221,,,0.05294896944578013,0.0010089030271751343,0.00028733169161163704,,,,,0.006208735329214643,0.039861091945533424,0.029460819446479207,0.004194475328886379,,0.008334746689150676,0.1007340737088868,0.0598352037248562,0.056827136755903625,,,0.18629144146690726,,,,0.01799044915941296,,0.03446460561901641,0.04707406977377999,,,0.00012390925911178846,0.0017390862082206446,,,,,0.07260829294377802,,,,,,,0.2539967574882023,,0.011922137569469731,,,,,0.004344017492785807,,,Control
6,,,0.003119008304100325,,,0.028161735935296237,0.00012567099152287442,0.0011764707072757332,,,,0.002883552267648048,,0.010067642765332492,0.01843832240761336,0.0038250728603375366,4.553296794307042e-05,0.1261678067953199,,0.15585024267554148,0.04938839611537001,0.002463232381346904,0.015596255732980109,0.044002857851436865,2.134990274663969e-05,,,0.0025840465229558505,0.009340734228214673,0.06075747228888868,0.03158793999645248,,0.02897485355838627,0.00013366455700621342,0.005992037396934862,,,0.01581026068231254,0.0006979698063806662,0.01807800485462386,3.298610566542436e-05,0.009606545576628999,0.0035367985810712977,0.0005191770189242098,,,0.18632899957290075,0.1450548818981055,0.010280838239679268,,7.052550812515577e-05,,0.0016443472489840836,6.24307582686099e-05,0.007433307608892851,0.00013902732878617505,Control
7,0.000683697878570313,,,,,0.02249034564663662,0.00011033546701003246,,1.5617749403660397e-05,,,0.02557794099636747,,0.0015790780584103827,0.00013426770170772785,0.0008553807641011983,2.2246866057012652e-05,0.0004598809230876403,,0.03774765087700967,,0.00015898644177107525,0.04709425592659882,0.009401548067275422,8.078533684339444e-05,,,,0.010080639271561201,0.06190606204628471,,,,,,,,0.09304729256763665,0.000498869117642102,0.050402072778712226,8.494257949041193e-05,,6.505522953035519e-05,0.0004787570518632874,,,0.5894565584997074,,0.03074966320716664,0.0001581999364054233,,0.013326659273516228,,,,0.0033332097396330165,Control
8,,,0.012290544195245567,,,0.18681664231518044,0.0018849542811353777,,,,,0.0014018015811053742,,,0.2971605257862425,0.021136746933076555,0.0003229938586907015,0.05719718939760821,,0.019147730577009282,,,,0.12304542654385763,,,,0.018207672287837144,9.304858134365649e-05,0.009392348503991876,,,,8.985775609846475e-05,8.697572039313025e-05,,,0.0209736031261853,,0.017330401205102642,,,0.0011918246940024323,,,0.0027604755564773495,0.2050383130621578,,0.004430924037258546,,,,,,,,Control
9,,,0.0015961757568735448,,,0.008421566674970857,0.00010384630914930261,,,,,0.002056051493431167,,0.0014120989489804661,0.10296514422354641,0.003263726083588793,0.0001468608209593691,0.15792229786895776,,0.06855163707644278,,0.0007018323654892463,0.0021451379210770155,0.01982431313046439,0.0011716183081991879,,,0.006133363331035359,0.006507948038048022,0.00989070202318967,,0.0006027303039660539,,0.0003830189250146359,0.0015782530436193505,,,0.0011920712868539744,0.0001448576941839003,0.013860477581268692,,,0.0010442616163693832,0.0006188607458948288,,0.0006772677055584973,0.3604510661958546,0.19117103950998876,0.033866653537400634,0.0001351583434816304,0.0002745337959642476,,0.00032608795350131276,,0.00048338611923812446,0.0003759552674379829,Control
