,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,7,6,0.11475409836065574,0.09836065573770492
1,taxa1017280,3,5,0.04918032786885246,0.08196721311475409
2,taxa102106,50,50,0.819672131147541,0.819672131147541
3,taxa117563,3,4,0.04918032786885246,0.06557377049180328
4,taxa1253,2,3,0.03278688524590164,0.04918032786885246
5,taxa1263,56,56,0.9180327868852459,0.9180327868852459
6,taxa1301,32,38,0.5245901639344263,0.6229508196721312
7,taxa1348911,13,8,0.21311475409836064,0.13114754098360656
8,taxa1350,12,6,0.19672131147540983,0.09836065573770492
9,taxa1357,9,7,0.14754098360655737,0.11475409836065574
10,taxa135858,2,2,0.03278688524590164,0.03278688524590164
11,taxa1485,28,25,0.45901639344262296,0.4098360655737705
12,taxa1578,18,15,0.29508196721311475,0.2459016393442623
13,taxa1678,45,41,0.7377049180327869,0.6721311475409836
14,taxa1730,61,61,1.0,1.0
15,taxa189330,61,61,1.0,1.0
16,taxa191303,1,2,0.01639344262295082,0.03278688524590164
17,taxa207244,35,32,0.5737704918032787,0.5245901639344263
18,taxa216851,61,61,1.0,1.0
19,taxa2172,23,16,0.3770491803278688,0.26229508196721313
20,taxa239759,58,57,0.9508196721311475,0.9344262295081968
21,taxa239934,30,36,0.4918032786885246,0.5901639344262295
22,taxa244127,8,12,0.13114754098360656,0.19672131147540983
23,taxa283168,29,26,0.47540983606557374,0.4262295081967213
24,taxa292632,61,61,1.0,1.0
25,taxa29465,24,27,0.39344262295081966,0.4426229508196721
26,taxa32207,3,3,0.04918032786885246,0.04918032786885246
27,taxa33024,6,4,0.09836065573770492,0.06557377049180328
28,taxa33042,54,55,0.8852459016393442,0.9016393442622951
29,taxa35832,27,30,0.4426229508196721,0.4918032786885246
30,taxa375288,59,60,0.9672131147540983,0.9836065573770492
31,taxa397864,42,35,0.6885245901639344,0.5737704918032787
32,taxa39948,13,15,0.21311475409836064,0.2459016393442623
33,taxa40544,24,11,0.39344262295081966,0.18032786885245902
34,taxa447020,27,32,0.4426229508196721,0.5245901639344263
35,taxa459786,36,40,0.5901639344262295,0.6557377049180327
36,taxa46255,8,4,0.13114754098360656,0.06557377049180328
37,taxa547,6,5,0.09836065573770492,0.08196721311475409
38,taxa561,23,38,0.3770491803278688,0.6229508196721312
39,taxa570,7,8,0.11475409836065574,0.13114754098360656
40,taxa572511,61,61,1.0,1.0
41,taxa574697,2,1,0.03278688524590164,0.01639344262295082
42,taxa577309,3,3,0.04918032786885246,0.04918032786885246
43,taxa577310,13,28,0.21311475409836064,0.45901639344262296
44,taxa61170,19,21,0.3114754098360656,0.3442622950819672
45,taxa644652,3,5,0.04918032786885246,0.08196721311475409
46,taxa713,1,4,0.01639344262295082,0.06557377049180328
47,taxa724,25,29,0.4098360655737705,0.47540983606557374
48,taxa816,59,59,0.9672131147540983,0.9672131147540983
49,taxa838,21,25,0.3442622950819672,0.4098360655737705
50,taxa841,61,61,1.0,1.0
51,taxa84111,11,11,0.18032786885245902,0.18032786885245902
52,taxa846,11,9,0.18032786885245902,0.14754098360655737
53,taxa848,3,3,0.04918032786885246,0.04918032786885246
54,taxa872,9,19,0.14754098360655737,0.3114754098360656
55,taxa904,12,9,0.19672131147540983,0.14754098360655737
56,taxa906,2,5,0.03278688524590164,0.08196721311475409
57,taxa946234,5,11,0.08196721311475409,0.18032786885245902
