,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,12,12,0.12903225806451613,0.12903225806451613
1,taxa1017280,4,10,0.043010752688172046,0.10752688172043011
2,taxa102106,73,74,0.7849462365591398,0.7956989247311828
3,taxa117563,6,7,0.06451612903225806,0.07526881720430108
4,taxa1253,3,6,0.03225806451612903,0.06451612903225806
5,taxa1263,85,87,0.9139784946236559,0.9354838709677419
6,taxa1301,53,56,0.5698924731182796,0.6021505376344086
7,taxa1348911,13,18,0.13978494623655913,0.1935483870967742
8,taxa1350,13,16,0.13978494623655913,0.17204301075268819
9,taxa1357,13,9,0.13978494623655913,0.0967741935483871
10,taxa135858,6,4,0.06451612903225806,0.043010752688172046
11,taxa1485,40,38,0.43010752688172044,0.40860215053763443
12,taxa1578,28,24,0.3010752688172043,0.25806451612903225
13,taxa1678,61,67,0.6559139784946236,0.7204301075268817
14,taxa1730,93,93,1.0,1.0
15,taxa189330,92,93,0.989247311827957,1.0
16,taxa191303,4,7,0.043010752688172046,0.07526881720430108
17,taxa207244,46,53,0.4946236559139785,0.5698924731182796
18,taxa216851,93,92,1.0,0.989247311827957
19,taxa2172,36,36,0.3870967741935484,0.3870967741935484
20,taxa239759,87,88,0.9354838709677419,0.946236559139785
21,taxa239934,46,48,0.4946236559139785,0.5161290322580645
22,taxa244127,16,17,0.17204301075268819,0.1827956989247312
23,taxa283168,41,47,0.44086021505376344,0.5053763440860215
24,taxa292632,93,93,1.0,1.0
25,taxa29465,34,34,0.3655913978494624,0.3655913978494624
26,taxa32207,7,5,0.07526881720430108,0.053763440860215055
27,taxa33024,10,7,0.10752688172043011,0.07526881720430108
28,taxa33042,81,79,0.8709677419354839,0.8494623655913979
29,taxa35832,43,41,0.46236559139784944,0.44086021505376344
30,taxa375288,93,90,1.0,0.967741935483871
31,taxa397864,62,61,0.6666666666666666,0.6559139784946236
32,taxa39948,23,18,0.24731182795698925,0.1935483870967742
33,taxa40544,23,26,0.24731182795698925,0.27956989247311825
34,taxa447020,44,45,0.4731182795698925,0.4838709677419355
35,taxa459786,63,56,0.6774193548387096,0.6021505376344086
36,taxa46255,10,9,0.10752688172043011,0.0967741935483871
37,taxa547,13,8,0.13978494623655913,0.08602150537634409
38,taxa561,46,54,0.4946236559139785,0.5806451612903226
39,taxa570,18,10,0.1935483870967742,0.10752688172043011
40,taxa572511,93,93,1.0,1.0
41,taxa574697,3,3,0.03225806451612903,0.03225806451612903
42,taxa577309,5,2,0.053763440860215055,0.021505376344086023
43,taxa577310,31,32,0.3333333333333333,0.34408602150537637
44,taxa61170,31,30,0.3333333333333333,0.3225806451612903
45,taxa644652,4,5,0.043010752688172046,0.053763440860215055
46,taxa713,7,3,0.07526881720430108,0.03225806451612903
47,taxa724,40,35,0.43010752688172044,0.3763440860215054
48,taxa816,90,89,0.967741935483871,0.956989247311828
49,taxa838,36,34,0.3870967741935484,0.3655913978494624
50,taxa841,93,93,1.0,1.0
51,taxa84111,14,19,0.15053763440860216,0.20430107526881722
52,taxa846,16,19,0.17204301075268819,0.20430107526881722
53,taxa848,8,5,0.08602150537634409,0.053763440860215055
54,taxa872,17,25,0.1827956989247312,0.26881720430107525
55,taxa904,15,19,0.16129032258064516,0.20430107526881722
56,taxa906,5,5,0.053763440860215055,0.053763440860215055
57,taxa946234,12,16,0.12903225806451613,0.17204301075268819
