group,Dialister,Acidaminococcus,Clostridium_XI,Catenibacterium,Rothia,Anaerostipes,Paraeggerthella,Anaerotruncus,Coprobacillus,Treponema,Serratia,Senegalimassilia,Alloscardovia,Parabacteroides,Holdemania,Ruminococcus2,Comamonas,Erysipelotrichaceae_incertae_sedis,Roseburia,Coprococcus,Pseudomonas,Bulleidia,Sphingobium,Lactococcus,Corynebacterium,Lactobacillus,Catonella,Novosphingobium,Oceanobacillus,Lachnoanaerobaculum,Sphingomonas,Olsenella,Fusobacterium,Vibrionimonas,Collinsella,Enterococcus,Anaerosporobacter,Atopobium,Enterobacter,Dorea,Pseudobutyrivibrio,Gardnerella,Vagococcus,Herbaspirillum,Adlercreutzia,Schlegelella,Methanobrevibacter,Leptotrichia,Aggregatibacter,Burkholderia,Propionibacterium,Peptostreptococcus,Clostridium_III,Haemophilus,Eikenella,Kluyvera,Clostridium_XVIII,Clostridium_XlVb,Leuconostoc,Succinivibrio,Pseudoflavonifractor,Weissella,Mobilitalea,Howardella,Parvimonas,Holdemanella,Ruminococcus,Hydrogenophaga,Asaccharobacter,Gemella,Vogesella,Abiotrophia,Akkermansia,Parasutterella,Arthrobacter,Rhodopseudomonas,Aeromonas,Alistipes,Neisseria,Acinetobacter,Rummeliibacillus,Hungatella,Acetatifactor,Allobaculum,Cetobacterium,Lachnospiracea_incertae_sedis,Pelomonas,Helicobacter,Actinomyces,Staphylococcus,Oscillibacter,Microbacterium,Citrobacter,Arcanobacterium,Gordonibacter,Obesumbacterium,Caulobacter,Eubacterium,Plesiomonas,Acetanaerobacterium,Veillonella,Stenotrophomonas,Enterorhabdus,Clostridium_sensu_stricto,Campylobacter,Anaerosalibacter,Blautia,Finegoldia,Buttiauxella,Solibacillus,Peptococcus,Delftia,Escherichia/Shigella,Devosia,Enhydrobacter,Mucispirillum,Negativicoccus,Scardovia,Alloprevotella,Paracoccus,Methyloversatilis,Porphyromonas,Lautropia,Ezakiella,Sphingosinicella,Bifidobacterium,Flavisolibacter,Intestinimonas,Lacibacterium,Phyllobacterium,Dolosigranulum,Pediococcus,Robinsoniella,Bacillus,Intestinibacter,Faecalitalea,Oribacterium,Shinella,Flavonifractor,Shewanella,Deinococcus,Megamonas,Rikenella,Butyricicoccus,Varibaculum,Rhodococcus,Brachybacterium,Psychrobacter,Terrisporobacter,Diaphorobacter,Streptobacillus,Sphaerotilus,Succiniclasticum,Sneathia,Pseudochrobactrum,Vulcaniibacterium,Ramlibacter,Stomatobaculum,Micrococcus,Gemmiger,Limnohabitans,Undibacterium,Tepidimonas,Turicibacter,Propionispira,Barnesiella,Shuttleworthia,Murdochiella,Faecalicoccus,Eisenbergiella,Ornatilinea,Flavobacterium,Sporobacter,Christensenella,Odoribacter,Sphingobacterium,Brevibacterium,Cloacibacillus,Mogibacterium,Morganella,Succinatimonas,Empedobacter,Coprothermobacter,Curvibacter,Catabacter,Parvibacter,Cellvibrio,Hydrogenoanaerobacterium,Gemmatimonas,Bilophila,Cronobacter,Allisonella,Rhizobacter,Sphingopyxis,Massilia,Actinotignum,Pseudoruegeria,Dietzia,Eggerthella,Thauera,Filifactor,Gluconacetobacter,Tepidimicrobium,Nitrospira,Thermomonas,Roseomonas,Eggerthia,Selenomonas,Pseudocitrobacter,Tsukamurella,Granulicatella,Thiothrix,Yaniella,Bosea,Klebsiella,Photobacterium,Acidovorax,Streptococcus,Proteus,Porphyrobacter,Exiguobacterium,Carnobacterium,Brevundimonas,Providencia,Schwartzia,Mobiluncus,Ethanoligenens,Pedobacter,Anaerofilum,Anoxybacillus,Blastococcus,Murimonas,Fretibacterium,Chryseobacterium,Parascardovia,Limnobacter,Anaeroglobus,Victivallis,Methylophaga,Aeromicrobium,Desulfovibrio,Celeribacter,Cellulosilyticum,Paraprevotella,Luteolibacter,Faecalibacterium,Clostridium_XlVa,Sandaracinobacter,Methylophilus,Sphingorhabdus,Kocuria,Achromobacter,Lysinibacillus,Actinobacillus,Mitsuokella,Gluconobacter,Anaerococcus,Bacteroides,Clostridium_IV,Methylobacterium,Prevotella,Phascolarctobacterium,Solobacterium,Sutterella,Fusicatenibacter,Tissierella,Sediminibacterium,Ralstonia,Peptostreptococcaceae_incertae_sedis,Megasphaera,Oxalobacter,Raoultella,Romboutsia,Bradyrhizobium,Mycoplasma,Butyrivibrio,Coprobacter,Cloacibacterium,Butyricimonas,Pyramidobacter,Slackia,Lactonifactor,Peptoniphilus
yCRC(Fudan cohort),0.146962769,0,0,0,0.024493795,0.024493795,0,0.016329197,0,0,0,0,0,0,0.032658393,0.073481385,0,0.04898759,2.571848465,0,0,0,0,0,0.016329197,0.987916395,0,0,0,0.008164598,0,0,0.008164598,0,0.008164598,0.073481385,0,0.016329197,0,0.008164598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016329197,0,0,1.583932071,0.016329197,0,0,0,0,0,0.024493795,0.277596342,0,2.620836055,0,0,0.032658393,0,0.008164598,0.008164598,0,0,0,0,0,0,0,0,0.065316786,0,0,0,2.008491182,0,0,0.073481385,0,0.040822992,0,0,0,0,0,0,3.772044415,0,0,0.163291966,0,0,0.040822992,0,0,0.759307642,0,0,0,0,0,0.016329197,0,0,0,0,0,0,0,0,0,0,0,0,1.118549967,0,0,0,0,0,0,0,0,0.09797518,0,0.008164598,0,0.024493795,0,0,0,0,0,0,0,0,0,0.024493795,0,0,0,0,0,0,0,0,0,0,0.008164598,0,0,0,0,0,0,0,0,0,0.073481385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032658393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.323971261,0,0,0,0,0.016329197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.76518615,5.282495101,0,0,0,0,0,0,0,0,0,0,0.947093403,0.163291966,0,0.138798171,0,0.065316786,0,5.274330503,0,0,0,0,0,0,0,0.008164598,0,0,0,0,0,0,0,0.032658393,0,0
yCRC(Fudan cohort),0,0,0,0,0.021586616,0.1762907,0,0,0.003597769,0,0,0,0,0.007195539,0.255441626,0.870660191,0,0.017988847,0,4.623133657,0.575643101,0,0,0.003597769,0,0.014391078,0,0,0,0,0,0,0.003597769,0,0.025184386,0.079150926,0,0.028782155,0,21.59740961,0,0,0,0.007195539,0,0,0,0,0,0.071955388,0,0,0,0,0,0,2.633567188,0.093542004,0.003597769,0,0,1.852851232,0,0,0,0,3.227199137,0.007195539,0,0.003597769,0,0,0,0,0,0,0,0,0,0.003597769,0,0.179888469,0,0,0,34.2543623,0.003597769,0,0.179888469,0,0,0,0.003597769,0,0.014391078,0,0.06116208,0.017988847,0,0,0,0,0,1.676560532,0,0,3.291958985,0.025184386,0,0,0,0,2.953768663,0.014391078,0,0,0,0,0,0,0.010793308,0,0,0,0,3.360316604,0,0,0,0.014391078,0,0,0,0,0.104335312,0,0.010793308,0.014391078,0.010793308,0,0,1.198057205,0,0,0,0,0,0,8.728188523,0,0,0,0,0,0,0,0.010793308,0,0,0.003597769,0,0,0,0.575643101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007195539,0.007195539,0,0,0,0,0,0,0,0,0.518078791,0,0,0,0,0,0,0,0,0,0,0,0.003597769,0,0,0.007195539,0,0,0.003597769,1.237632668,0,0,0,0,0.597229718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003597769,0,0,0,0,0,0,0,1.417521137,0,0,0.007195539,0,0.007195539,0,0,0,0,0,1.234034898,0.039575463,0,0,0.050368771,0,0,0.654794028,0,0,0.007195539,0,0,0,0,1.262817053,0.007195539,0,0,0,0,0,0,0,0,0
yCRC(Fudan cohort),0.019545247,0,0,0.006515082,1.224835494,2.768910027,0,0,0,0,0,0,0,0.097726236,0.019545247,18.43116815,0,0,0.671053489,0.814385302,0.058635742,0,0.006515082,0,0,0,0,0.013030165,0,0.123786566,0.006515082,0,1.368167307,0,0.052120659,0.514691511,0,0.273633461,0.006515082,2.729819532,0,0,0,0.065150824,0,0,0,0,0,0.208482637,0,0.175907225,0,0.052120659,0,0,8.235064174,0.045605577,0,0,0,0,0,0,0.071665907,0.006515082,0,0.065150824,0,0.397420027,0,0.045605577,0,0,0,0,0,0.208482637,0.840445632,0,0,0,0,0,0,0.273633461,0.02606033,0,0.579842335,0,0.071665907,0,0,0,0.013030165,0,0.013030165,0.410450192,0,0,1.518014203,0,0,0.02606033,0,0,2.4822464,0.084696071,0,0,0,0,23.05036159,0.019545247,0,0,0,0,0,0,0.019545247,0.117271483,0,0,0.019545247,1.713466675,0.02606033,0.078180989,0,0,0,0,0,0,0,0,0.091211154,0,0.02606033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02606033,0.065150824,0,6.072056812,0,0,0,0,0,0,0.006515082,0,0,0.006515082,0,0,0,0,0.045605577,0,0,0,0.02606033,0,0,0,0,0,0,0,0,0,0,0,0.039090494,0,0,0.019545247,0,0,0,0,0.078180989,0,0.013030165,0,0,0,0,0,0.006515082,0,0,0,0.469085934,0,0,0,2.996937911,0,0,3.987230438,0,0,0,0,1.146654505,0,0,0,0,0,0,0,0,0,0,0,0,0.006515082,0,0,0,0,0,0,0,0,0,5.381458075,0.091211154,0,0,0,0,0,0,0,0,0,0.084696071,2.651638543,0.175907225,0,0.02606033,0.201967555,0.006515082,0.286663626,5.694182031,0,0,0.045605577,0,0,0,0,0.019545247,0.006515082,0,0,0,0,0.006515082,0,0,0,0.02606033
yCRC(Fudan cohort),0.005887894,0,0,0,0.312058408,12.18794159,0,0,0,0,0,0,0,0,0,0,0,0.047103156,0.005887894,0,0.011775789,0,0,0,0,0.011775789,0,0,0,0,0.005887894,0,0.011775789,0,0.217852096,4.410032972,0,0.082430523,0,3.962552991,0,0,0,0,0,0,0,0.005887894,0,0.017663683,0,0.029439472,0,0,0,0,25.88907207,0,0,0,0,0,0,0,0.011775789,0,0,0,0,0.029439472,0,0.017663683,0,0,0,0,0,0,0,0,0,0.017663683,0,0,0,4.763306642,0,0,0.111869995,0,0,0,0.058878945,0,0,0,0.047103156,0.011775789,0,0,0.05299105,0,0,0.453367876,0,0,1.260009421,0,0,0,0,0,29.57489402,0.011775789,0,0,0,0.005887894,0,0,0,0,0,0,0,7.448186528,0,0,0,0,0,0.005887894,0,0,0.889072068,0,0.005887894,0,0.094206312,0,0,0,0,0,0,0,0,0,0.276731041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094206312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005887894,0,0,0,4.78685822,0,0,0.535798398,0.035327367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.689825718,0.176636835,0,0,0,0,0,0,0,0,0,0,0.135421573,0,0,0.141309468,0,0,0,0,0,0,0,0,0,0,0,0.035327367,0,0,0,0,0,0,0,0,0,0
yCRC(Fudan cohort),2.095219359,0,0,29.61833563,0.108203817,0.029510132,0,0,0,0,0,0.452488688,0,0.029510132,0.029510132,1.30828251,0.039346842,0,2.360810545,4.731457801,0.059020264,0,0,1.209915404,0.068856974,3.944520952,0,0,0,0,0.009836711,3.74778674,0,0,0.226244344,0,0,0.019673421,0.029510132,1.711587645,0,0,0,0,0,0,0.16722408,0,0,0,0,0.009836711,0,0.009836711,0,0,0.786936848,0.078693685,0,0,0.029510132,0.009836711,0,0.236081054,0.108203817,3.816643714,5.803659256,0.029510132,0,0.098367106,0,0,0,0.009836711,0,0,0,0.275427897,0,0,0,0.029510132,0,0,0,0.767263427,0,0,0.078693685,0,8.361204013,0,0.078693685,0,0.029510132,0,0,0.688569742,0,0.560692504,0,0,0,0.019673421,0,0,2.213259886,0,0,0,0.16722408,0,0.668896321,0,0,0,0,0,0.068856974,0,0.009836711,0,0,0,0,3.885500689,0,0.078693685,0,0,0,0,0,0,0.019673421,0.177060791,0.019673421,0,0,0,0,0.009836711,0,0,0,0,0,0,0.019673421,0,0,0,0,0,0,0,0.009836711,0,0,6.285658076,0,0,0,0.009836711,0,0.009836711,0,0,0.019673421,0,0,0,0.265591186,0,0,0,0,0,0,0,0,0,0,0,0.009836711,0,0,0,0,0.019673421,0,0,0,0,0,0,0,0,0.049183553,0,0,0,0,0,0,0,0,0,0,0,0.009836711,0,0,0,0.068856974,0,0,0.078693685,0,0,0,0,0.039346842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.587448357,0.98367106,0,0,0,0,0,0,0,0,0,0.009836711,0.373795003,0.354121582,0,0.767263427,0,0,0,0.32461145,0,0,0,0,0,0,0,0.413141845,0.009836711,0,0,0.009836711,0,0.039346842,0,0,0,0
yCRC(Fudan cohort),0.022728995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015152663,0,0,0.007576332,0,0.037881658,0,0,0,0.022728995,82.3926055,0,0.015152663,0,0.015152663,0.022728995,0,0,0,0.015152663,1.106144405,0,0.159102962,0,0,0,0,0,0.29547693,0,0,0,0,0,0.227289946,0,0.007576332,0,0.007576332,0,0,0.045457989,0,0,0,0,0,0,0,0.045457989,0,0.037881658,0,0,0.022728995,0,0.090915978,0,0,0,0.007576332,0,0,0,0,0,0,0,0,0,0.09849231,0.166679294,0,0.174255625,0,0,0,0,0,0,0,0,0,0,0,1.113720736,0,0,0.015152663,0,0,0.015152663,0,0,0,0,0,0,0.007576332,0,0,0,0.015152663,0,0,0,0,0,0,0,0.431850898,0,0,0,0,0,0,0,0,0,0,0.022728995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015152663,0.015152663,0,0.015152663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007576332,0,0,0,0,0.007576332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265171604,0,0,0.007576332,0.772785817,0,0.007576332,11.03871505,0,0,0,0,0.727327828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015152663,0,0,0,0,0,0.030305326,0.212137283,0,0,0,0,0,0,0,0,0,0,0,0.022728995,0,0,0,0.015152663,0,0,0,0,0.045457989,0,0.09849231,0,0,0,0,0,0,0,0,0,0,0,0,0
yCRC(Fudan cohort),1.694915254,0,0,0,0.282033898,0.585762712,0,0,0,0.002711864,0,0.097627119,0,0.021694915,0,0.498983051,0,0.008135593,0.561355932,0.116610169,0,1.003389831,0.002711864,0,0,0.206101695,0.013559322,0,0,0.005423729,0.002711864,0.002711864,1.656949153,0,0.450169492,0.027118644,0,0.143728814,0,3.191864407,0,0.010847458,0,0.005423729,0,0,0,0,0.290169492,0.032542373,0,3.905084746,0,0.051525424,0.005423729,0,2.511186441,0.203389831,0,0,0,0,0,0.208813559,8.710508475,0,7.585084746,0.005423729,0,1.637966102,0,0,0,0,0,0,0,0.211525424,0,0,0,0.002711864,0,0,0,7.297627119,0,0,0.64,0,0.084067797,0,0,0,0,0,0,0.010847458,0,0,0.108474576,0,0,0.016271186,0.002711864,0,0.436610169,0,0,0,0,0,2.123389831,0,0,0,0,0,0,0,0,0.005423729,0,0,0.002711864,9.003389831,0.005423729,0.010847458,0,0,0,0,0,0,0.197966102,0,0.078644068,0,0.005423729,0,0,0,0,0,0,0,0,0,0.154576271,0,0.165423729,0,0,0,0,0,0,0,0,0.165423729,0,0,0,0.008135593,0,0,0.002711864,0,0,0.260338983,0,0,0,0,0,0,0,0,0.037966102,0,0,0,0,0,0,0,0,0,0,0,0.002711864,0,0,0,0,0,0,0,0,0,0.018983051,0,0,0,0,0,0.002711864,0.002711864,0,0,0.078644068,0,0,0,0,0,0,9.78440678,0,0,0,0,0.029830508,0,0,0,0,0,0,0,0,0,0,0.005423729,0.002711864,0.002711864,0.002711864,0,0,0,0,0,0,0,0,24.59661017,1.353220339,0,0,0,0,0,0,0,0,0,0.932881356,3.227118644,0,0,0.162711864,0.005423729,2.513898305,0,0.260338983,0,0,0,0,0.165423729,0,0,0.062372881,0,0,0,0,0,0,0,0.008135593,0,0
yCRC(Fudan cohort),0,0,0.344565493,0,1.074233595,0.081074234,0,0,0,0,0,0,0,0.015201419,0,0.63339245,0,0.141879909,0,0,0.00506714,0,0,0.00506714,0,0.00506714,0,0,0,0,0.015201419,0,0.060805675,0,0,16.64048645,0,0.081074234,0,0.00506714,0,0,0,0.010134279,0,0,0,0,0,0.172282746,0,0,0,0,0,0,0.425639726,0,0,0,0,0,0,0,0,0,0,0.00506714,0,0,0,0.62832531,0,0,0,0,0,0,0,0,0,0,0,0,0,8.487458829,0,0,0.283759818,0,0,0,0.015201419,0,0,0,0,0.152014188,0,0,0.050671396,0,0,0,0,0,0.339498353,0.015201419,0,0,0,0,47.88446922,0.010134279,0,0,0,0.010134279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030402838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096275652,0.146947048,0,0,0.020268558,0,0,0,0,3.232835065,0,0,0,0,0,0,0,0,0,0,0,0.00506714,0,0,0,0.030402838,0,0,8.056751964,0,0,0,0,0.13174563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.02280213,0,0,0,0,0,0,0,0,0,0,0.035469977,0.00506714,0,0,0.577653914,0,0,0,0,0,0.010134279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yCRC(Fudan cohort),0,0,0,0,0.003676876,0.011030628,0,0,0,0,0,0,0,0.033091885,0,0.209581939,0,0,0.125013788,0.014707505,0.187520682,0,0,0,0,0.003676876,0,0.003676876,0,0,0.033091885,0,0.007353752,0,0,0.676545207,0,0.080891275,0.886127146,0.007353752,0,0.003676876,0,0.014707505,0,0,0,0,0,0.125013788,0,0.007353752,0,0,0,0.003676876,4.879214619,0.007353752,0,0,0,0,0,0.014707505,0.022061257,0,0,0.014707505,0,0.022061257,0,0.011030628,0.022061257,0,0,0,0,0,0,0.007353752,0,0.345626356,0,0,0,0.029415009,0.018384381,0,0.224289444,0.003676876,0.007353752,0,2.132588153,0,0,0,0,0.014707505,0,0,0.301503842,0,0,0.2463507,0,0,0.268411957,0,0,0,0,0,0.011030628,0.04779939,0,0,0,0,0,0,0.007353752,0,0,0,0,83.02386293,0,0.003676876,0,0,0,0,0,0,0.036768761,0,0.003676876,0,0.011030628,0,0,0,0,0,0,0,0,0,0.033091885,0,0,0,0,0,0,0,0.003676876,0,0,0.007353752,0,0,0,0.139721293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003676876,0,0,0,0,0,0,0,0,0,0,0.003676876,0,0,0.003676876,0.003676876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033091885,0,0,0.007353752,0.011030628,0,0,4.03353311,0,0,0,0,0.389748869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084568151,0.06618377,0,0,0,0,0,0,0,0,0,0,0.187520682,0,0,0,0.029415009,0.003676876,0,0.018384381,0,0,0.014707505,0,0.018384381,0,0,0.724344597,0.003676876,0,0,0,0,0,0,0,0,0
yCRC(Fudan cohort),0.396759795,0,0,0,0,0.074392462,0,0.008265829,0,0,0,0.52901306,0,0,0.008265829,0.272772359,0,0,6.009257729,0.462886428,0,0,0,0.008265829,0,0,0,0,0,0,0,0,0.016531658,0,1.396925112,0,0,0,0,0.892709539,0,0,0,0,0,0,0,0,0,0,0,0.181848239,0.066126633,0,0,0,0.752190445,0.008265829,0,0,0,0,0,0,0.495949744,0,0.545544718,0,0.008265829,0.074392462,0,0,0,0,0,0,0,0.371962308,0,0,0,0,0,0,0,1.173747727,0,0,0.016531658,0.008265829,4.364357745,0,0,0,0.008265829,0,0.008265829,0.950570342,0,1.074557778,0,0,0,0.256240701,0,0,1.967267317,0,0,0,0,0,0.165316581,0,0,0,0,0,0,0,0,0.049594974,0,0,0,52.33922962,0,0.008265829,0,0,0,0,0,0,0.049594974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.30848074,0,0,0,0.016531658,0,0.123987436,0,0,0,0.016531658,0,0,0,0.016531658,0.008265829,0,0,0.008265829,0,0,0,0,0,0,0,0,0,0,0,0.049594974,0,0,0,0,0,0,0,0,0,0,0.033063316,0,0,0,0,0,0,0,0,0,0.016531658,0,0,0,0.016531658,0,0,0.049594974,0,0,0,0,0.008265829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.050421557,0.305835675,0,0,0,0,0,0,0,0,0,0,0.545544718,0.487683915,0,0.082658291,0,0.082658291,0,1.05802612,0,0,0,0,0,0,0,0.214911556,0,0,0.471152257,0,0,0,0,0,0,0.008265829
yCRC(Fudan cohort),0.018557179,0,0,0,2.101600557,1.317559731,0,0,0,0,0.004639295,0,0,1.257248898,0,0,0,0.556715379,0,0,0.361864997,0.032475064,0.013917884,0.018557179,0,0.00927859,0,0.018557179,0,0.023196474,0.023196474,0.004639295,0.092785897,0,0,0.092785897,0,1.206216655,0.032475064,2.67223382,0,0,0,0.055671538,0,0,0,0,0,0.329389933,0,0.157736024,0,0,0,0,1.164463002,0.004639295,0,0,0,0,0,0,0.719090698,0,0,0.13453955,0,0.371143586,0,0.018557179,0,0,0.004639295,0,0,0.023196474,0,0.00927859,0,0.023196474,0,0,0,16.52516817,0,0,3.641846439,0,0,0,0.069589422,0,0,0,0.097425191,0.440733009,0,0,0.00927859,0,0,0.032475064,0,0,8.318255625,0,0,0,0,0,12.43331014,0.102064486,0,0,0,0.013917884,0,0,0.051032243,0,0,0,0.00927859,0.023196474,0.013917884,0,0,0,0,0,0,0,0,0,0.14381814,0.004639295,0.046392948,0,0,0.083507307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004639295,0.004639295,0,0,0,0,0,0,0,0,0,0,0,0.018557179,0,0,0,0,0,0,0,0,0.097425191,0,0,0,0,0,0,0,0,0,0,0.204128972,0.027835769,0,0.018557179,0.023196474,0,0,0,0,9.134771515,0,0,0,0,0,0,0,0,0,0,0,0.890744607,0,0,0.004639295,1.243331014,0,0.00927859,14.74367896,0,0,0,0,1.939225238,0,0,0,0,0,0,0,0,0,0,0,0,0.013917884,0,0,0,0.00927859,0,0,0,0,0,0,0.570633264,0,0.004639295,0.004639295,0,0,0,0,0,0,0,12.5539318,0.097425191,0,0,0,0.5381582,0,0,0,0,0.018557179,0,0.023196474,0,0,2.857805614,0.004639295,0,0,0,0,0,0,0.004639295,0,0
yCRC(Fudan cohort),0,0,1.828146408,0,0.007829321,0.027402623,0,0,0,0,0,0,0,0,0.00391466,0.00391466,0,0.027402623,0.007829321,0,0.054805246,0,0.011743981,0.007829321,0,0.007829321,0,0.00391466,0,0.007829321,0,0.035231944,0.035231944,0,0.649833627,0,0,0.011743981,0.007829321,0.548052456,0,0,0,0.046975925,0,0,0,0,0,0.035231944,0,0.007829321,0,0,0,0,51.18027011,0.007829321,0,0,0,0.00391466,0,0,0.019573302,0,0,0.027402623,0,0.054805246,0,0.046975925,0,0,0.00391466,0.00391466,0,0,0,0,0,0,0,0,0,10.17028773,0.015658642,0,0.230964964,0,0,0,0,0,0,0,0.00391466,0.043061264,0,0,0,0,0,0.019573302,0,0,0.160501077,0,0,0,0,0,3.343119984,0.043061264,0,0,0,0,0,0,0.015658642,0,0,0,0.00391466,25.38657271,0.00391466,0,0,0,0,0,0,0,0.00391466,0,0,0.007829321,0,0,0,0.591113721,0,0,0,0,0,0,0.007829321,0,0,0,0,0,0,0,0.00391466,0,0,0.027402623,0,0,0,0.078293208,0,0.00391466,0.00391466,0,0,0,0,0,0,0,0,0,0,0,0.00391466,0.043061264,0,0,0,0,0,0,0,0,0,0.050890585,0,0.00391466,0,0.011743981,0,0,0,0,0.219220983,0,0,0,0,0,0,0,0,0,0,0,0.019573302,0,0,0,0.473673909,0,0,0.951262478,0,0,0,0,0.567625758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391466,0.00391466,0,0,0,0,0,0,1.918183598,0,0,0,0,0,0,0,0,0,0,0.070463887,0,0,0,0.066549227,0,0,0.00391466,0,0,0.007829321,0,0.219220983,0,0,0.262282247,0,0,0,0,0,0,0,0.203562341,0,0
yCRC(Fudan cohort),0.084845628,0,0,0,0.014140938,0.113127504,0.018854584,0.014140938,0.122554796,0,0,0.207400424,0,0.146123026,0.056563752,1.395239218,0,0.02356823,6.320999293,1.258543483,0.004713646,0,0.004713646,0,0,0,0,0,0,0.009427292,0,0.150836672,0.834315343,0,0.40065991,0.004713646,0,0.009427292,0,3.950035352,0,0,0,0,0,0,0.004713646,0.230968654,0,0,0,20.80131982,0,0,0,0,1.051143059,0.14140938,0,0.108413858,0.032995522,0,0,0.278105114,10.14847985,0,4.138581193,0.014140938,0.004713646,8.116898421,0,0.004713646,0.862597219,0.014140938,0,0,0,0.791892529,0,0,0,0,0,0,0,0.980438369,0,0,0.051850106,0,0.971011077,0,0.004713646,0,0.014140938,0,0,1.168984209,0,0.098986566,0.004713646,0,0.428941786,0.075418336,0.009427292,0,2.441668631,0.004713646,0,0,0.014140938,0,0.386518972,0,0,0,0,0,0,0,0,0.136695734,0,0,0,14.88098044,0,0.127268442,0,0,0,0,0,0,0,0,0.014140938,0,0.07070469,0,0,0.014140938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523214707,0,0,0,0.004713646,0,0.018854584,0,0,0,0.014140938,0,0,0,0,0.061277398,0,0,0,0.02356823,0,0,0,0,0,0,0,0,0,0,0.004713646,0,0,0,0,0,0,0,0,0.02356823,0,0,0,0,0,0,0,0,0.014140938,0,0,0.02356823,0,0,0,0.004713646,0,0,2.026867782,0,0,0,0,0.108413858,0,0,0,0,0,0,0,0,0.004713646,0,0,0,0,0,0,0,0,0.061277398,0,0,0,0,2.526514259,0.787178883,0,0,0,0,0,0,0,0,0,0.02356823,4.652368607,0.098986566,0,1.692198916,0.179118548,0.11784115,0,2.677350931,0,0,0,0,0.004713646,0,0,0.35352345,0,0,0,0,0,0.179118548,0,0,0,0
