,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,3,0,0.10344827586206896,0.0
1,taxa1017280,4,4,0.13793103448275862,0.13793103448275862
2,taxa102106,19,12,0.6551724137931034,0.41379310344827586
3,taxa117563,7,1,0.2413793103448276,0.034482758620689655
4,taxa1263,28,27,0.9655172413793104,0.9310344827586207
5,taxa1301,19,10,0.6551724137931034,0.3448275862068966
6,taxa133925,4,0,0.13793103448275862,0.0
7,taxa1348911,12,10,0.41379310344827586,0.3448275862068966
8,taxa1350,3,0,0.10344827586206896,0.0
9,taxa1357,4,0,0.13793103448275862,0.0
10,taxa135858,7,6,0.2413793103448276,0.20689655172413793
11,taxa1485,17,12,0.5862068965517241,0.41379310344827586
12,taxa1578,10,5,0.3448275862068966,0.1724137931034483
13,taxa158846,4,1,0.13793103448275862,0.034482758620689655
14,taxa1678,19,14,0.6551724137931034,0.4827586206896552
15,taxa1730,29,28,1.0,0.9655172413793104
16,taxa189330,26,28,0.896551724137931,0.9655172413793104
17,taxa191303,6,1,0.20689655172413793,0.034482758620689655
18,taxa207244,19,13,0.6551724137931034,0.4482758620689655
19,taxa216851,29,23,1.0,0.7931034482758621
20,taxa2172,8,12,0.27586206896551724,0.41379310344827586
21,taxa2316,1,0,0.034482758620689655,0.0
22,taxa239759,26,22,0.896551724137931,0.7586206896551724
23,taxa239934,14,9,0.4827586206896552,0.3103448275862069
24,taxa244127,15,5,0.5172413793103449,0.1724137931034483
25,taxa283168,25,17,0.8620689655172413,0.5862068965517241
26,taxa292632,27,29,0.9310344827586207,1.0
27,taxa29465,16,7,0.5517241379310345,0.2413793103448276
28,taxa29521,1,4,0.034482758620689655,0.13793103448275862
29,taxa32207,2,1,0.06896551724137931,0.034482758620689655
30,taxa33024,5,6,0.1724137931034483,0.20689655172413793
31,taxa33042,24,24,0.8275862068965517,0.8275862068965517
32,taxa35832,14,9,0.4827586206896552,0.3103448275862069
33,taxa375288,26,26,0.896551724137931,0.896551724137931
34,taxa397864,24,19,0.8275862068965517,0.6551724137931034
35,taxa39948,13,7,0.4482758620689655,0.2413793103448276
36,taxa40544,14,11,0.4827586206896552,0.3793103448275862
37,taxa447020,9,3,0.3103448275862069,0.10344827586206896
38,taxa459786,20,9,0.6896551724137931,0.3103448275862069
39,taxa52225,7,3,0.2413793103448276,0.10344827586206896
40,taxa561,19,12,0.6551724137931034,0.41379310344827586
41,taxa570,3,1,0.10344827586206896,0.034482758620689655
42,taxa572511,26,27,0.896551724137931,0.9310344827586207
43,taxa577309,14,11,0.4827586206896552,0.3793103448275862
44,taxa577310,9,6,0.3103448275862069,0.20689655172413793
45,taxa61170,12,7,0.41379310344827586,0.2413793103448276
46,taxa644652,5,0,0.1724137931034483,0.0
47,taxa674963,2,4,0.06896551724137931,0.13793103448275862
48,taxa724,12,7,0.41379310344827586,0.2413793103448276
49,taxa816,29,29,1.0,1.0
50,taxa830,8,7,0.27586206896551724,0.2413793103448276
51,taxa836,2,0,0.06896551724137931,0.0
52,taxa838,13,10,0.4482758620689655,0.3448275862068966
53,taxa841,29,29,1.0,1.0
54,taxa84108,2,2,0.06896551724137931,0.06896551724137931
55,taxa84111,3,3,0.10344827586206896,0.10344827586206896
56,taxa846,6,3,0.20689655172413793,0.10344827586206896
57,taxa872,9,4,0.3103448275862069,0.13793103448275862
58,taxa904,4,0,0.13793103448275862,0.0
59,taxa906,4,4,0.13793103448275862,0.13793103448275862
60,taxa946234,6,6,0.20689655172413793,0.20689655172413793
