,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,condition
0,,0.06826457855104111,,0.011186906309359045,,,,0.07011226186739969,0.021461845274383835,,,,,,,,,,0.010188061073854825,,0.03356262282649954,,0.057960880699319935,,,,,0.009519391906868502,,,,,0.7126251713007555,,,0.005118280190518106,,Control
1,2.5236013144885286e-05,0.09353769306319447,0.0002767754612394329,,0.07653908391630918,0.0036257790593204296,0.001350229288670651,0.10586507514279375,0.03376999159004733,0.0011821943718766585,0.009210939627044555,,0.02632906078740054,,0.0004267553442387105,0.0013159657586284085,0.07359180482016059,0.0004022374290288423,0.014398376524188513,0.0003342232960407978,0.06676648911866198,0.06869437690334422,0.03667449256635275,,,9.766131916232031e-05,,0.03890675129006294,0.018201423188038867,0.0001520315913850406,6.975808511594305e-05,1.9593815084036954e-05,0.3016657615213172,,,0.026570239108146983,,Control
2,0.006147158814663678,0.0775484222656868,0.00025149953051396015,0.004671674652755489,0.018659969192319995,,0.004145489845959576,0.15436644291578266,0.00993696514585049,0.00032429669735757415,0.0147961507207122,,0.12906056825529189,0.002637403893058836,0.0006409998098566352,0.01417742542644054,0.024376622369405024,2.834938347178295e-05,0.005912061427444107,0.00695997613791894,0.0536937322955569,0.03954587122616551,2.8956870260464005e-05,0.023598431793104575,0.00041957087538238764,0.014259334895114367,,0.017049724211122715,,,0.0007311103501776594,,0.3554962063462525,,,0.020411353604087492,0.0001242310482852774,Control
3,,,,,,,,,0.11818527701631665,,,,,,,,0.1329273333192781,,,,,0.02749742225456014,,,,,,,,,,,0.5671885732945081,,,0.15420139411533687,,Control
4,0.0017790194446198144,0.039610881829208286,0.0010150445256582267,0.000843936721260892,0.0006286147438274715,,0.0008673503731759823,0.15647322669808555,0.007449617793037532,0.001084449279549388,0.05714519850804864,,0.02085790547323381,0.002191894110086811,0.0005547154049704676,0.013006701739759768,0.0985528690712766,0.0008821929560864415,0.3159222867444864,0.0030814038323967174,0.02145934365680269,0.0046407112398490335,,,,0.001161275324895778,3.5643104031454564e-05,0.013208958063222717,,0.0004351385398326845,0.0002381084779579282,0.00018229200419606092,0.19228879736195037,6.961380435468839e-05,1.6619511850443626e-05,0.044147904039147624,0.0001682856231397122,Control
5,,,6.004980738971231e-05,,0.03555150178096482,,,0.08009891030818601,0.006571422296663236,0.0008043066957975426,,,,,0.00045461735806522486,0.02978958483833605,0.028624448822869936,6.641551135328607e-05,0.0016877603108755189,0.008430313949092829,0.36324192147076617,0.08363516495501729,0.06856924119429517,,,0.01225419232001158,0.0003624207456594652,0.011866096568365694,,0.0008049432661939,0.003480554737150005,,0.2452684518151752,,8.625528870642424e-05,0.018291425959064914,,Control
6,,0.08471881086925323,0.03980519375195947,,,,,0.2039417047199483,0.04137040678703145,0.005596352633760682,,0.023766662019721253,0.014742177681809344,,,,0.02492412099331846,,0.002348384166741435,,0.048077406749869565,0.03729379008632026,0.0019915480343934183,,,,,0.0016782385188795672,,,,,0.37678240982650335,0.06788140146672379,,0.025081391693766438,,Control
7,,0.01952383898684681,,0.03925782380228392,,,0.000254197360071812,0.08509113961512177,0.015193373207978696,0.0029308284831596003,0.0036364539238000616,,0.0091414937193529,,,0.007386240424048053,0.017826553502286978,,0.006950630847965951,,0.26779626807439344,0.009499312295523305,0.08780481407150084,0.0007778098819999635,,,,0.01579808059467966,0.004060249680075753,,,,0.39902277684435256,,,0.008048114684557997,,Control
8,0.003616926914429715,0.007440479700161761,,,0.0007165764707993548,,0.004916157579144628,0.20270459422114095,0.020354545384629188,0.001376753820399562,0.03664896930606009,,0.040685095506784556,,,0.0027418176411323917,0.05221358859917399,,,,0.06141607938945387,0.0531982147114544,,0.0125806956062521,,0.0033841523596623226,,0.018771986043781098,,,0.000955606200827016,,0.4632213639871102,,,0.013056396557602728,,Control
9,,0.021368923398662372,,,,,,0.046988650098524605,0.009214566285007539,,0.0006002005823309495,,0.006187789864718076,0.00020511417288461515,,0.001674633723540674,0.033925991584734645,,0.0005811926197128466,,0.08820875940612251,,,,,,0.0012306850373076902,0.005501784976557384,,0.0013114420310298012,,,0.405272314838013,,0.24223983817673045,0.1354881132041229,,Control
10,,,,,,,,0.10534956846264121,0.025076268997437916,,0.008810716959375079,,0.0029068251358961798,,,0.0040760640803307905,0.03379910567439698,,0.08995224486896186,,0.01580284592492149,0.0029603130180676103,0.018673738702353174,,,,,0.01993178190413575,0.00834924281280966,,,,0.3533649729727066,0.2057599775946345,,0.10518633289133106,,Control
11,,0.008152428675695544,,,,,,0.26382939294717167,0.01232869330702418,,0.0010064172378715167,,0.0008243881324909029,,,,0.13009385779912572,,,,0.08574600390256383,0.014833729226558111,,,,,,0.01846138748673663,,,,,0.4103288702980196,,,0.05439483098674232,,Control
