,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,5,7,0.07042253521126761,0.09859154929577464
1,taxa1017280,11,15,0.15492957746478872,0.2112676056338028
2,taxa102106,37,31,0.5211267605633803,0.43661971830985913
3,taxa117563,8,3,0.11267605633802817,0.04225352112676056
4,taxa1263,60,61,0.8450704225352113,0.8591549295774648
5,taxa1301,37,34,0.5211267605633803,0.4788732394366197
6,taxa133925,8,4,0.11267605633802817,0.056338028169014086
7,taxa1348911,32,37,0.4507042253521127,0.5211267605633803
8,taxa1350,10,2,0.14084507042253522,0.028169014084507043
9,taxa1357,5,4,0.07042253521126761,0.056338028169014086
10,taxa135858,13,15,0.18309859154929578,0.2112676056338028
11,taxa1485,38,33,0.5352112676056338,0.4647887323943662
12,taxa1578,13,14,0.18309859154929578,0.19718309859154928
13,taxa158846,6,5,0.08450704225352113,0.07042253521126761
14,taxa1678,39,33,0.5492957746478874,0.4647887323943662
15,taxa1730,69,70,0.971830985915493,0.9859154929577465
16,taxa189330,67,70,0.9436619718309859,0.9859154929577465
17,taxa191303,9,4,0.1267605633802817,0.056338028169014086
18,taxa207244,40,37,0.5633802816901409,0.5211267605633803
19,taxa216851,62,60,0.8732394366197183,0.8450704225352113
20,taxa2172,22,30,0.30985915492957744,0.4225352112676056
21,taxa2316,2,2,0.028169014084507043,0.028169014084507043
22,taxa239759,62,59,0.8732394366197183,0.8309859154929577
23,taxa239934,37,25,0.5211267605633803,0.352112676056338
24,taxa244127,28,18,0.39436619718309857,0.2535211267605634
25,taxa283168,56,47,0.7887323943661971,0.6619718309859155
26,taxa292632,67,70,0.9436619718309859,0.9859154929577465
27,taxa29465,34,29,0.4788732394366197,0.4084507042253521
28,taxa29521,2,2,0.028169014084507043,0.028169014084507043
29,taxa32207,3,1,0.04225352112676056,0.014084507042253521
30,taxa33024,16,15,0.22535211267605634,0.2112676056338028
31,taxa33042,61,64,0.8591549295774648,0.9014084507042254
32,taxa35832,28,28,0.39436619718309857,0.39436619718309857
33,taxa375288,62,67,0.8732394366197183,0.9436619718309859
34,taxa397864,51,57,0.7183098591549296,0.8028169014084507
35,taxa39948,24,30,0.3380281690140845,0.4225352112676056
36,taxa40544,31,28,0.43661971830985913,0.39436619718309857
37,taxa447020,13,10,0.18309859154929578,0.14084507042253522
38,taxa459786,40,29,0.5633802816901409,0.4084507042253521
39,taxa52225,10,15,0.14084507042253522,0.2112676056338028
40,taxa561,29,33,0.4084507042253521,0.4647887323943662
41,taxa570,4,1,0.056338028169014086,0.014084507042253521
42,taxa572511,64,67,0.9014084507042254,0.9436619718309859
43,taxa577309,26,27,0.36619718309859156,0.38028169014084506
44,taxa577310,22,20,0.30985915492957744,0.28169014084507044
45,taxa61170,28,23,0.39436619718309857,0.323943661971831
46,taxa644652,7,3,0.09859154929577464,0.04225352112676056
47,taxa674963,3,3,0.04225352112676056,0.04225352112676056
48,taxa724,26,18,0.36619718309859156,0.2535211267605634
49,taxa816,70,71,0.9859154929577465,1.0
50,taxa830,22,23,0.30985915492957744,0.323943661971831
51,taxa836,5,1,0.07042253521126761,0.014084507042253521
52,taxa838,30,34,0.4225352112676056,0.4788732394366197
53,taxa841,69,71,0.971830985915493,1.0
54,taxa84108,3,1,0.04225352112676056,0.014084507042253521
55,taxa84111,8,5,0.11267605633802817,0.07042253521126761
56,taxa846,10,15,0.14084507042253522,0.2112676056338028
57,taxa872,16,15,0.22535211267605634,0.2112676056338028
58,taxa904,11,5,0.15492957746478872,0.07042253521126761
59,taxa906,6,8,0.08450704225352113,0.11267605633802817
60,taxa946234,14,10,0.19718309859154928,0.14084507042253522
