,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,,,0.07705105246461938,0.036776296265976276,,,,,,,,0.0008611074158591117,0.18898416954043568,0.022478638600943478,,0.0036283167729193734,0.004433040328274817,0.014013487101296516,0.017113678458500044,0.0007160033973578379,,,0.028627856287670242,0.0026129979636318984,,,,0.09453803096507471,,0.0382481094522272,0.03892686470943381,0.008001801008974345,,,,,,0.008121117853524757,,,,,,,0.34244753026411384,0.04412359424086448,,0.02829630690830203,,,,,,,Control
1,,,,,0.03971008812849557,,,,,,,,,,0.08743579517554428,0.007786552649681553,,0.002947052582312063,0.006507082498966952,,0.012528724560015213,,,0.024693743900110306,0.049873028267077665,,,,,7.302112501146582e-05,,0.10061510795073017,0.034886392633388844,,,,,,,0.013237429588379921,,,,,,,0.569896871164828,,,0.04980910977545804,,,,,,,Control
2,,,,,0.07441479468028757,,,,,,,,,,0.16771506115862644,0.0025230243033172238,,0.002790118539747975,0.011824514364783798,,0.01112834483693086,,,0.0021844859513769415,0.23304844650108603,,,,,0.06919701330749299,,0.04533991385646302,0.061835908469412476,,,,,,,0.022141208883706232,0.018209626889265727,,,,,0.0010167442013245902,0.2506805667899831,,,0.02595022726619503,,,,,,,Control
3,0.0002885236925096605,7.45033187796114e-05,,,0.05670843328101612,9.136247086117657e-05,0.0,,,,0.034527038698013116,,,0.010745740868371514,0.0003525278986157223,0.0037001295933744133,,0.0006308553374712625,0.05304182008579189,,0.09432816733243493,0.00011326927326656368,0.0016391739661579276,,0.06480920537970496,0.00020029076484925345,,,,,,0.00011649976947380971,,0.004134025615210145,,,0.007274572693685661,,0.0006240914860373411,0.042997096894392746,,,0.003397674385971005,0.00010993782405284124,,,0.5427162961068785,5.794702571747554e-05,,0.07216474238458473,0.0023780490205589787,,,,,0.0027780248322186274,Control
4,,,0.0015939843428685893,,0.02529511491695563,0.025238998712371574,,,0.0013615029238775065,0.010784560351861795,0.0006377763938712175,0.005313179666937643,,0.002342876910373695,0.17509169113843948,0.009421738240534754,,0.002867203183584925,0.04019919324584145,,0.17969565533731574,,0.000662333575624095,0.0080547556149438,0.0494535976322006,0.004493761308861257,,,,0.06283868235092599,0.0016428957544590312,0.019028670103792656,0.057981535637696736,,0.0035329869417693406,7.336711738566272e-05,0.00021654969363901004,,,0.02213525507148931,0.011329689196392613,,,,,0.0009287079644724556,0.2585546515513492,0.0002784500278094862,,0.01895063509235479,,,,,,,Control
5,0.0,,0.0003536780945673985,7.073573473528403e-05,0.0048719283772425855,0.008072710268561762,,5.305183000691409e-05,0.0,,0.0005216764635267604,7.957768709946897e-05,,0.00827608177478086,0.0006631470064228938,,,,0.005287497011170561,,0.008187663409357053,3.536780945673985e-05,0.00032715258494025654,0.005367078172924162,,0.00238733061298407,,1.7683904728369926e-05,,8.841963946365397e-05,0.00324500265621151,0.027631144571254623,0.014951784186082565,0.007993140688988595,0.0029001663981864934,,0.001184822311731611,,,0.00011494561237801316,0.022909552896029473,0.0002917852387707341,0.0,,,2.6525857092554882e-05,0.17087074970669014,5.305183000691409e-05,0.689965545214985,0.00045978244951205263,,3.536780945673985e-05,0.0,0.012635116455918862,7.073573473528403e-05,,Control
6,,8.118340015015909e-05,0.006115346100144863,,0.0771470944501376,0.0002501979726712099,0.004647497849042793,,,,0.018563400307288244,,,0.0041240361485708615,0.1535675672517848,0.009885539463694002,,0.0003226184003485851,0.01471957783020341,,0.12839265529951338,0.0026237548269373375,0.0006376825140827014,0.014104054556856486,0.024250468718303483,2.8202670027350546e-05,,,,0.005881465386560905,0.006923956939357613,0.053415857031801954,0.039341213830831126,2.8807012956508066e-05,0.0234763054260527,0.0004173995164047882,0.01418554012847122,,,0.01696148864973472,,,0.0007273267152410653,,,,0.3536564459518996,,,0.020305720972049343,0.0,0.00012358812901271118,0.004594114223633879,,,0.0004998923262347886,Control
7,,,,,0.005332417102187535,,,,,,,,0.09727777798962058,,0.23698449705593172,0.004039652150597733,,,,,,,,,0.11746369611363729,,,,,,,0.07305913162881963,0.010362489967850965,,,,,,,0.03235193712042654,,,,,,,0.37340065116900756,,,0.04972774970192049,,,,,,,Control
8,,,0.007031033316935011,,0.006914208675009684,,,,,0.13830203659528928,0.0025264370830232596,,,0.04254084188290837,0.022963366007316004,0.01464845250220877,,,0.05340446179625806,0.0296476171047948,0.00038250840964745267,0.021192061497634748,0.0002743771406686585,0.004637140399521221,0.30926138364438344,8.526650725640603e-05,,,0.004447910678808331,0.0160271261816884,,0.007251940259617462,,,,,0.0003392797195160625,,0.010906610428879814,0.006964820777780595,0.00026520741851957565,,,,,0.0005064782896110262,0.018030293665710753,0.1973479019973441,0.06985339519680427,0.010560185471325503,,0.0012973370531442563,0.0023903202983946675,,,,Control
9,0.0015581229222882153,,0.00013044937892667016,,0.0486888171462179,0.00017033134849016453,0.0017739903929888507,,,,0.00014377702445168603,,,0.0005808632174652736,0.1606960665776474,0.005961193329109546,,0.00010813566937342397,0.0020660879574121147,,0.00769267661023452,0.0022046146972630365,,0.005307330962291345,0.04111255550030416,,,,,0.005079953252273651,,0.010811850498145993,0.008392882835355619,,0.0007893600963225291,,0.0001043998899459574,,0.002733984738836204,0.015120617716176682,,1.009670115531503e-05,0.00028220279729105507,,,,0.27508967132713563,0.37844051402305584,0.001043998899459574,0.02390545449038163,,,,,,,Control
