,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa946234,condition
0,,,0.005907040917096448,,,,,,,0.2625220596964621,0.004474966996604284,,,,,,,,0.13012164013426344,,,,,0.08093201856282606,0.01147915683827247,,,,,,,0.035838197323178944,,,,,0.413638483760195,,,0.055086435771101165,,,,Control
1,,,0.08471881086925323,0.03980519375195947,,,,,,0.2039417047199483,0.04137040678703145,0.005596352633760681,,0.02376666201972125,0.014742177681809344,,,,0.02492412099331846,,,0.002348384166741435,,0.048077406749869565,0.037293790086320264,0.0019915480343934183,,,,,,0.0016782385188795672,,,,,0.37678240982650335,0.06788140146672378,,0.025081391693766438,,,,Control
2,,,,,0.010028331263661941,,,,,0.19378110282215863,0.015053092997011392,,0.000734897391571248,,0.018804815993424186,,,,0.047774256234022976,,,,,0.03501825743444577,0.028623535277284402,,,,,,0.02401719400768865,0.006737111826133138,0.00875027067766438,,,,0.264331051539036,0.330829372433584,,0.015516710102313142,,,,Control
3,,,0.025531438793691515,,,,,,,0.1067903562843237,0.012027939258116436,,0.00023781696833366853,,,,,,0.005262656031227373,,,,,,0.0038896814399352548,,,,,,0.22681354292219194,,0.11866570837379165,,,,0.47587258010645567,,,0.02490827982193274,,,,Control
4,,0.00012996569114748693,0.00025993138229497386,0.0018195173409253252,,,,4.33219748871454e-05,0.0013863022623328556,0.0019494912050610348,,,0.0032058196032581803,,0.01533591185803209,0.00047654125673070086,8.664394977429078e-05,0.012909935439588169,,4.33219748871454e-05,,,0.0008664394977429078,0.0449248146345897,0.036043812117864386,,0.0011263708800378816,,0.0039422992477023315,,,8.664394977429078e-05,0.05657844502737565,0.0011263708800378816,,0.00012996569114748693,0.3801070011214229,0.0005631854400189408,0.4364247278244949,0.0004332197488714539,,,,Control
5,,,0.01793255433383889,,0.040909815620240174,,0.0033794255755494095,,,0.01017530321252313,0.001872872494541122,0.00017096929270104776,0.007197503726928249,,0.010956096704278561,,,0.006175532250676189,0.06931611068936439,,,0.00802452974339634,,0.13298578344806825,,0.044841805856578404,,,,,,0.01045684613653911,0.02135305300574133,,,,0.6091807879883653,,,0.005071009920670249,,,,Control
6,8.118340015015907e-05,0.006115346100144862,0.07714709445013758,0.00025019797267120987,0.004647497849042792,,0.01856340030728824,,0.004124036148570861,0.15356756725178478,0.009885539463694,0.00032261840034858506,0.014719577830203409,,0.12839265529951338,0.002623754826937337,0.0006376825140827013,0.014104054556856484,0.02425046871830348,2.8202670027350543e-05,,0.005881465386560905,0.006923956939357614,0.05341585703180195,0.03934121383083112,2.8807012956508063e-05,0.0234763054260527,0.0004173995164047881,0.014185540128471218,,,0.016961488649734718,,,0.0007273267152410652,,0.35365644595189955,,,0.02030572097204934,0.00012358812901271116,0.004594114223633878,0.0004998923262347885,Control
7,7.573755911737253e-05,0.005646554407449413,0.015591798281375881,,0.0004070767066348738,,0.0038346321598101024,0.008993607020009923,0.0035752791795929154,0.03610481429292449,0.005230758249564079,2.6665298591524732e-05,0.058506909556782186,0.0003320488702937016,0.021950508800258256,0.008862206917444843,0.00028510577809645463,0.007176209768097069,0.07227968836275675,,0.05274264255745155,0.032706661640477565,7.25945011084856e-05,0.01810796830094193,0.004094999029707576,,0.0009200034958916176,1.6222234884577786e-05,0.00428307556540065,,0.002486361662965632,0.011416803355893729,0.009878529932963644,,0.0002120043321478259,,0.1211182473172986,,0.4638525009515354,0.028292997084256057,0.0,0.0008702215125895693,4.856531568570474e-05,Control
8,,0.0026097027809891572,0.04063950276402761,,0.00041479067678348164,,,,0.001321928533888882,0.1698088085061619,0.007420202712522946,,0.04146319907125561,0.0016214353564966656,0.03725265859595615,0.0001993559447322687,,0.01715123192410644,0.12357966771136746,0.0023281663677378397,,0.005697355396792418,,0.02959558276829006,0.01650618880931115,,0.011797521197464005,5.653848089929392e-05,0.0005618117451442852,,0.0009740802592110694,0.009302997180537351,,0.000402915493992366,,,0.14215749792210575,,0.3038544005906905,0.032341061975528086,0.0009413972340072025,,,Control
9,,,0.07441479468028757,,,,,,,0.16771506115862644,0.002523024303317225,0.0027901185397479745,0.011824514364783798,,0.01112834483693086,,,0.0021844859513769415,0.23304844650108605,,,0.06919701330749299,,0.04533991385646302,0.061835908469412476,,,,,,,0.022141208883706232,0.018209626889265727,,,0.0010167442013245902,0.250680566789983,,,0.02595022726619503,,,,Control
10,,,0.0012671839921628838,,,,0.001843277150524324,,,0.06047682555796722,0.021084648031285,,0.03206948711940666,,0.01401324512090976,,,,0.03960720811455738,,,0.0016827825781635184,,0.023861766567172753,,,,,,0.005093141588854085,,0.009151002794795035,0.006210677950968407,,,,0.09386491921086888,,0.6495570882106493,0.040216746011714904,,,,Control
11,,,0.06891569263437464,,,,,,,0.035299483745883466,0.0025175392472915194,,,,,,,,0.07514449641034013,,0.01383161878197803,,,0.033015962729995886,,,,,,,,,,,,,0.5500135441712694,,0.1569053356358761,0.06435632664299079,,,,Control
12,,,0.06826457855104111,,0.011186906309359042,,,,,0.07011226186739968,0.02146184527438383,,,,,,,,,,,0.010188061073854827,,0.03356262282649953,,0.057960880699319914,,,,,,0.009519391906868502,,,,,0.7126251713007554,,,0.005118280190518105,,,,Control
