"","taxon","mean.difference (Treat - Control)","se (Treat - Control)","W","p.val","q.val","diff.abn"
"1","taxa102106",-1.30257476782574,1.04701030090377,-1.24408973503066,0.213466538549669,1,FALSE
"2","taxa1263",-2.87293296938385,1.09855920056224,-2.6151826573511,0.00891797496172938,0.347801023507446,FALSE
"3","taxa1301",0.386581378783889,1.29151838282574,0.299323171798825,0.764693476058113,1,FALSE
"4","taxa1348911",-3.0801551444262,1.29799193126684,-2.37301563301704,0.0176435171456641,0.6880971686809,FALSE
"5","taxa135858",-0.052246128356094,1.54006768546566,-0.0339245663350807,0.972937303357763,1,FALSE
"6","taxa1485",3.43960869292692,1.61394737498468,2.13117772378395,0.0330745034736438,1,FALSE
"7","taxa1578",-0.228667309840029,1.24295352985603,-0.183970924372784,0.854036264569836,1,FALSE
"8","taxa1678",0.965219071191218,1.2460936769945,0.774595914425363,0.438578472243444,1,FALSE
"9","taxa1730",4.11084956450657,0.827375858285251,4.96853941693001,6.74590888229862e-07,2.63090446409646e-05,TRUE
"10","taxa189330",3.13199177373061,0.971214405427596,3.22482013881548,0.00126051834388731,0.0491602154116053,TRUE
"11","taxa207244",4.79402744361524,1.46647176132452,3.26908950451611,0.00107894165925793,0.0420787247110593,TRUE
"12","taxa216851",0.985711361609912,1.06302099847079,0.927273650311624,0.353784471604492,1,FALSE
"13","taxa2172",-1.1578819309689,1.43994682474619,-0.804114368023964,0.421330927376424,1,FALSE
"14","taxa239759",1.12610198949921,1.20112339098444,0.937540637333075,0.348480530563087,1,FALSE
"15","taxa239934",1.2181459251997,1.39374029174877,0.874012132971525,0.382111646316853,1,FALSE
"16","taxa244127",-1.14973385952282,1.12095081017355,-1.02567735273308,0.305043692830936,1,FALSE
"17","taxa283168",0.754478846296362,1.22000996053573,0.618420234835668,0.536298362728098,1,FALSE
"18","taxa292632",0.717661440689273,0.958750618010802,0.748538177923957,0.454135605939641,1,FALSE
"19","taxa29465",-0.036939439536587,1.26107058497065,-0.0292921268458947,0.976631606076451,1,FALSE
"20","taxa33024",-2.04785591399201,1.41116133963004,-1.45118481953941,0.146728402826785,1,FALSE
"21","taxa33042",6.89136045631153,1.2744281472532,5.40741388297536,6.39412695947076e-08,2.4937095141936e-06,TRUE
"22","taxa35832",-0.22032928097081,1.14200798494255,-0.192931471474689,0.84701263737303,1,FALSE
"23","taxa375288",2.85113854842557,1.17013025981083,2.43659927988402,0.0148260989616666,0.578217859504997,FALSE
"24","taxa397864",-0.930248297469364,1.27947190040809,-0.727056449752946,0.46719137577798,1,FALSE
"25","taxa39948",2.72111639657971,1.99915268946558,1.36113485023854,0.173471078080922,1,FALSE
"26","taxa40544",1.13808757263561,1.56340484547291,0.727954487240537,0.466641447238665,1,FALSE
"27","taxa459786",1.12386039684035,1.35585528959293,0.828894060794476,0.407164356422357,1,FALSE
"28","taxa52225",4.65459384848094,0,Inf,0,0,TRUE
"29","taxa561",2.33453069825889,1.63012127909473,1.43212086621883,0.152109233745792,1,FALSE
"30","taxa572511",0.726682594433608,1.01890800768151,0.713197451541433,0.475723583052445,1,FALSE
"31","taxa577309",-1.37632922004286,1.4866168250566,-0.92581302514887,0.354543156985095,1,FALSE
"32","taxa577310",0.284000492191446,1.29706320811642,0.218956555404781,0.826683890332461,1,FALSE
"33","taxa61170",0.0554387645381222,1.13062552578183,0.0490337103434722,0.960892431271179,1,FALSE
"34","taxa724",0.999963241443279,1.31128391582445,0.762583319581529,0.445711935570292,1,FALSE
"35","taxa816",-0.503877829536354,0.824966316545772,-0.610785942929339,0.541341300729639,1,FALSE
"36","taxa830",0.809016513525362,1.73446571274779,0.466435575854478,0.640903751644316,1,FALSE
"37","taxa838",-3.18797655118432,1.75097549493949,-1.82068598926594,0.0686546031494861,1,FALSE
"38","taxa841",3.43103672214945,0.830989117824537,4.12885878834566,3.64568209617236e-05,0.00142181601750722,TRUE
"39","taxa846",4.69544690159243,0,Inf,0,0,TRUE
"40","taxa872",-0.71929064175547,0.919782883586339,-0.782022208274711,0.434201522092587,1,FALSE
"41","taxa946234",-0.575421295568907,0.927876695163387,-0.620148451371098,0.535160055815333,1,FALSE
