,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,0,0,0.0,0.0
1,taxa1017280,0,1,0.0,0.14285714285714285
2,taxa102106,4,3,0.5714285714285714,0.42857142857142855
3,taxa117563,0,1,0.0,0.14285714285714285
4,taxa1263,6,7,0.8571428571428571,1.0
5,taxa1301,3,2,0.42857142857142855,0.2857142857142857
6,taxa133925,0,1,0.0,0.14285714285714285
7,taxa1348911,4,4,0.5714285714285714,0.5714285714285714
8,taxa1350,0,1,0.0,0.14285714285714285
9,taxa1357,0,0,0.0,0.0
10,taxa135858,2,2,0.2857142857142857,0.2857142857142857
11,taxa1485,3,4,0.42857142857142855,0.5714285714285714
12,taxa1578,1,0,0.14285714285714285,0.0
13,taxa158846,0,1,0.0,0.14285714285714285
14,taxa1678,4,3,0.5714285714285714,0.42857142857142855
15,taxa1730,6,7,0.8571428571428571,1.0
16,taxa189330,6,7,0.8571428571428571,1.0
17,taxa191303,0,0,0.0,0.0
18,taxa207244,3,3,0.42857142857142855,0.42857142857142855
19,taxa216851,6,7,0.8571428571428571,1.0
20,taxa2172,6,4,0.8571428571428571,0.5714285714285714
21,taxa2316,1,2,0.14285714285714285,0.2857142857142857
22,taxa239759,6,7,0.8571428571428571,1.0
23,taxa239934,5,4,0.7142857142857143,0.5714285714285714
24,taxa244127,2,3,0.2857142857142857,0.42857142857142855
25,taxa283168,5,6,0.7142857142857143,0.8571428571428571
26,taxa292632,7,7,1.0,1.0
27,taxa29465,4,2,0.5714285714285714,0.2857142857142857
28,taxa29521,0,0,0.0,0.0
29,taxa32207,0,0,0.0,0.0
30,taxa33024,0,1,0.0,0.14285714285714285
31,taxa33042,6,7,0.8571428571428571,1.0
32,taxa35832,2,1,0.2857142857142857,0.14285714285714285
33,taxa375288,7,7,1.0,1.0
34,taxa397864,7,5,1.0,0.7142857142857143
35,taxa39948,1,4,0.14285714285714285,0.5714285714285714
36,taxa40544,4,2,0.5714285714285714,0.2857142857142857
37,taxa447020,1,1,0.14285714285714285,0.14285714285714285
38,taxa459786,4,3,0.5714285714285714,0.42857142857142855
39,taxa52225,2,1,0.2857142857142857,0.14285714285714285
40,taxa561,5,3,0.7142857142857143,0.42857142857142855
41,taxa570,0,0,0.0,0.0
42,taxa572511,6,7,0.8571428571428571,1.0
43,taxa577309,2,3,0.2857142857142857,0.42857142857142855
44,taxa577310,1,1,0.14285714285714285,0.14285714285714285
45,taxa61170,2,1,0.2857142857142857,0.14285714285714285
46,taxa644652,0,0,0.0,0.0
47,taxa674963,1,1,0.14285714285714285,0.14285714285714285
48,taxa724,1,3,0.14285714285714285,0.42857142857142855
49,taxa816,7,7,1.0,1.0
50,taxa830,4,2,0.5714285714285714,0.2857142857142857
51,taxa836,0,0,0.0,0.0
52,taxa838,5,3,0.7142857142857143,0.42857142857142855
53,taxa841,7,7,1.0,1.0
54,taxa84108,1,0,0.14285714285714285,0.0
55,taxa84111,1,0,0.14285714285714285,0.0
56,taxa846,3,1,0.42857142857142855,0.14285714285714285
57,taxa872,1,2,0.14285714285714285,0.2857142857142857
58,taxa904,0,1,0.0,0.14285714285714285
59,taxa906,1,0,0.14285714285714285,0.0
60,taxa946234,2,1,0.2857142857142857,0.14285714285714285
