"","taxon","mean.difference (Treat - Control)","se (Treat - Control)","W","p.val","q.val","diff.abn"
"1","taxa1017280",0.0848641033439264,1.53081839992698,0.0554370808111362,0.9557902550304,1,FALSE
"2","taxa102106",-1.00428688557057,2.03628329174635,-0.493196054616389,0.621874065350355,1,FALSE
"3","taxa1263",0.288930482733388,1.87993139561303,0.153692035468757,0.877852564942286,1,FALSE
"4","taxa1301",1.99010534163271,2.35986583714044,0.843312916485205,0.399053460838356,1,FALSE
"5","taxa1348911",-1.23440320008049,2.5649787318184,-0.48125280134599,0.630336837797073,1,FALSE
"6","taxa1350",3.67789709436544,0,Inf,0,0,TRUE
"7","taxa1485",5.98491693674157,2.2986810621832,2.60363085388511,0.00922420481848918,0.3412955782841,FALSE
"8","taxa1578",4.33456889518463,0,Inf,0,0,TRUE
"9","taxa1678",2.3311526049042,2.67601427275202,0.871128614163495,0.383683931973564,1,FALSE
"10","taxa1730",0.504561503732781,1.45056337386963,0.347838303945849,0.727961621409073,1,FALSE
"11","taxa189330",-1.87706664364341,1.97967349995245,-0.948169808652033,0.343043014386411,1,FALSE
"12","taxa207244",0.527167884368319,2.3713239240131,0.222309520445511,0.824072941287037,1,FALSE
"13","taxa216851",-2.2484726764133,1.7648492598889,-1.27403100509266,0.202652428187034,1,FALSE
"14","taxa2172",0.668865996994655,2.89559153037998,0.230994596432903,0.817318999945017,1,FALSE
"15","taxa239759",-1.94899580606068,1.79089768821397,-1.08827869893806,0.276472091199197,1,FALSE
"16","taxa239934",-0.250767031051809,2.25282510540437,-0.111312249872498,0.911368741780465,1,FALSE
"17","taxa244127",0.317184498142904,1.95315587789519,0.162395895654123,0.870994102733103,1,FALSE
"18","taxa283168",0.773743276698337,2.10773365798962,0.367097272354773,0.713546461826987,1,FALSE
"19","taxa292632",-3.1825812176521,1.99227541094306,-1.59746047166521,0.110163102110453,1,FALSE
"20","taxa29465",3.8401434617992,2.61030919903889,1.47114505178663,0.141251893520189,1,FALSE
"21","taxa33042",2.26958240091241,2.15407930195119,1.05362063451266,0.292056638147487,1,FALSE
"22","taxa35832",3.71234349059966,2.34247621891333,1.58479452667477,0.113013026378625,1,FALSE
"23","taxa375288",0.2708199830602,1.58660016382843,0.170692017582248,0.864465939760864,1,FALSE
"24","taxa397864",0.172604525004806,2.34064247896635,0.0737423705482051,0.941215383726474,1,FALSE
"25","taxa39948",3.32348448974124,3.35321608041114,0.991133410446291,0.321620440679635,1,FALSE
"26","taxa40544",-1.49292037466973,2.5101990368546,-0.594741832321166,0.552016054666991,1,FALSE
"27","taxa459786",-3.31548141623368,1.78535474217625,-1.85704349836508,0.0633049657413182,1,FALSE
"28","taxa52225",-4.82857256533663,0,Inf,0,0,TRUE
"29","taxa561",2.53157780887372,2.58080780790738,0.980924577613714,0.326629936362152,1,FALSE
"30","taxa572511",1.08578461422243,1.7892624788425,0.606833612765878,0.543961338895291,1,FALSE
"31","taxa577309",-1.04438884746586,2.68000590068622,-0.389696473130318,0.696761004782666,1,FALSE
"32","taxa577310",-0.993680078449078,1.83703125067654,-0.540916262629243,0.588565301120054,1,FALSE
"33","taxa61170",0.794240222384029,1.99738515694286,0.397639994281158,0.690895575148198,1,FALSE
"34","taxa724",2.50978624252816,2.24241277979605,1.11923472125254,0.263040016431474,1,FALSE
"35","taxa816",0.353613616001013,1.41420762321889,0.25004363588152,0.802553603609961,1,FALSE
"36","taxa830",3.12692000783534,2.86894068675635,1.0899214550757,0.275747744704758,1,FALSE
"37","taxa838",-0.70983511857713,3.35040032583734,-0.211865762160743,0.832211762061374,1,FALSE
"38","taxa841",-0.293297293763668,1.40400647018056,-0.208900243690437,0.834526113920451,1,FALSE
"39","taxa872",0.550722617749926,1.86790020770707,0.294835139199413,0.768119821765181,1,FALSE
"40","taxa946234",-1.5533371328758,1.69945985156419,-0.914018140202668,0.360707313906207,1,FALSE
