,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,4,6,0.06060606060606061,0.09090909090909091
1,taxa1017280,9,11,0.13636363636363635,0.16666666666666666
2,taxa102106,30,32,0.45454545454545453,0.48484848484848486
3,taxa117563,2,7,0.030303030303030304,0.10606060606060606
4,taxa1263,56,54,0.8484848484848485,0.8181818181818182
5,taxa1301,26,36,0.3939393939393939,0.5454545454545454
6,taxa133925,2,7,0.030303030303030304,0.10606060606060606
7,taxa1348911,32,32,0.48484848484848486,0.48484848484848486
8,taxa1350,7,6,0.10606060606060606,0.09090909090909091
9,taxa1357,7,5,0.10606060606060606,0.07575757575757576
10,taxa135858,14,16,0.21212121212121213,0.24242424242424243
11,taxa1485,36,35,0.5454545454545454,0.5303030303030303
12,taxa1578,8,17,0.12121212121212122,0.25757575757575757
13,taxa158846,4,3,0.06060606060606061,0.045454545454545456
14,taxa1678,30,36,0.45454545454545453,0.5454545454545454
15,taxa1730,65,63,0.9848484848484849,0.9545454545454546
16,taxa189330,61,62,0.9242424242424242,0.9393939393939394
17,taxa191303,6,7,0.09090909090909091,0.10606060606060606
18,taxa207244,37,36,0.5606060606060606,0.5454545454545454
19,taxa216851,53,54,0.803030303030303,0.8181818181818182
20,taxa2172,19,18,0.2878787878787879,0.2727272727272727
21,taxa2316,1,3,0.015151515151515152,0.045454545454545456
22,taxa239759,55,52,0.8333333333333334,0.7878787878787878
23,taxa239934,24,30,0.36363636363636365,0.45454545454545453
24,taxa244127,20,27,0.30303030303030304,0.4090909090909091
25,taxa283168,45,47,0.6818181818181818,0.7121212121212122
26,taxa292632,62,61,0.9393939393939394,0.9242424242424242
27,taxa29465,24,29,0.36363636363636365,0.4393939393939394
28,taxa29521,4,5,0.06060606060606061,0.07575757575757576
29,taxa32207,4,3,0.06060606060606061,0.045454545454545456
30,taxa33024,12,13,0.18181818181818182,0.19696969696969696
31,taxa33042,57,54,0.8636363636363636,0.8181818181818182
32,taxa35832,22,29,0.3333333333333333,0.4393939393939394
33,taxa375288,56,58,0.8484848484848485,0.8787878787878788
34,taxa397864,42,46,0.6363636363636364,0.696969696969697
35,taxa39948,23,26,0.3484848484848485,0.3939393939393939
36,taxa40544,32,30,0.48484848484848486,0.45454545454545453
37,taxa447020,13,12,0.19696969696969696,0.18181818181818182
38,taxa459786,34,34,0.5151515151515151,0.5151515151515151
39,taxa52225,11,10,0.16666666666666666,0.15151515151515152
40,taxa561,25,31,0.3787878787878788,0.4696969696969697
41,taxa570,4,8,0.06060606060606061,0.12121212121212122
42,taxa572511,59,57,0.8939393939393939,0.8636363636363636
43,taxa577309,23,33,0.3484848484848485,0.5
44,taxa577310,19,20,0.2878787878787879,0.30303030303030304
45,taxa61170,21,21,0.3181818181818182,0.3181818181818182
46,taxa644652,4,5,0.06060606060606061,0.07575757575757576
47,taxa674963,1,5,0.015151515151515152,0.07575757575757576
48,taxa724,11,23,0.16666666666666666,0.3484848484848485
49,taxa816,65,65,0.9848484848484849,0.9848484848484849
50,taxa830,21,25,0.3181818181818182,0.3787878787878788
51,taxa836,0,2,0.0,0.030303030303030304
52,taxa838,28,33,0.42424242424242425,0.5
53,taxa841,65,64,0.9848484848484849,0.9696969696969697
54,taxa84108,2,4,0.030303030303030304,0.06060606060606061
55,taxa84111,7,8,0.10606060606060606,0.12121212121212122
56,taxa846,8,9,0.12121212121212122,0.13636363636363635
57,taxa872,11,18,0.16666666666666666,0.2727272727272727
58,taxa904,10,6,0.15151515151515152,0.09090909090909091
59,taxa906,6,6,0.09090909090909091,0.09090909090909091
60,taxa946234,12,12,0.18181818181818182,0.18181818181818182
