,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,1,5,0.021739130434782608,0.10869565217391304
1,taxa1017280,5,8,0.10869565217391304,0.17391304347826086
2,taxa102106,20,21,0.43478260869565216,0.45652173913043476
3,taxa117563,3,1,0.06521739130434782,0.021739130434782608
4,taxa1263,37,41,0.8043478260869565,0.8913043478260869
5,taxa1301,18,24,0.391304347826087,0.5217391304347826
6,taxa133925,3,1,0.06521739130434782,0.021739130434782608
7,taxa1348911,24,26,0.5217391304347826,0.5652173913043478
8,taxa1350,2,2,0.043478260869565216,0.043478260869565216
9,taxa1357,3,1,0.06521739130434782,0.021739130434782608
10,taxa135858,11,6,0.2391304347826087,0.13043478260869565
11,taxa1485,16,26,0.34782608695652173,0.5652173913043478
12,taxa1578,10,9,0.21739130434782608,0.1956521739130435
13,taxa158846,2,2,0.043478260869565216,0.043478260869565216
14,taxa1678,23,24,0.5,0.5217391304347826
15,taxa1730,46,45,1.0,0.9782608695652174
16,taxa189330,43,45,0.9347826086956522,0.9782608695652174
17,taxa191303,1,5,0.021739130434782608,0.10869565217391304
18,taxa207244,19,27,0.41304347826086957,0.5869565217391305
19,taxa216851,38,41,0.8260869565217391,0.8913043478260869
20,taxa2172,20,17,0.43478260869565216,0.3695652173913043
21,taxa2316,0,1,0.0,0.021739130434782608
22,taxa239759,36,38,0.782608695652174,0.8260869565217391
23,taxa239934,20,17,0.43478260869565216,0.3695652173913043
24,taxa244127,10,15,0.21739130434782608,0.32608695652173914
25,taxa283168,29,34,0.6304347826086957,0.7391304347826086
26,taxa292632,44,46,0.9565217391304348,1.0
27,taxa29465,17,21,0.3695652173913043,0.45652173913043476
28,taxa29521,4,6,0.08695652173913043,0.13043478260869565
29,taxa32207,1,1,0.021739130434782608,0.021739130434782608
30,taxa33024,7,9,0.15217391304347827,0.1956521739130435
31,taxa33042,37,37,0.8043478260869565,0.8043478260869565
32,taxa35832,15,17,0.32608695652173914,0.3695652173913043
33,taxa375288,41,42,0.8913043478260869,0.9130434782608695
34,taxa397864,32,36,0.6956521739130435,0.782608695652174
35,taxa39948,24,13,0.5217391304347826,0.2826086956521739
36,taxa40544,23,17,0.5,0.3695652173913043
37,taxa447020,4,11,0.08695652173913043,0.2391304347826087
38,taxa459786,19,19,0.41304347826086957,0.41304347826086957
39,taxa52225,8,11,0.17391304347826086,0.2391304347826087
40,taxa561,20,22,0.43478260869565216,0.4782608695652174
41,taxa570,2,3,0.043478260869565216,0.06521739130434782
42,taxa572511,40,41,0.8695652173913043,0.8913043478260869
43,taxa577309,19,18,0.41304347826086957,0.391304347826087
44,taxa577310,8,14,0.17391304347826086,0.30434782608695654
45,taxa61170,7,17,0.15217391304347827,0.3695652173913043
46,taxa644652,2,4,0.043478260869565216,0.08695652173913043
47,taxa674963,0,3,0.0,0.06521739130434782
48,taxa724,9,11,0.1956521739130435,0.2391304347826087
49,taxa816,46,46,1.0,1.0
50,taxa830,12,12,0.2608695652173913,0.2608695652173913
51,taxa836,2,1,0.043478260869565216,0.021739130434782608
52,taxa838,23,13,0.5,0.2826086956521739
53,taxa841,46,45,1.0,0.9782608695652174
54,taxa84108,3,1,0.06521739130434782,0.021739130434782608
55,taxa84111,3,6,0.06521739130434782,0.13043478260869565
56,taxa846,6,8,0.13043478260869565,0.17391304347826086
57,taxa872,8,5,0.17391304347826086,0.10869565217391304
58,taxa904,5,2,0.10869565217391304,0.043478260869565216
59,taxa906,6,2,0.13043478260869565,0.043478260869565216
60,taxa946234,3,10,0.06521739130434782,0.21739130434782608
