,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,,,,,,0.015303389923873575,0.003057541735238619,,,,,,,0.21479992135251166,0.008133139421973128,,0.002541065769967355,0.001990412726418117,,0.01801815566814781,,,0.01483224884772986,0.028252180196031682,,,,,0.0011418159769397205,,0.033385074749291026,0.029913387241978145,,,,,,0.03361064346592565,0.004980907075740829,0.010531063546446852,0.008830351818843795,,,,,,0.18834585755717528,0.3667049717998896,,0.015627871125877397,,,,,,,Control
1,,7.55065443256577e-05,0.002402230504133729,6.183373765047105e-05,0.016999380132085438,0.00308260569003033,0.0,0.0004476313648062977,0.0035509503365908283,2.2856035039118006e-05,0.0013886061644971294,6.601720834959531e-05,,0.002994854841219431,0.002899553337975965,0.1629237358393343,0.0036380889701774655,1.8876636081414425e-05,1.6427775184366066e-05,0.0799053107119808,,0.029636726791303487,0.0003695739237128813,6.173170177976068e-05,0.0055934023605998685,0.098321254837138,0.003219639864394328,,0.00013070795037995608,1.1632089260979696e-05,0.11405263520390595,0.0007793499804856398,0.030777589861715887,0.015980245855430474,,,,0.0020591859068055376,,9.407707279494108e-05,0.10094337264265253,0.008452243386162406,,0.0015716585165514935,6.469074203036077e-05,,,0.00019131725758190287,0.16108504944913385,,,0.14507868241080152,,,0.001019440384267089,,,1.1325981648848653e-05,Control
2,,,0.0018367225729816273,,0.024865786109927568,0.024993453925707863,,,,0.0019345392570786688,0.01099471924184323,0.0003193761216769312,0.004735690952989632,,0.0022364591806432453,0.17300744987153166,0.009290312584730991,,0.002097429342422951,0.04104241391331293,,0.1836836193206027,,,0.007252172341222192,0.05807253618416805,0.005316910046351889,,,,0.05693344178900207,0.0017823914474958359,0.018257943732166142,0.06044926469638868,,0.0036779899549392522,0.00016867438767737022,0.0002955158745529432,,,,0.03415361970794438,0.010404617112755159,,,,,0.0006435036345560418,0.2426597461620896,0.00014440097610101868,,0.018749299557139356,,,,,,,Control
3,,,,,0.02287501677670925,,,,,,,,,,,0.06169369242012498,0.02379000482580201,,,,,0.0020412890066378963,,,,0.025993170669726232,,,,0.009126109103515766,,,0.0887191303290507,,,,,,,,,0.005620460559060958,,,,,,,0.461078665621567,,0.1627004211953263,0.13583454609482384,,,,0.000527493397654921,,,Control
4,,,,,0.00023835009684263576,,,,,,0.03192094377550478,0.1310388522017694,,,,0.05211966868510368,0.05805559815495545,,,0.007421486724219748,0.02600463584742083,,,,,0.1438537844015972,,0.0034385202878996534,,,0.01640970192296273,,0.002686911966920146,,,,,,0.004026856727116506,,,0.004742526645279187,0.0022994381526421693,,,,,0.002837068397080108,0.0070111899587276365,0.2611482629513794,0.23313076673239883,0.0021761322533223664,,,,,0.00943930411685764,,Control
5,,,,,0.005633792676069522,,,,,,,,,,,0.004109494657656945,0.051694132797627364,,,0.01357938234680295,,,,,,0.015588379735106343,,,,,,,0.013887281946533471,,0.15577179749666326,,,,,,,0.025279767136302724,,,,,,,0.36552452481811776,,0.25009967487042273,0.09883177151869704,,,,,,,Control
6,,0.00012325896708985577,0.0031115324196300093,,0.022850114473487518,0.0006163957020344589,,,,,,0.006699155121309217,,,0.0068138404286587784,0.20193086886678205,0.014208268921613147,,0.0004830500764266116,0.009992751727188972,,0.20912366505596175,0.0011636977932206762,0.0006557336702546256,0.0218101799802826,0.0934583379647907,0.0,,,0.0,0.005668197754185307,0.007780747514193441,0.02791845864560787,0.0801407209903162,,0.030633686252066,0.0004595481620796914,0.002859567689850582,,,,0.021089589095757286,2.4006247272819706e-05,0.0,0.002484545726151659,0.00027486144461526756,,,0.21970053517792765,5.053415917513728e-05,1.5836053873246605e-05,0.0076260181725274516,2.733484458375689e-05,,,,,0.00020496090108558667,Control
7,,,0.0005223902371784487,,0.054349009400408266,3.1995395882655374e-05,,0.006958495532215238,,,,,0.014043161587816795,0.13235227534553518,0.0051530697972518155,0.09643009861222483,0.0026610510386932988,,0.001784196085494112,0.04759596858011878,,0.04837905086362414,0.0023732937046543235,,0.0014602175485691116,0.07563268883068901,0.0007265369612221838,,,,9.176038064459652e-05,0.0015286353762427136,0.01739432715594133,0.01771468357257773,0.03763564085872423,0.010528497534442842,0.00036643783586361915,0.001965704557734082,,0.0009041214698161672,,0.007457845059780077,,,8.018971861156076e-05,,,,0.3871613946370484,0.0004929102026073229,0.00015595240131482965,0.02606839971707216,,,,,,,Control
8,,,0.0018922224945995265,,0.037994680142213855,,,,,,,,,,0.0012946947847789713,0.13007615779091405,0.004428758985023454,,7.855982968557973e-05,0.03629361304471577,0.0046404797825661355,0.04920035553464283,0.009358388297793582,,,0.10559921818573684,,0.00037048568894914094,,,0.054809774158998514,,0.03461835552477144,,,0.01367825348748061,,0.001930268485415841,,,,0.015877106102659192,,,,,,,0.21515110633628212,0.24198895391211497,,0.04071856743065758,,,,,,,Control
9,,,,,,0.00024718600828973466,,0.0008685273279683602,,,,,,,,0.1844963216757574,0.00963667340016632,,0.0008291371735016597,,,,,,0.0024846490940878345,0.00040648593167844213,0.0017117835698243176,,,,0.004452826760259036,,0.07138273561246472,0.003943107930250984,0.033558365363838154,,,,,,,0.004593301259175348,,,,,,,0.6717341162527255,,,0.00965478264001205,,,,,,,Control
