,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,3,2,0.07894736842105263,0.05263157894736842
1,taxa1017280,4,3,0.10526315789473684,0.07894736842105263
2,taxa102106,12,14,0.3157894736842105,0.3684210526315789
3,taxa117563,3,2,0.07894736842105263,0.05263157894736842
4,taxa1263,34,35,0.8947368421052632,0.9210526315789473
5,taxa1301,17,17,0.4473684210526316,0.4473684210526316
6,taxa133925,2,1,0.05263157894736842,0.02631578947368421
7,taxa1348911,18,23,0.47368421052631576,0.6052631578947368
8,taxa1350,3,2,0.07894736842105263,0.05263157894736842
9,taxa1357,4,2,0.10526315789473684,0.05263157894736842
10,taxa135858,6,7,0.15789473684210525,0.18421052631578946
11,taxa1485,18,17,0.47368421052631576,0.4473684210526316
12,taxa1578,3,7,0.07894736842105263,0.18421052631578946
13,taxa158846,1,4,0.02631578947368421,0.10526315789473684
14,taxa1678,17,15,0.4473684210526316,0.39473684210526316
15,taxa1730,36,38,0.9473684210526315,1.0
16,taxa189330,35,35,0.9210526315789473,0.9210526315789473
17,taxa191303,4,4,0.10526315789473684,0.10526315789473684
18,taxa207244,18,18,0.47368421052631576,0.47368421052631576
19,taxa216851,33,35,0.868421052631579,0.9210526315789473
20,taxa2172,11,12,0.2894736842105263,0.3157894736842105
21,taxa2316,1,1,0.02631578947368421,0.02631578947368421
22,taxa239759,30,31,0.7894736842105263,0.8157894736842105
23,taxa239934,13,15,0.34210526315789475,0.39473684210526316
24,taxa244127,8,13,0.21052631578947367,0.34210526315789475
25,taxa283168,25,28,0.6578947368421053,0.7368421052631579
26,taxa292632,36,35,0.9473684210526315,0.9210526315789473
27,taxa29465,14,14,0.3684210526315789,0.3684210526315789
28,taxa29521,3,1,0.07894736842105263,0.02631578947368421
29,taxa32207,0,1,0.0,0.02631578947368421
30,taxa33024,10,8,0.2631578947368421,0.21052631578947367
31,taxa33042,32,31,0.8421052631578947,0.8157894736842105
32,taxa35832,11,13,0.2894736842105263,0.34210526315789475
33,taxa375288,34,36,0.8947368421052632,0.9473684210526315
34,taxa397864,32,24,0.8421052631578947,0.631578947368421
35,taxa39948,14,15,0.3684210526315789,0.39473684210526316
36,taxa40544,15,17,0.39473684210526316,0.4473684210526316
37,taxa447020,4,5,0.10526315789473684,0.13157894736842105
38,taxa459786,13,16,0.34210526315789475,0.42105263157894735
39,taxa52225,6,9,0.15789473684210525,0.23684210526315788
40,taxa561,18,16,0.47368421052631576,0.42105263157894735
41,taxa570,3,0,0.07894736842105263,0.0
42,taxa572511,33,36,0.868421052631579,0.9473684210526315
43,taxa577309,17,17,0.4473684210526316,0.4473684210526316
44,taxa577310,12,13,0.3157894736842105,0.34210526315789475
45,taxa61170,8,11,0.21052631578947367,0.2894736842105263
46,taxa644652,3,2,0.07894736842105263,0.05263157894736842
47,taxa674963,3,1,0.07894736842105263,0.02631578947368421
48,taxa724,13,11,0.34210526315789475,0.2894736842105263
49,taxa816,37,38,0.9736842105263158,1.0
50,taxa830,15,9,0.39473684210526316,0.23684210526315788
51,taxa836,1,2,0.02631578947368421,0.05263157894736842
52,taxa838,13,20,0.34210526315789475,0.5263157894736842
53,taxa841,38,38,1.0,1.0
54,taxa84108,0,1,0.0,0.02631578947368421
55,taxa84111,3,3,0.07894736842105263,0.07894736842105263
56,taxa846,3,5,0.07894736842105263,0.13157894736842105
57,taxa872,7,9,0.18421052631578946,0.23684210526315788
58,taxa904,5,4,0.13157894736842105,0.10526315789473684
59,taxa906,4,4,0.10526315789473684,0.10526315789473684
60,taxa946234,3,5,0.07894736842105263,0.13157894736842105
