,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa904,taxa906,condition
0,0.0003537281370067339,0.0048726177136307015,0.008073852488337575,,,0.000521750276305046,7.958894666470725e-05,0.008277252769893398,0.0006632408360785867,,,0.005288245146982426,,0.008188821894023635,3.537281370067339e-05,0.00032719887424580526,0.005367837568792898,,0.002387668399941218,,8.843215008987561e-05,0.003245461796460966,0.027635054142973133,0.01495389973625257,0.007994271650346317,0.002900576747041209,,0.0011849899540017114,,,0.00011496187620357279,0.0229127944027233,0.00029182652389790045,0.0,2.6529610275505044e-05,0.17089492646306192,5.3059336389202214e-05,0.6900631694655969,0.00045984750481429116,3.537281370067339e-05,0.0,0.012636904217328044,7.074574323953891e-05,Control
1,,0.07699480009354435,0.0325386118965633,,,,,,0.20213350922594472,0.0310463034459902,0.0028745826049265746,0.0026753039025564666,0.0160694694683731,0.015243248812795863,,,,0.035312794544570585,0.0008409256997724876,,0.0014368349390227453,,0.04889193942495367,0.03449854075254534,0.007438318424446802,,,,,,0.008631860942611586,,,,,0.4107494075895472,0.04962090396064647,,0.0230026442711886,,,,,Control
2,,0.008171001805216651,,0.00043372676199736815,0.019776813784061813,,,,0.10487798769290257,0.010956227695686764,,,0.0035747252770464894,,,,,0.02931276738897797,,,,,0.005774842499951969,,,,,,,,0.0005369279813408977,0.0012803589873526201,,,,0.037831494940072374,0.4520072586869325,0.3176605953302153,0.007805271168244845,,,,,Control
3,0.00788168726325018,0.10562941728457768,0.00019290913878139028,0.00023449312768799912,,0.0013833268895054587,,0.009172819406618791,0.07195054466911517,0.03205750274555751,0.00024331704728525514,0.01964955042636773,0.00564811993714935,0.08752557415317753,0.04034113476011717,,0.01198896827486489,0.1704385711173435,0.0002479825679918502,0.04592687871390662,0.052089625869866055,0.0003579265776863966,0.0311913386839418,0.05232533608991228,0.0035312920530765858,8.47907676242073e-05,,0.0005955638606331881,0.0004500198994600571,0.002209732600751919,0.01584349977341797,0.004188927623980127,0.0001306345797846639,5.385633685221779e-05,0.000257719306857788,0.06868569441813047,0.13587720511779222,0.014392117136214133,0.006144795043675358,0.0001605547669247849,0.0009165719701195712,,,Control
4,0.0013513492908567408,0.026615095691773633,0.002676167653105568,0.0002504682302295027,,0.00039216981827330414,9.148596071694499e-05,0.004087694375900566,0.08684833406606812,0.00702815480441064,0.00023816845106644678,0.08303580912979064,,0.11419785872026388,0.02465007890664112,0.0002873675677186705,0.009546864954015598,0.207117099488441,0.001324513409046437,,0.02933100891225734,0.0016164552748009543,0.02946122392967779,0.011326876796364958,0.08115018182834693,,0.0001980162794184543,0.0023594229268900113,7.196895576399671e-05,0.0003535424126372607,0.008369643941723444,,0.0014786164273207574,0.00041615947019463636,5.702624884689571e-05,0.10766271159305013,,,0.15640846448438767,,,,,Control
5,0.00020677416960011434,0.006711223318032789,0.0006713051380435933,,,0.0010376285318292576,4.21469942947188e-05,0.0057020313124746674,0.032525800307947265,0.005780637995809877,0.0005909719513276354,0.02194558447268169,0.004238870476802345,0.14419654676980867,0.0007525523559611236,0.0006063073637095692,0.016893023108435278,0.30496854158501746,0.0004914441093786609,,0.005870111494541558,0.004456409902776532,0.03386333263291461,0.13097864000485046,0.11687107620369529,0.00034987083215736456,0.0001773220531050097,0.0013591643967378834,,,0.006392835782818466,,,0.00026852205521743733,,0.1431027560985939,,,0.008767691962547876,0.00018087661888890161,,,,Control
6,,,,0.014659276220750245,,,,,0.19914942188479312,0.008196576980016034,0.0008878677560017857,0.00019842194184446066,,0.0194731213230437,,,,0.03999630927138596,,,,,0.033617526815387204,0.03488654179030724,,,,,,0.020582050441232236,0.007623648715887046,0.007704949389827373,,,,0.2577543284810851,0.3407615116169909,,0.014508447371447583,,,,,Control
7,,0.008909710322006896,,0.0006840473072223664,,,,,0.29839895226715085,0.010833988556668377,,0.004771118731151961,,0.007457427071154619,,,0.007101352462927433,0.1070675716262048,,,0.0012253603338038452,,0.08411065360942677,0.015023749040583257,0.0008235030317861865,,,,,,0.01973796140554041,,,,,0.3755223003286167,,,0.05833230390575556,,,,,Control
8,,,,0.005248501334125008,,,,,0.10786051778100891,0.022336220379642887,,0.001604332166593752,,0.0014844952658682896,,,0.004328638294758482,0.021091503302769706,,,0.0047069387548883375,,0.046574068651721076,,0.042608907785818065,,,,,,0.012025027540043845,0.00579465696530586,,,,0.6376784544213188,,0.049627926256880825,0.03702981109925617,,,,,Control
9,0.002093773222534371,0.02556441556521598,0.0023861666629488736,,,0.00032902463059358275,,0.012158493428036442,0.18777585473141578,0.0009550352687285981,0.0002920653999054369,0.12819167013296137,,0.030952371579794982,0.00019321585984009992,,0.0004333415124766927,0.06634750512071234,0.006631776278122366,0.02369917723066453,0.02716798692036882,,,,,0.012402446219945473,,0.0021436353799124622,,,0.007440286786134646,,,5.204909410519952e-05,0.02031226832139047,0.3512515620195574,,,0.06788185992845218,,,0.004635868474126133,0.01870815023205586,Control
