,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,7,7,0.08641975308641975,0.08641975308641975
1,taxa1017280,10,16,0.12345679012345678,0.19753086419753085
2,taxa102106,33,37,0.4074074074074074,0.4567901234567901
3,taxa117563,6,5,0.07407407407407407,0.06172839506172839
4,taxa1263,69,69,0.8518518518518519,0.8518518518518519
5,taxa1301,39,37,0.48148148148148145,0.4567901234567901
6,taxa133925,4,7,0.04938271604938271,0.08641975308641975
7,taxa1348911,39,35,0.48148148148148145,0.43209876543209874
8,taxa1350,5,3,0.06172839506172839,0.037037037037037035
9,taxa1357,4,5,0.04938271604938271,0.06172839506172839
10,taxa135858,14,18,0.1728395061728395,0.2222222222222222
11,taxa1485,41,36,0.5061728395061729,0.4444444444444444
12,taxa1578,12,18,0.14814814814814814,0.2222222222222222
13,taxa158846,6,3,0.07407407407407407,0.037037037037037035
14,taxa1678,40,42,0.49382716049382713,0.5185185185185185
15,taxa1730,78,77,0.9629629629629629,0.9506172839506173
16,taxa189330,78,74,0.9629629629629629,0.9135802469135802
17,taxa191303,6,8,0.07407407407407407,0.09876543209876543
18,taxa207244,47,40,0.5802469135802469,0.49382716049382713
19,taxa216851,66,68,0.8148148148148148,0.8395061728395061
20,taxa2172,24,33,0.2962962962962963,0.4074074074074074
21,taxa2316,2,3,0.024691358024691357,0.037037037037037035
22,taxa239759,65,68,0.8024691358024691,0.8395061728395061
23,taxa239934,33,38,0.4074074074074074,0.4691358024691358
24,taxa244127,27,23,0.3333333333333333,0.2839506172839506
25,taxa283168,58,54,0.7160493827160493,0.6666666666666666
26,taxa292632,77,77,0.9506172839506173,0.9506172839506173
27,taxa29465,33,35,0.4074074074074074,0.43209876543209874
28,taxa29521,3,8,0.037037037037037035,0.09876543209876543
29,taxa32207,3,4,0.037037037037037035,0.04938271604938271
30,taxa33024,16,16,0.19753086419753085,0.19753086419753085
31,taxa33042,68,66,0.8395061728395061,0.8148148148148148
32,taxa35832,33,24,0.4074074074074074,0.2962962962962963
33,taxa375288,71,73,0.8765432098765432,0.9012345679012346
34,taxa397864,62,56,0.7654320987654321,0.691358024691358
35,taxa39948,34,30,0.41975308641975306,0.37037037037037035
36,taxa40544,36,30,0.4444444444444444,0.37037037037037035
37,taxa447020,18,17,0.2222222222222222,0.20987654320987653
38,taxa459786,40,33,0.49382716049382713,0.4074074074074074
39,taxa52225,15,17,0.18518518518518517,0.20987654320987653
40,taxa561,35,34,0.43209876543209874,0.41975308641975306
41,taxa570,3,4,0.037037037037037035,0.04938271604938271
42,taxa572511,71,74,0.8765432098765432,0.9135802469135802
43,taxa577309,38,27,0.4691358024691358,0.3333333333333333
44,taxa577310,26,18,0.32098765432098764,0.2222222222222222
45,taxa61170,30,23,0.37037037037037035,0.2839506172839506
46,taxa644652,7,5,0.08641975308641975,0.06172839506172839
47,taxa674963,4,6,0.04938271604938271,0.07407407407407407
48,taxa724,18,26,0.2222222222222222,0.32098765432098764
49,taxa816,79,80,0.9753086419753086,0.9876543209876543
50,taxa830,25,30,0.30864197530864196,0.37037037037037035
51,taxa836,2,4,0.024691358024691357,0.04938271604938271
52,taxa838,35,39,0.43209876543209874,0.48148148148148145
53,taxa841,79,81,0.9753086419753086,1.0
54,taxa84108,1,3,0.012345679012345678,0.037037037037037035
55,taxa84111,12,5,0.14814814814814814,0.06172839506172839
56,taxa846,12,11,0.14814814814814814,0.13580246913580246
57,taxa872,19,10,0.2345679012345679,0.12345679012345678
58,taxa904,8,12,0.09876543209876543,0.14814814814814814
59,taxa906,6,14,0.07407407407407407,0.1728395061728395
60,taxa946234,15,11,0.18518518518518517,0.13580246913580246
