"","taxon","mean.difference (Treat - Control)","se (Treat - Control)","W","p.val","q.val","diff.abn"
"1","taxa1017280",-6.825838959469,0,Inf,0,0,TRUE
"2","taxa102106",-10.7227692019117,0,Inf,0,0,TRUE
"3","taxa1263",7.92837978697298,3.61657734231814,2.19223288665827,0.0283626949626808,0.453803119402893,FALSE
"4","taxa1301",-12.8252495722241,0,Inf,0,0,TRUE
"5","taxa1348911",-10.0425375508578,0,Inf,0,0,TRUE
"6","taxa1485",-12.2037132620583,0,Inf,0,0,TRUE
"7","taxa1678",-11.3904580735054,0,Inf,0,0,TRUE
"8","taxa1730",6.9291676458702,2.48355466429286,2.79002018578203,0.0052704755482328,0.0843276087717248,FALSE
"9","taxa189330",0.932669135963565,2.6824215376626,0.347696707198478,0.728067969834727,1,FALSE
"10","taxa191303",0,0,Inf,0,0,TRUE
"11","taxa207244",-9.70591391212425,0,Inf,0,0,TRUE
"12","taxa216851",0.467660042945404,4.22162466679314,0.110777267013804,0.911792972676423,1,FALSE
"13","taxa2172",0,0,Inf,0,0,TRUE
"14","taxa239759",-0.944521456880853,4.41521577100865,-0.213924189862431,0.830606176086753,1,FALSE
"15","taxa239934",-0.542921317264877,4.33194761586659,-0.125329612776554,0.90026260940201,1,FALSE
"16","taxa244127",-7.06365707066173,0,Inf,0,0,TRUE
"17","taxa283168",1.49631894294565,5.52063990041363,0.271040852136279,0.786359612350383,1,FALSE
"18","taxa292632",-5.63723182303589,2.30347018928657,-2.44727795881824,0.0143939784429074,0.230303655086518,FALSE
"19","taxa29465",-7.60208369363338,0,Inf,0,0,TRUE
"20","taxa33024",8.39053452408163,0,Inf,0,0,TRUE
"21","taxa33042",-0.852506875916429,4.76873591407931,-0.178769990889928,0.858118309459558,1,FALSE
"22","taxa35832",-7.21662781401014,0,Inf,0,0,TRUE
"23","taxa375288",1.19078509154912,3.93299711580463,0.302767852730933,0.76206678400505,1,FALSE
"24","taxa397864",-3.12843783319576,5.35693765812309,-0.5839974315273,0.559222040087375,1,FALSE
"25","taxa39948",0,0,Inf,0,0,TRUE
"26","taxa40544",-8.93973732872686,0,Inf,0,0,TRUE
"27","taxa447020",-7.55704897995768,0,Inf,0,0,TRUE
"28","taxa459786",-12.7393960399343,0,Inf,0,0,TRUE
"29","taxa52225",0,0,Inf,0,0,TRUE
"30","taxa561",2.15020083698422,5.79710878661736,0.370909174923189,0.71070518124097,1,FALSE
"31","taxa572511",-8.11358613426424,3.40197802728374,-2.38496135753776,0.0170809154362395,0.273294646979833,FALSE
"32","taxa577309",-9.61441980132665,0,Inf,0,0,TRUE
"33","taxa577310",7.56110770553365,0,Inf,0,0,TRUE
"34","taxa61170",-7.3752224110068,0,Inf,0,0,TRUE
"35","taxa724",0,0,Inf,0,0,TRUE
"36","taxa816",-0.870106246148509,2.63001452853498,-0.330837049266489,0.740767573979332,1,FALSE
"37","taxa830",-11.3681577464167,0,Inf,0,0,TRUE
"38","taxa838",-0.930775060646852,4.08160391112735,-0.228041495675108,0.819613981391281,1,FALSE
"39","taxa841",-5.76871019306765,2.35241522208182,-2.45224998500158,0.0141965996362746,0.227145594180394,FALSE
"40","taxa84111",0,0,Inf,0,0,TRUE
"41","taxa872",0,0,Inf,0,0,TRUE
"42","taxa904",0,0,Inf,0,0,TRUE
"43","taxa946234",-7.20461452938954,0,Inf,0,0,TRUE
