,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa904,condition
0,,0.023331601312596626,,,,,,0.03728565241829223,0.008703604512762001,,,,0.006401131996405623,,,,0.05116779194598337,,0.016775829376861142,0.001366920914490924,,0.08128962898833833,,,,,,0.00436737642125522,,0.000984427437612199,,,0.36141076494288543,,0.26514840426405617,0.13034223901806044,0.011424626450400441,Control
1,,0.02058525642879088,,,,,,0.03424306334592297,0.003840123875768945,,0.00022652591412774943,,0.00789262879683122,0.0004603322754496873,,,0.036859344048348834,,0.01763209903405107,0.00029641820719195864,,0.09160508275060286,,,,,0.00168136727630358,,,0.0014047102829244185,,,0.3686454436777325,,0.2734223946971719,0.12850613336073555,0.012699076028045948,Control
2,,0.019921219398503703,,,,,,0.042931907416039534,0.015966283904521678,,,0.012805665043748384,0.027589328015126684,,,,0.2357819337342065,,,0.012046128260451877,,0.05722960681379675,0.0031113120613550475,0.08525113808575947,,,0.0804937211767296,,,,,,0.3574753561435424,,,0.04939639994621847,,Control
3,,,0.0007501139803584119,0.003556700607484505,,,,0.09284028784661323,0.011616138797271044,7.639764563814625e-05,0.00691768359052505,,0.0071772712896826215,,,0.001073777124244752,0.0305223997075531,,,0.0029492161026521482,,0.0483173007808168,0.000742823344820363,0.04998634289399211,0.0010020003039476226,,,0.006616303093283169,0.010204322628079009,,,,0.6183167462817759,,0.06632065241946415,0.0410135215617979,,Control
4,,,,,,,,,,,,,,,,,0.08146718370656326,,,,,,,,,,,,,,,,,0.9185328162934367,,,,Control
5,0.002058849738685233,0.05506931070566543,0.001949756235057041,,,,0.005461436758415212,0.01847585778930139,0.01130767789179277,0.0029061661646448047,0.040270035183411816,0.0014032795263182278,0.10318570186834483,0.0010388608014325663,,0.010296267074621876,0.18380085601564894,0.0223360118260991,,0.004194397962807493,0.000445658568013038,0.028956705824271057,0.014251587784797373,0.054326849182823066,0.017768617018324183,0.00018104879325529674,0.0008398484155354397,0.009250140100884749,,,,0.000854986274503274,0.3572020029203958,,,0.052168089574950116,,Control
6,,0.031276781116426865,,,,,0.007357878865827028,0.19314469658748296,0.006520152747770773,,0.02942097739664992,,0.03470988250858576,,,0.002025617136783202,0.2112541132332324,,,0.013037495344432694,0.0010129591122010034,0.02040320248834866,0.014156638023532406,,,,,0.00496302794584879,0.010806737176703406,3.924175298430521e-05,,,0.16802596017594354,0.2353993330106343,,0.016445305376611936,,Control
7,,,,0.014659276220750247,,,,0.1991494218847931,0.008196576980016032,0.0008878677560017857,0.0001984219418444607,,0.0194731213230437,,,,0.03999630927138598,,,,,0.0336175268153872,0.03488654179030724,,,,0.02058205044123224,0.007623648715887047,0.007704949389827374,,,,0.2577543284810851,0.3407615116169909,,0.014508447371447585,,Control
8,0.0010765974688131505,0.005071634752103239,0.00018934827852618388,,0.000540966320467683,0.0006845126496427699,0.006898981535774593,0.026814877077130983,0.0038290429657517173,0.0008601706751760982,0.03984769593545448,,0.04965303765071232,0.006260874817232607,0.00017797328890712023,0.013665187750243479,0.1165775374154111,0.002141618620757342,,0.002919043796226624,0.0001297554125572839,0.01989918537961511,0.02257462320346887,,0.02310159728006885,0.0006925657396385671,,0.004127611277345902,0.012033732380719895,0.0002878979673497532,0.00020615910389241076,0.0006294496467965058,0.1296044171198627,,0.43963831559556366,0.06986558889478889,,Control
9,,0.027119539666779123,,,,,,0.049557849766526454,0.012317272630972346,,,,0.006451453796127858,,,,0.021169746522454236,,0.016015368027036615,0.0003215373188282889,,0.09688907961451318,,,,,,0.00915496870890384,,0.0018384858734816205,,,0.39506218573369095,,0.20413249335437514,0.1549497704598151,0.005020248526495404,Control
