,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa816,taxa830,taxa838,taxa841,taxa872,taxa946234,condition
0,0.0002068527596454243,0.006713774097686114,0.0006715602854893197,,0.0010380229102639,0.005704198521754592,0.032538162606995005,0.00578283508165909,0.0005911965660003556,0.021953925478143812,0.004240481572731198,0.14425135251835106,0.0007528383835818242,0.0006065378070153159,0.01689944375301618,0.30508445302379933,0.0004916308958370373,0.005872342587183459,0.00445810368037388,0.033876203296842856,0.13102842193492678,0.11691549617738943,0.0003500038099108482,0.001359680983464987,,0.006395265550786111,,,0.00026862411419572777,0.14315714612278077,,,0.008771024358030023,,2.0421122145741794e-05,Control
1,,0.01965415680888664,,,,,0.15003027960620702,0.012312084830221358,,0.010231709475885835,,0.01800876400272843,,,,0.01787862306241204,,0.002644945992615469,,0.10089615913948204,0.034812867389698916,0.06678032529927716,0.006791654305857304,,,0.00631023233972513,0.21806955541223222,,,0.32224201548843046,,,0.013336626846340039,,,Control
2,0.0017973475485597182,0.05665297004619374,9.739271083364462e-05,0.0018504615058392482,0.00022940709207967146,0.021820076623817984,0.013386977402836389,0.005165306661702515,0.0006415796193629859,0.027933832131951098,,0.13120483002095382,0.0,,0.005449676939748431,0.11286459084582487,3.8114657931732236e-05,0.012776731936220514,0.004968055601786273,0.06700053463256034,0.02459504973808758,,0.0015916722246262197,0.0020060021853773673,,0.0030635555243241383,,,0.0008258860784722248,0.16330024857742947,,0.3374400593068187,0.0026681287901482963,0.000442787535541148,0.00018872406097194635,Control
3,,0.036219515312600606,,,7.398724468910663e-05,,0.2835445723599194,0.018007954811248627,0.0001402041394793573,0.014607244285949327,,,,0.0009762487430895972,,0.027300842835213744,,0.007864495007775418,,,,,0.017456034740896555,0.0016799721708859858,,0.023346297805529322,,,0.0007101424124954434,0.5512725411938343,,,0.016184963156717035,,0.0006149837796761208,Control
4,0.010414493770904075,0.008599635004115171,0.0007928972776893594,6.522201404904672e-05,0.0028107314502688325,0.13095343451816618,0.10958985136465255,0.04543826550824874,0.00011458833157927347,0.15563209521334512,0.0002996839093805337,0.007360079381938202,0.0017308573107636678,0.00037570129127218117,0.00445961143647775,0.08692846258331124,5.206515949087695e-05,0.04665117006606427,0.004686426612920728,0.03674507064949768,0.0062245416269946265,,,0.0025246542024399098,0.001190414208143463,0.017195559100534448,0.05629019658027485,0.004247527439069988,9.254778890063009e-05,0.23285271081244927,,0.0003462389332017497,0.02533526645385548,,,Control
5,,0.016259859550164932,,,,,0.014555314835751568,0.0072156821721016,,0.00415770230057924,,0.008248569534171607,,,0.0025317163455627475,0.07217205250089907,,0.011445730677125406,,0.02241710272289269,0.008125621067615545,0.18951699489498328,0.0004688474939004233,,,0.015020354634681227,,,,0.3517989504990636,,0.1982105637282384,0.07785493704226873,,,Control
6,,,,,,,0.3368810336881034,0.01580930158093016,,0.0039514003951400395,,0.0052852005285200536,,,,0.017946601794660174,,,,0.011939001193900121,0.019322101932210192,,,,,,,,,0.3108210310821031,,0.2520510252051025,0.025993302599330262,,,Control
7,,0.03127678111642687,,,,0.007357878865827027,0.19314469658748296,0.006520152747770772,,0.029420977396649915,,0.03470988250858577,,,0.002025617136783202,0.21125411323323243,,0.013037495344432692,0.0010129591122010036,0.020403202488348662,0.014156638023532408,,,,,0.004963027945848791,0.010806737176703406,3.924175298430521e-05,,0.16802596017594354,0.23539933301063426,,0.016445305376611936,,,Control
8,,,,0.010028331263661943,,,0.19378110282215866,0.015053092997011396,,0.0007348973915712482,,0.01880481599342419,,,,0.04777425623402299,,,,0.03501825743444578,0.02862353527728441,,,,0.024017194007688657,0.00673711182613314,0.008750270677664384,,,0.264331051539036,0.3308293724335841,,0.015516710102313145,,,Control
9,0.00605211812384236,0.0015770675677663944,0.0012204776220906758,,0.0021436266648356956,0.002629569868742204,0.1301645259008954,0.004605323387232569,0.00020956045231544375,0.021610576805182958,,0.018558309914876156,,,0.004392595517061553,0.036637420160635085,0.000484512757133025,0.005950147703846841,0.0016225353402092866,0.021736864820327717,0.013850096534722257,,0.0275958726297497,0.000981082137071132,0.00015969916478256397,0.009615258861822115,,,0.0003817249389812277,0.5653227823579321,,,0.12244522206255715,1.9208856672502897e-05,3.381984871594924e-05,Control
10,0.0006122443685192248,0.06369735223177929,3.749878836462123e-05,0.00815539686571448,,0.006039427499630319,0.1130166313022433,0.003118767153042461,0.0020910880945592086,0.055782749472481664,,0.05670052642166985,0.002781513899197126,,0.001711383382187887,0.088641947182367,0.0008515055056004087,0.00010754369493249864,0.00179156947051475,0.020386251670641772,0.020761711237160498,0.04410918798142608,0.012339459786322943,0.002303817070061652,0.0010596355730958691,0.008740637389782454,,,9.398281234780856e-05,0.4537553857339987,0.0005776935981077969,0.0001827771130979966,0.030552314701152345,,,Control
11,0.0006842078580481623,0.049634980988593154,6.813688212927757e-05,0.005421140684410647,0.00133637515842839,0.004542154626108998,0.11159847908745245,0.0033972116603295313,,0.03054955640050697,0.0004207858048162231,0.044551482889733846,,0.0004845627376425855,0.002090240811153359,0.06761622306717364,,0.02348968314321926,0.0015672496831432192,0.06216010139416983,0.025483700887198982,,0.022797972116603296,0.0011738403041825093,,0.00700552598225602,,6.82382762991128e-05,4.38022813688213e-05,0.45166945500633715,,,0.08214489226869455,,,Control
12,0.0008319655949171111,0.01222491447185478,0.0018572193782302124,,0.008960372487052322,0.0008173697072869863,0.23904092998127327,0.006873267878647647,5.323206076869028e-05,0.04075966014334235,,0.03336244282785449,0.010549929043594803,5.7417646192034875e-05,0.005789737867517206,0.04093341559976274,0.00024351521347612553,0.01467498446235565,0.0016181043955837571,0.05471139690908469,0.020132451240881193,,,0.0027031369245584715,2.7903902822297326e-05,0.04475045486044668,0.06653095353109403,7.458927869806399e-05,0.0010842812700525763,0.3256986466499808,0.00010871789830379688,,0.06406811213891679,0.0009873688690966746,0.00047350776635375304,Control
13,,0.008152428675695543,,,,,0.26382939294717167,0.012328693307024179,,0.0010064172378715167,,0.0008243881324909028,,,,0.13009385779912572,,,,0.08574600390256382,0.01483372922655811,,,,,0.018461387486736626,,,,0.41032887029801957,,,0.05439483098674231,,,Control
14,,0.007558012289907124,,,,,0.17941223735999123,0.019688441416323792,0.0018084376410928782,0.005507347670708035,,0.011191518994768246,,,,0.025507092587538166,,,,0.04649400937175567,0.03511332069821366,,0.0019597529774583004,,,0.01360827897936122,,,,0.6418627193396408,,,0.010288830673241009,,,Control
15,0.002496227992636851,0.024493320632222447,0.025383812864752626,,0.001057108508693844,0.00394397990536986,0.1695804233987911,0.008079329316445808,0.001712653070903338,0.04410245465712773,,0.2040331747358555,,,0.008241785385963693,0.05381133691672735,0.004441644625371833,0.061924779927668594,0.0023590451784921067,0.018804134038945992,0.055982756775494566,,0.0043935942386130215,0.00033427260398878535,0.00016682428649595886,0.024823537034731592,0.011830275633451268,,,0.25089686254895655,0.00018252906658379538,,0.016924136655715964,,,Control
16,,0.024404240513761256,,0.023583801765234808,,,0.12657412413573332,0.012053675719120947,,0.006187263769864702,,,,,,0.042513851711479415,,0.00943582361925833,,,,,,,,0.009167565356053198,,,,0.35803349473089324,,0.3655936889390874,0.02245246973951355,,,Control
17,,0.07705105246461938,0.03677629626597628,,,0.0008611074158591119,0.18898416954043568,0.02247863860094348,0.003628316772919374,0.004433040328274817,0.014013487101296518,0.017113678458500047,0.000716003397357838,,,0.028627856287670245,0.0026129979636318984,0.09453803096507472,,0.0382481094522272,0.0389268647094338,0.008001801008974345,,,,0.008121117853524758,,,,0.3424475302641139,0.04412359424086448,,0.028296306908302035,,,Control
18,,0.005907040917096449,,,,,0.2625220596964621,0.004474966996604286,,,,,,,,0.13012164013426347,,,,0.08093201856282609,0.01147915683827247,,,,,0.03583819732317896,,,,0.4136384837601951,,,0.055086435771101165,,,Control
19,,0.04146142462765295,0.00027046666705553296,0.003907695856293069,0.030958660556555523,,0.03287925019230969,0.004441056533059409,9.486288322379078e-05,0.00589326707872156,,0.028447710647534864,0.04313006990688394,4.748260821557595e-05,,0.029590874906966325,2.046664147223102e-05,,1.5963980348340192e-05,0.07144546371730084,,,,0.010392244207147381,0.00012904217448241658,0.017877918325615874,,,0.0028984857652973564,0.6629953605193779,,2.241097241209296e-05,0.01296745937039085,,0.00011236186168254825,Control
20,0.0006241270882015161,0.008815652921219852,,0.00022731256667223393,,0.0005550439241719198,0.09112058993712709,0.0020340234582845755,,0.016469922710624797,0.0004527636109604368,0.0013432952358988382,0.0005517345510447534,,0.0008429593862353861,0.049336031161884696,,0.0003493457007364907,0.00044056029755401116,0.004616989184037858,0.0004973367302669577,,,,,0.0014708095192049644,0.006206522464179912,,,0.04458097906769787,0.18579958332923968,0.5762714844244871,0.007075543163791733,0.00031738956647729113,,Control
21,,0.008020743562224217,2.1593447733110686e-05,,0.003968916435699958,,0.18356467690854758,0.0013950182082673773,,0.002709773978734324,,0.015806505596522556,,,0.0018327948042905365,0.009808619920994462,,0.004480640404620468,,0.024768397541076695,,,,,0.1835860666445096,0.01198079853588276,,,,0.4897485616166485,,,0.05830689239424787,,,Control
22,,,,,,,0.07296782703217297,0.051262748737251264,,,,,,,,0.208036791963208,,,,,,,,,,,,,,0.00639019360980639,0.23973376026623971,0.3731266268733732,0.048482051517948474,,,Control
23,4.719992986638464e-08,1.2338771213526936e-06,1.4401396719834131e-05,9.899657118629913e-05,0.0001711915933279913,0.0014490547275204178,1.2334856325075196e-05,3.6628325608623735e-07,6.516610336146512e-05,0.03271536924747053,1.217831902363655e-07,7.573815979594848e-06,,,2.5755225940471796e-05,2.110765745010188e-06,,0.023932490029458096,3.899032240979819e-07,0.0006003452670959548,8.70214495099704e-05,,0.26569684439935404,1.2090144085484296e-05,,0.0007513443509307528,,3.686540085867366e-05,4.1574790411560366e-05,0.005635762626426121,,,0.668641548191571,,,Treat
