,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,3,3,0.05263157894736842,0.05263157894736842
1,taxa1017280,7,10,0.12280701754385964,0.17543859649122806
2,taxa102106,30,26,0.5263157894736842,0.45614035087719296
3,taxa117563,5,5,0.08771929824561403,0.08771929824561403
4,taxa1263,48,51,0.8421052631578947,0.8947368421052632
5,taxa1301,34,26,0.5964912280701754,0.45614035087719296
6,taxa133925,3,3,0.05263157894736842,0.05263157894736842
7,taxa1348911,29,28,0.5087719298245614,0.49122807017543857
8,taxa1350,4,7,0.07017543859649122,0.12280701754385964
9,taxa1357,7,2,0.12280701754385964,0.03508771929824561
10,taxa135858,10,13,0.17543859649122806,0.22807017543859648
11,taxa1485,27,32,0.47368421052631576,0.5614035087719298
12,taxa1578,14,9,0.24561403508771928,0.15789473684210525
13,taxa158846,4,2,0.07017543859649122,0.03508771929824561
14,taxa1678,30,30,0.5263157894736842,0.5263157894736842
15,taxa1730,54,56,0.9473684210526315,0.9824561403508771
16,taxa189330,52,54,0.9122807017543859,0.9473684210526315
17,taxa191303,6,3,0.10526315789473684,0.05263157894736842
18,taxa207244,34,34,0.5964912280701754,0.5964912280701754
19,taxa216851,46,50,0.8070175438596491,0.8771929824561403
20,taxa2172,23,25,0.40350877192982454,0.43859649122807015
21,taxa2316,1,2,0.017543859649122806,0.03508771929824561
22,taxa239759,47,48,0.8245614035087719,0.8421052631578947
23,taxa239934,25,28,0.43859649122807015,0.49122807017543857
24,taxa244127,16,17,0.2807017543859649,0.2982456140350877
25,taxa283168,44,39,0.7719298245614035,0.6842105263157895
26,taxa292632,54,55,0.9473684210526315,0.9649122807017544
27,taxa29465,27,20,0.47368421052631576,0.3508771929824561
28,taxa29521,3,8,0.05263157894736842,0.14035087719298245
29,taxa32207,3,2,0.05263157894736842,0.03508771929824561
30,taxa33024,14,9,0.24561403508771928,0.15789473684210525
31,taxa33042,48,51,0.8421052631578947,0.8947368421052632
32,taxa35832,26,23,0.45614035087719296,0.40350877192982454
33,taxa375288,52,54,0.9122807017543859,0.9473684210526315
34,taxa397864,43,42,0.7543859649122807,0.7368421052631579
35,taxa39948,21,21,0.3684210526315789,0.3684210526315789
36,taxa40544,24,23,0.42105263157894735,0.40350877192982454
37,taxa447020,10,9,0.17543859649122806,0.15789473684210525
38,taxa459786,25,24,0.43859649122807015,0.42105263157894735
39,taxa52225,7,15,0.12280701754385964,0.2631578947368421
40,taxa561,28,23,0.49122807017543857,0.40350877192982454
41,taxa570,2,3,0.03508771929824561,0.05263157894736842
42,taxa572511,51,54,0.8947368421052632,0.9473684210526315
43,taxa577309,24,24,0.42105263157894735,0.42105263157894735
44,taxa577310,15,14,0.2631578947368421,0.24561403508771928
45,taxa61170,18,18,0.3157894736842105,0.3157894736842105
46,taxa644652,3,2,0.05263157894736842,0.03508771929824561
47,taxa674963,1,5,0.017543859649122806,0.08771929824561403
48,taxa724,17,16,0.2982456140350877,0.2807017543859649
49,taxa816,57,57,1.0,1.0
50,taxa830,16,22,0.2807017543859649,0.38596491228070173
51,taxa836,3,2,0.05263157894736842,0.03508771929824561
52,taxa838,24,23,0.42105263157894735,0.40350877192982454
53,taxa841,56,56,0.9824561403508771,0.9824561403508771
54,taxa84108,2,4,0.03508771929824561,0.07017543859649122
55,taxa84111,7,4,0.12280701754385964,0.07017543859649122
56,taxa846,9,11,0.15789473684210525,0.19298245614035087
57,taxa872,13,13,0.22807017543859648,0.22807017543859648
58,taxa904,4,6,0.07017543859649122,0.10526315789473684
59,taxa906,4,9,0.07017543859649122,0.15789473684210525
60,taxa946234,12,13,0.21052631578947367,0.22807017543859648
