,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa906,taxa946234,condition
0,,,0.022506510100362056,0.0036582590760412107,,0.039800579773696415,0.0033115243414012486,,,0.42189519807688874,0.009901664368251387,0.01361255653125741,9.197813619491226e-05,0.0073902252363921145,,0.017595334403850867,,0.00033822208546616713,0.02704998087768319,0.04503886958662991,0.0013174881788370557,,,0.0062307401312442865,,0.028128595815679964,0.031069300854047095,0.0164033558939299,0.0005216592938819799,,7.111176443963307e-05,0.011440896676786336,0.012728902021899515,0.011999617138412766,0.00025797479508392427,0.0001184503988695202,0.00518929017378677,0.06730411875187121,,0.17067861593459957,0.02434897958251477,,,,,,Control
1,7.050498113580647e-05,0.003140760522637186,0.017776916278623763,0.0019487535675160737,0.0,0.00412125253435088,0.021044297991872192,0.013608797459436254,0.015565773182186824,0.02243178668769346,0.008950021526630174,,0.00021285104363302505,0.0800015704316498,0.001290981148756363,0.000488396020929085,0.01874980279674555,0.0002528312734607637,0.0019863699277138944,0.1626517026182117,0.000250981288533002,,0.011359524118099339,0.04793537057099475,1.4799879422093483e-05,0.007008462344944283,0.0030289392114480353,,0.0,,0.000904539852735033,6.166616425872286e-05,0.005062792085641147,0.003141377184279773,,,0.00016228478894087236,0.010453134280436545,0.3905708734878557,0.020236060132321196,0.0736254946011787,,0.00022127875274838385,2.4358134882195524e-05,0.051644693128097385,,Control
2,,,0.05480094247719988,0.006383504711292131,,,,,,0.297038460108018,0.004510384928198985,,0.0015410004355680654,0.0038515634872489813,,0.0007943569714174214,,,,0.060630428778787375,,,,0.08924946965603249,,0.014709407551381353,0.004463609022603389,0.027291188554925596,,,,,0.018595558122500574,,,,0.015378230076823957,0.3243862172971048,,,0.07637567782089702,,,,,,Control
3,,,0.03459585168719784,0.003342471202203814,0.005891959978917454,0.0291679799242487,0.15924350675172683,,0.0001505315684099448,0.06292361762096943,0.008920874533562904,,0.0009509288417367768,0.004286493062394117,,0.0069536036719139065,,,0.021903460509485374,0.19350619815256523,,,,0.008817879249913991,,0.061941912082047634,0.04377330027056069,0.01898881587013087,0.0003926822155687223,,,,0.015454269636980225,,8.28837785577024e-05,,,0.3015151378181516,,,0.01719564157275626,,,,,,Control
4,,,,,,,,,,0.1799383851940553,0.015432793863013964,,,,,,,,,0.001885714971608485,,,,0.0012843368880962743,,0.08258807005037457,0.0007666756792001916,0.033084135764154005,,,,,0.0061160110404552895,,,,,0.6678623023218769,,,0.011041574227165079,,,,,,Control
5,,0.0015163923052716442,0.026493958239612713,0.0011536788027546154,0.0006445281718922022,0.003066372986835097,0.007699828054138318,0.0013245903882150674,0.004466742028879245,0.05099207058310547,0.004729202420452126,,0.0002805858263401071,0.060016489025458856,0.0008533290842671942,0.04711486600029922,0.0003253361935337664,7.854355065797887e-05,0.007467371913338303,0.19627900184766786,0.0019922617706010157,,,0.00767514878985074,5.2225828990311905e-05,0.002090876424165075,0.008065511260656756,0.0,4.290710264106017e-05,7.014645658502677e-05,0.0002932838710357907,0.0016035377571750862,0.004557778817060396,0.003191714976411846,2.2221578217446436e-05,1.96614885610586e-05,0.0057775079329498175,0.05340500628604414,0.011540884170996378,0.4646429601681794,0.01906939102532922,,0.00029072378137940286,0.001093363090450118,,,Control
6,,,0.03834790447904005,0.004286777851015501,0.000434262820158183,,,,2.1180982007229985e-05,0.06936413322100038,0.01211446792793619,0.0021091410690283995,0.0010562038938232146,0.012769708455901144,,0.04043438927378211,,,0.019605896743239603,0.0519484132441203,0.004710397491160102,,,0.01541606667056565,,0.025776412078639406,0.08884273331615672,,0.0006022353839369122,,,0.00018946967984576874,0.016061401664656576,,,,0.0003227728750654003,0.5421815041553187,,7.039251731756034e-05,0.05333413420628485,,,,,,Control
7,,0.0015961575159935835,0.025329601243108773,0.025273408531984225,,0.010799263580802783,0.0006386459121479293,0.005320423439006115,0.0023460710930264745,0.17533040399612485,0.009434583453492249,,0.0028711122112553287,0.04025399918342744,,0.179940645051678,,0.0006632365741590351,0.008065737139642648,0.04952102064660433,0.004499887919420668,,,0.06292435404293856,0.0016451356114041327,0.019054613015126103,0.05806058529433701,,0.0035378036718126176,7.346714311582385e-05,0.000216844928643386,,0.022165433373836797,0.011345135631726993,,,0.0009299741269654493,0.2589071543990764,0.0002788296552003052,,0.01897647161394205,,,,,,Control
8,,0.0026097027809891572,0.04063950276402761,,0.0004147906767834816,,,,0.001321928533888882,0.16980880850616192,0.0074202027125229485,,,0.04146319907125561,0.0016214353564966658,0.03725265859595615,0.00019935594473226872,,0.01715123192410644,0.12357966771136747,0.0023281663677378397,,,0.005697355396792418,,0.029595582768290062,0.01650618880931115,,0.011797521197464007,5.653848089929393e-05,0.000561811745144285,0.0009740802592110695,0.009302997180537351,,0.000402915493992366,,,0.14215749792210575,,0.3038544005906905,0.032341061975528086,,0.0009413972340072028,,,,Control
9,0.0,,0.041367653139884525,0.00026985496444306044,0.003898857991760387,,0.03088864271018924,,,0.03280488863250001,0.004431012390049163,,9.464833599648772e-05,0.005879938534737573,,0.02838337170657994,0.043032524517186276,4.7375218880658355e-05,,0.02952395052148476,2.0420352965801014e-05,,,,1.5927875313324787e-05,0.07128387864184231,,,,0.0012611609991678703,0.01036874052367995,0.00012875032544937536,0.01783748462092167,,,0.0028919303870167394,,0.6614958929565097,,2.2360286497552105e-05,0.012938131435601862,0.0010004951935594203,,,,0.00011210773778224756,Control
10,,,0.07238809754672659,0.0001075107409315704,,,,,,0.16367090353649483,0.0009996470402090169,,0.003414784552532182,0.014557360023043808,,0.010076596331652378,0.0003813588546251932,,0.0021708041397720777,0.2064601784272598,0.0003545825946195946,,,0.0698314718423284,,0.0819679131150933,0.06491031981402672,,,,,,0.022135751581219287,0.019536932982266816,,,0.0010345373183981304,0.24941071942942225,,,0.016590530129378014,,,,,,Control
11,,0.007031033316935012,0.006914208675009685,,,0.1383020365952893,0.00252643708302326,,0.04254084188290837,0.02296336600731601,0.014648452502208774,,,0.053404461796258074,0.0296476171047948,0.0003825084096474527,0.021192061497634748,0.00027437714066865854,0.004637140399521221,0.3092613836443835,8.526650725640602e-05,,0.004447910678808332,0.016027126181688396,,0.0072519402596174605,,,,,0.0003392797195160626,0.010906610428879812,0.006964820777780597,0.0002652074185195757,,,0.0005064782896110263,0.018030293665710753,0.1973479019973441,0.06985339519680427,0.010560185471325503,,0.001297337053144256,0.0023903202983946675,,,Control
