"","taxon","mean.difference (Treat - Control)","se (Treat - Control)","W","p.val","q.val","diff.abn"
"1","taxa1017280",-6.71324578692749,0,Inf,0,0,TRUE
"2","taxa102106",1.69107318132807,2.03168796979143,0.83234886777504,0.405212054647828,1,FALSE
"3","taxa1263",0.295887349990945,1.63649869173997,0.18080512467526,0.856520540499335,1,FALSE
"4","taxa1301",1.07064420044931,2.17173244184001,0.49299083985788,0.622019059748102,1,FALSE
"5","taxa1348911",1.87060297649434,2.31455762864303,0.808190279362812,0.418981052732728,1,FALSE
"6","taxa1485",-1.07793050109987,2.06326883700505,-0.522438221218203,0.601365249958738,1,FALSE
"7","taxa1578",-0.124257376322432,2.01752149800643,-0.0615891213279335,0.950890040418959,1,FALSE
"8","taxa1678",-0.676303815579393,2.0147332532561,-0.335679085301436,0.73711287909804,1,FALSE
"9","taxa1730",0.0555580084980996,1.24673968204842,0.0445626374920679,0.964455924019709,1,FALSE
"10","taxa189330",4.73569532767326,1.87425460489663,2.52670865276303,0.01151369728418,0.460547891367199,FALSE
"11","taxa207244",-1.85440469496976,2.2005740023414,-0.842691358253202,0.39940108153854,1,FALSE
"12","taxa216851",-0.345854368990146,1.63428809481091,-0.211623868575119,0.832400486624137,1,FALSE
"13","taxa2172",0.967592142484287,2.13146096280654,0.453957243115651,0.649859601421993,1,FALSE
"14","taxa239759",2.55009462336091,1.59664755954525,1.59715562029683,0.110231022514953,1,FALSE
"15","taxa239934",-2.06134280357888,2.13529435761874,-0.965367044699951,0.334361001772767,1,FALSE
"16","taxa244127",0.588863390937869,1.85036271816749,0.31824213985518,0.750301270042409,1,FALSE
"17","taxa283168",0.83814825453466,1.77648778262444,0.471800742303134,0.63706902102813,1,FALSE
"18","taxa292632",-1.78242382641908,1.77543457872951,-1.0039366405123,0.315409154193206,1,FALSE
"19","taxa29465",1.76329018185171,2.07041704068513,0.851659422812813,0.394403148099388,1,FALSE
"20","taxa33024",-1.2064503312629,2.39496256137061,-0.503744964836721,0.614440606345068,1,FALSE
"21","taxa33042",-0.505908943239433,2.01792995996661,-0.250706889374795,0.802040733813946,1,FALSE
"22","taxa35832",1.08933894577935,1.87192494133971,0.58193516295569,0.56061035442398,1,FALSE
"23","taxa375288",0.324266668113729,1.42421331154353,0.227681250754703,0.819894049375397,1,FALSE
"24","taxa397864",0.404937511624032,2.03651537333568,0.198838426130204,0.842389136399407,1,FALSE
"25","taxa39948",-3.66902838232174,2.82641064081456,-1.29812290165464,0.194245105794769,1,FALSE
"26","taxa40544",1.72275145593165,2.51685937734219,0.684484588785759,0.493669217673976,1,FALSE
"27","taxa447020",0.512094652449977,1.68492703564048,0.303926901057361,0.761183582552534,1,FALSE
"28","taxa459786",2.92108205999549,2.1744220131383,1.34338322659802,0.179147915342979,1,FALSE
"29","taxa561",0.579673397162045,2.41513812501559,0.240016664536859,0.810317337727503,1,FALSE
"30","taxa572511",-0.643438157888315,1.6076434994512,-0.400236842377036,0.688982081093024,1,FALSE
"31","taxa577309",1.71108409936997,2.40851277143609,0.710431814878743,0.477436399944229,1,FALSE
"32","taxa577310",-3.71080653726219,1.84092454310809,-2.01572984137477,0.0438282333847318,1,FALSE
"33","taxa61170",-3.00294487803951,1.86007915916097,-1.61441778606565,0.106436836363988,1,FALSE
"34","taxa724",-0.210639348710408,2.08745790215645,-0.100907112183104,0.919624197223191,1,FALSE
"35","taxa816",6.34016715653589,1.26606729612238,5.00776473411332,5.50657841248156e-07,2.20263136499262e-05,TRUE
"36","taxa830",0.664852893303888,2.27530659749416,0.292203650284364,0.770130920847063,1,FALSE
"37","taxa838",1.02913654169149,2.75252820074227,0.373887737612992,0.708487839888662,1,FALSE
"38","taxa841",-0.904249422895848,1.21306871980714,-0.745423081257601,0.456015994849585,1,FALSE
"39","taxa846",-0.139149247458732,1.83186329545833,-0.0759604976002955,0.939450525707798,1,FALSE
"40","taxa872",0.540771842633661,1.7813658346449,0.303571468654253,0.761454391056623,1,FALSE
"41","taxa946234",-0.442194133165832,1.59166417864043,-0.277818737834225,0.781151506493462,1,FALSE
