taxaId,microbiota_loads_foldChange,logged_relative_abundance_diff,qml_logged_loads_diff,ranksums_on_loads,mwu_diff_pvalue,mwu_logged_pvalue,qml_diff_pvalue,ancomP,qml_diff_qvalue,ANCOM_BC_diff_qval,ANCOM_BC_diff
taxa1263,0.0,-2.621653149444972,-0.5116531494449728,0.8473896596867143,0.0385612475974246,0.0385612475974246,0.5966405346973952,0.0,0.8750727842228464,1,-1.749628853696748
taxa1301,0.0,0.5007065456171347,2.610706545617134,0.1416446902951368,0.9025232501776794,0.9025232501776794,0.3912672792826394,0.0,0.7962077911764133,1,0.16107960040442532
taxa1348911,0.0,-3.268959130180524,-1.1589591301805244,0.6698153575994166,0.16580656019401352,0.16580656019401352,0.5940323405990415,0.0,0.8750727842228464,1,5.135698810573491
taxa1678,0.0,-1.1677338126379933,0.9422661873620062,0.14891467317876572,0.8852339144732015,0.8852339144732015,0.6650055421020291,0.0,0.9143826203902901,1,1.2266959724501705
taxa1730,0.0,-2.6761273022813,-0.5661273022813007,0.5967012167293563,0.0211339281291611,0.0211339281291611,0.7913367801006604,0.0,0.9698499769931556,1,1.371089440002288
taxa189330,0.0,-3.4765251224507354,-1.366525122450736,0.4414183267820536,0.0303828219765775,0.0303828219765775,0.13583336816835498,0.0,0.49805568328396826,1,-2.326775398986104
taxa216851,0.0,-2.676695448607336,-0.5666954486073368,0.8473896596867143,0.1629364998446573,0.1629364998446573,0.8098941304284747,0.0,0.9698499769931556,1,-1.7264047710143435
taxa239759,0.0,-2.110013712040425,-1.3712040425772898e-05,0.7110254070787286,0.0719442354531833,0.0719442354531833,0.4587185587250222,0.0,0.7962077911764133,1,-4.584217524201179
taxa283168,0.0,-1.4836636565371177,0.6263363434628817,0.4272628567457064,0.24427674382326592,0.24427674382326592,0.3407618477140929,0.0,0.7962077911764133,1,-3.8946365703805887
taxa292632,0.0,-3.5144435127641573,-1.404443512764158,0.4015419876158449,0.0272753837615853,0.0272753837615853,0.37722461666745344,0.0,0.7962077911764133,1,0.1541203809598938
taxa29465,-8.661206008392945,-6.887086694415796,-4.777086694415797,0.05004352124870511,0.019964453305216043,0.019964453305216043,0.06619257972219345,0.0,0.2912473507776512,1,1.2695991974141694
taxa33042,8.953058490500426,5.610325276149944,7.720325276149944,0.0016291862969701565,0.0013593755271592322,0.0013593755271592322,0.0009391056991171899,1.0,0.020660325380578177,1,6.9905739759039935
taxa35832,6.224906412726213,5.22123022011443,7.3312302201144295,0.020921335337794014,0.06060196971200607,0.06060196971200607,0.06060196971200607,1.0,0.2912473507776512,1,3.7807673841846072
taxa375288,0.0,-2.4226681044534413,-0.31266810445344184,0.4414183267820536,0.1939308522824107,0.1939308522824107,0.47048642205878966,0.0,0.7962077911764133,1,-2.263343751439429
taxa397864,0.0,-1.2826323249842615,0.8273676750157379,0.2452781168067728,0.6513784464763926,0.6513784464763926,0.8464505968765906,0.0,0.9698499769931556,1,7.609330013904942
taxa39948,0.0,0.5749637246442988,2.684963724644298,0.5637028616507731,0.8852339144732015,0.8852339144732015,0.47048642205878966,0.0,0.7962077911764133,1,1.8241980588482216
taxa561,9.973546593132973,5.1651492148822795,7.275149214882279,0.020921335337794014,0.1939308522824107,0.1939308522824107,0.06060196971200607,0.0,0.2912473507776512,1,4.954322063885091
taxa572511,0.0,-2.299522332847482,-0.18952233284748266,0.5286121252556877,0.01358727306399339,0.01358727306399339,0.9581219265777428,0.0,0.9698499769931556,1,0.8177706333218339
taxa577309,3.831751366611405,3.281160525881727,5.391160525881727,0.028280122568276955,0.09469294259947589,0.09469294259947589,0.0367138563627041,0.0,0.2912473507776512,1,3.70430876987906
taxa816,0.0,-0.9798216782290385,1.130178321770961,0.19876460637323512,0.3074894566186813,0.3074894566186813,0.18587673236587576,0.0,0.5841840160070382,1,3.101288539878526
taxa838,-5.274597337099436,-1.7378922991876415,0.3721077008123579,1.0,0.9272644735252321,0.9272644735252321,0.9272644735252321,0.0,0.9698499769931556,1,3.301601718642935
taxa841,0.0,-1.9129962835559429,0.19700371644405656,0.5453496680111236,0.10410988966022681,0.10410988966022681,0.9698499769931556,0.0,0.9698499769931556,1,1.5765672635851429
