,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa459786,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,condition
0,0.00012184227923573996,0.005637948368230353,0.001999312136337091,,,0.007642808304008049,0.006319157372565235,0.008855683296924842,0.00031014224438707466,0.0,,0.003921090118220273,,0.007991711999050638,,0.00116303482309439,0.0015119497712798593,,6.0920914555012355e-05,,0.0,0.001207338446619069,0.0041426194889865485,0.003915553571922547,0.01154730003647803,0.00037106338400494463,0.0008971984528605704,,9.415054523281136e-05,0.004513680622362916,2.769128387721332e-05,0.0,0.0,0.03951000971999444,8.861219843222567e-05,0.8878279607831004,0.0003212198382396766,Control
1,,,,,,,,,0.1812564372928082,0.005708170217890614,,,,,,,0.003449049142633343,0.0018037919774660492,0.001088653257976996,,0.002437218023777981,,0.09849647662492833,0.003682062713152144,0.047313471719824564,,,,0.02641010653315237,,,,,0.6203357168234066,,,0.008018845672982826,Control
2,0.006046619597364328,0.0015756347557158742,0.001219368782444193,,,0.0021416791172607095,,0.0026271808275415446,0.1300462676188326,0.004601139316124497,0.00020937006051009122,0.021590942963553076,,0.018541449147064553,,,0.004388604715450674,0.0366041339919388,0.0004840725631101183,,0.005944741820480334,0.0016210612193565328,0.021717116242339265,0.013837513316589174,,0.027570800971656744,0.0009801907952305688,0.0001595540734165152,0.009606523117680473,,,0.00038137813070000044,0.0009615098000704774,0.5648091700615717,,,0.1223339769939972,Control
3,0.00030920573311407894,0.014647410107577957,0.001182422732697115,0.0002753358769421627,0.009343911705766202,0.042718017398267714,0.0053006845983759356,0.0009267834798056973,0.02018810171753519,0.009254912145240613,,0.00943509978007521,0.0006356069316692845,,,,0.0019455887534569401,0.004722083240017537,,,0.004027490651138085,,0.0011522003994975587,0.00014777678785162253,0.0430806853966624,,,,0.004387344846096937,0.002873935457393648,,,,0.015400467278957242,0.006872350139694919,0.7936270061767154,0.007545578665450549,Control
4,0.0001299656911474869,0.0002599313822949738,0.001819517340925325,,,,4.332197488714539e-05,0.0013863022623328554,0.0019494912050610346,,,0.00320581960325818,,0.015335911858032092,0.0004765412567307009,8.664394977429077e-05,0.012909935439588167,,4.332197488714539e-05,,,0.0008664394977429078,0.04492481463458971,0.03604381211786438,,0.0011263708800378816,0.0039422992477023315,,8.664394977429077e-05,0.056578445027375655,0.0011263708800378816,,0.0001299656911474869,0.3801070011214229,0.0005631854400189408,0.4364247278244948,0.0004332197488714539,Control
5,0.0013989769112493391,0.015299045901196531,0.0002773194965144299,,,0.004457811972510768,0.0,0.03876952943660712,0.017145508717908237,0.007037197849348239,4.505300272682285e-05,0.05035992174171662,,0.055936955831517594,0.002660258046146654,0.0003523063636656056,0.008161087620074118,0.011380855254139014,5.235889506090222e-05,,0.0055204134242118705,0.005949837540292757,0.07368022860137113,0.0664104598460547,0.07407149972415182,0.015973217410469077,0.007887928423361036,5.4083897417559844e-05,0.020507030957399645,,9.000453472678348e-05,0.002426165079275527,,0.4800549646633267,,,0.03403997885755934,Control
6,,0.05743042379879892,,0.013098937854406413,,,0.010718710385939747,,0.17421580662205882,0.019886696894642012,0.0035457769343859996,0.003427467397200208,,0.009169991755095249,,,,0.048411493938641456,,,,,0.029231479293658647,0.014177927517695465,0.025616354254848768,,,,0.0027339863529614638,,,,,0.552508880734963,,,0.03582606626470389,Control
7,,,,,,,,,,,,,,,,,,0.22975706892712067,,,,,0.03976281192884358,0.010992903297870988,,,,,,,,,,0.49207814762344426,,,0.22740906822272047,Control
8,,0.0883534774803747,0.0049247365305947356,0.0007205690095702618,,,,,0.08825407074228059,0.01536223628389567,0.00030289451231178935,0.018677040699840053,0.03386310788466824,0.005750944675631763,0.006306666774694887,,0.0017294902709160812,0.3273732917258485,0.0016300835328219856,,0.019880412759213196,,0.03141595705628914,0.001788074806219185,0.011565563677754308,,,,0.05248966616578965,0.005866971140052978,,,0.002098448195378179,0.22682810237834514,,,0.05481819369750893,Control
9,0.0025071289202797105,0.0015715364389310047,0.0002923400231867401,0.00038797697362925946,,,2.5266530575425393e-05,0.002164777871697811,0.10753832160075372,0.0046982173940643265,0.0009716129484913586,0.049805656528871506,0.003741743482487998,0.04461609908155118,0.028978726834141308,0.0005995058618350937,0.010574773895873494,0.04020374846730301,,0.1073503887287051,0.011737660745249892,0.000946242010764795,0.08800802431600788,0.013267747545179065,,0.006229139451202603,0.00045813857919407705,,0.012623033386901163,0.0072590115900290336,,,,0.17906557270245801,,0.22140476063198902,0.05297284745864642,Control
