,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.024404240513761256,,0.02358380176523481,,,,,0.1265741241357333,0.012053675719120948,,0.0061872637698647025,,,,,,0.042513851711479415,,,,0.00943582361925833,,,,,,,,,,0.009167565356053198,,,,,0.35803349473089324,,0.36559368893908734,0.02245246973951355,,,,,,Control
1,8.118340015015906e-05,0.006115346100144862,0.0771470944501376,0.00025019797267120987,0.004647497849042791,,0.01856340030728824,,0.004124036148570861,0.15356756725178478,0.009885539463693997,0.00032261840034858506,0.014719577830203405,,0.12839265529951338,0.0026237548269373375,0.0006376825140827013,0.014104054556856482,0.024250468718303473,2.8202670027350546e-05,,,0.005881465386560905,0.006923956939357612,0.05341585703180194,0.03934121383083112,2.880701295650806e-05,0.0234763054260527,0.00041739951640478806,0.01418554012847122,,,0.01696148864973472,,,0.0007273267152410653,,0.3536564459518996,,,0.02030572097204934,0.00012358812901271113,0.004594114223633879,,,0.0004998923262347885,Control
2,,,0.05251844371464529,0.001426229501389585,0.005092342105733029,,0.0004474160529142667,,0.0003639537544123943,0.14307970898648117,0.013532103710833444,2.346079535002883e-05,0.0028205896922815646,,0.012760492685007053,0.0003519119302504325,,0.0062928912129148135,0.08411234938896046,0.0035208840525970263,,,,,0.08266421622465558,0.003349080440631107,0.08264293541471418,3.010456040490426e-05,,,,,0.006718403602913787,0.013047939332459402,,,,0.41319962479336847,,,0.07200491804708187,,,,,,Control
3,,,0.03603398305561994,0.013840183811777283,,,,,,0.09907688116780564,0.015468494065376807,0.001529783530341445,0.0008698156734256199,,0.0005497549374430865,,,0.008247835207708538,0.03750100365284301,0.001311775525095552,,,0.012204418570937375,,0.04717727486165206,0.013359840850126444,,,,,,,0.05031249996851779,,0.00019554230045391803,,0.0006910974657979792,0.5723898905940324,,0.00038010360618888865,0.08885982115485609,,,,,,Control
4,,0.002393239099543789,0.06287262855691722,,,,0.00035519434755589826,0.0019080498705363472,0.018140119066145103,0.26101888904791043,0.005494991968024592,3.479029679873021e-05,0.06393977403806393,0.018704367682189183,0.01980349107087241,0.010513856850219857,,0.002706039283036564,0.19643393208059096,,,0.07097085135606117,0.02767328536438877,,,0.02284472548893387,,,,0.0009522541716586576,0.002112312661022305,0.01844906523472305,0.05757096231002571,,,,,0.0832052654593392,,,0.0519019146954422,,,,,,Control
5,,0.001892222494599526,0.037994680142213855,,,,,,0.001294694784778971,0.13007615779091405,0.004428758985023453,7.855982968557971e-05,0.03629361304471577,0.004640479782566135,0.04920035553464282,0.00935838829779358,,,0.10559921818573682,,0.0003704856889491409,,0.054809774158998514,,0.03461835552477143,,,0.01367825348748061,,0.0019302684854158407,,,0.015877106102659185,,,,,0.21515110633628212,0.24198895391211497,,0.04071856743065758,,,,,,Control
6,,,0.07699480009354435,0.0325386118965633,,,,,,0.2021335092259447,0.0310463034459902,0.002874582604926575,0.0026753039025564666,0.0160694694683731,0.015243248812795863,,,,0.03531279454457058,0.0008409256997724875,,,0.0014368349390227453,,0.048891939424953665,0.03449854075254534,0.0074383184244468,,,,,,0.00863186094261159,,,,,0.4107494075895471,0.04962090396064645,,0.0230026442711886,,,,,,Control
7,3.988918945981082e-05,0.00016952905520419603,0.06996635061946282,1.0888120592346323e-05,0.00019669847761687325,,0.003156537390416662,,0.00021277626316445008,0.0036164841668410125,0.00043817053523965673,7.397816514612878e-05,0.03210560785019248,0.001303928759535755,0.09560431307966522,0.001820249543513,0.0004128327592817666,0.00446870855899896,0.5482107663364547,0.0005268018720240833,,,0.009621333552588198,0.0006521678960406315,0.016944663111373062,0.059262717528368127,0.0008665722893871148,,5.037027750664887e-05,0.0006783197370895382,2.950985954934984e-05,7.591156973729305e-05,0.005983073144562492,,9.575440633082137e-05,0.0005877549957139473,0.0,0.13685757035761065,4.5791161369680784e-05,,0.005913979369962463,,,,,0.0,Control
8,0.00010469731125547783,0.0002331111480034841,0.014694110538063097,0.001291131701920167,,0.011687584844856424,0.000278922556219821,,0.0003373016958937371,0.0790302535701986,0.003337138112679443,1.4189374226299033e-05,0.02565266560570689,0.0006400421302791315,0.008321459867686112,0.008378521422610445,0.00023665849156005888,0.005568923973130191,0.06700830625696673,0.0003061864252689241,,,0.001617892719817225,3.6993725661422475e-05,0.01345081729782017,0.0005384867518880484,,,4.591276088938186e-05,0.0013578217607837723,0.0038268742288328486,6.233189392267077e-05,0.0033962267210646733,0.010001380423406874,0.0013608623409751223,0.00031794333534214327,0.0009326472973600266,0.10538448237872292,,0.6146573397882825,0.015618244210887344,,,0.00025520603072729263,,1.733130709069382e-05,Control
9,,0.0020095455724751087,0.038030134046022325,,,,,,0.0014186839381015199,0.12944335905917168,0.003712726050776319,,0.03745066870033952,0.005682435947467422,0.05156225150828854,0.010080684697238086,,0.00083613851439418,0.11189615455338717,,0.000469917237276788,,0.05514325288888218,,0.03129667280731555,,,0.013618462316220728,,0.0016700183049036998,,,0.012298238205636892,,,,,0.20887857131196846,0.2458210271382595,,0.038681057201874376,,,,,,Control
