,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa32207,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa838,taxa841,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,0.0006058791054835023,,0.00855790432290475,,,0.00022066649111064418,,0.003889071215943646,,0.0002732730613299242,,0.0005388157678757175,0.08845644191044975,0.001974553479146565,,,0.015988381577942107,0.0004395258862977252,0.0013040204972866957,0.0005356031529004944,,0.0008183132707201367,0.04789356365640963,,0.00017368199709800474,,0.0030885277218052135,0.0003391316683220001,0.0004276793685765897,0.004481999467308279,0.0004827957942452628,,,,,0.010207180535809966,,,0.001427806568050765,0.006025058597595176,,,,,,0.04327753790810374,0.1803672480730083,0.559422685057415,0.0068686712112451965,,,0.00030810985496750086,,0.01160587278064777,,Control
1,,0.001890261813271201,,0.015621529931418469,,,5.811649232058237e-05,,,0.035648412116973144,,,0.0003156203899932154,0.12422069447885183,0.008150252811830605,,,0.02540962966868307,0.007297640104003077,0.0513317226277937,0.07701045913657417,0.0022208438921805735,0.003529635441655825,0.2559263046236504,,,,,0.0028508633098065016,,0.03338003687292966,0.039104969377392225,,0.002002220029650607,,0.0009583623322077122,,0.014857771335317502,,0.006278922115147195,0.007016116079907225,,,,9.078793546402712e-05,,0.10327432999623208,0.11402740777849045,0.012750412362466967,0.05456935068509268,,,0.00020732626069531755,,,,Control
2,,,,0.004714634110041916,,,,,,,,0.1658307486176078,,0.24364373117776555,0.0211217297530378,,,0.0002491865737710918,,0.0013657998567227477,,,,0.07661954177827102,,,,,,,0.07852122349602125,0.007842840702806695,,,,,,,,0.01875043492006923,,,,,,,0.3358829872945015,,,0.04545714171938332,,,,,,,Control
3,,0.0006919988164288538,,0.03145250657056041,0.002738775193741209,,0.0010365213979009018,,0.024108563643584748,,,,0.002105532984134134,0.06824331986432182,0.020679899385903797,,0.001341591607826549,0.08828428070889795,0.01667527269869517,0.0048918830965048255,0.09530469309166822,,0.018540715849568318,0.15422185207786887,0.0019439259434681274,,,0.11674526373752145,0.01933197852060991,,0.013314858934037008,0.01906224666487689,,0.00618737661244427,,0.000259816019034187,,0.0023172466464165585,,0.011816934666767231,,,0.00015232412971391231,,,0.002132326840745861,0.19552975093844427,,0.04709210177235034,0.03379644158596424,,,,,,,Control
4,,0.0020095455724751087,,0.038030134046022325,,,,,,,,,0.0014186839381015199,0.12944335905917168,0.003712726050776318,,,0.03745066870033952,0.005682435947467422,0.05156225150828855,0.010080684697238084,,0.00083613851439418,0.11189615455338714,,0.000469917237276788,,,0.05514325288888218,,0.03129667280731555,,,0.013618462316220728,,0.0016700183049036994,,,,0.012298238205636894,,,,,,,0.20887857131196846,0.2458210271382595,,0.038681057201874376,,,,,,,Control
5,0.00011880136975258683,0.005577517742616783,7.214739672845816e-05,0.16973178902972638,0.0008648618800563635,1.96490815112421e-05,,,0.005554946490008995,7.879785508610934e-05,1.3905503838725176e-05,3.294999822654444e-05,0.014208805045642295,0.0822005721812536,0.003549934059697738,1.874220082610785e-05,2.6601833430604686e-05,0.049060632833433836,0.0034316365125480032,0.07483851477933376,0.06443014439152742,0.00020817949949859576,0.0021361070715734424,0.21205490295973614,0.0009746952074781784,,,,0.010030402671146523,0.0007430375746866627,0.02213947663714132,0.07831408462285049,,,7.113975152275345e-05,0.0009101051497925057,,0.0021709715956908264,1.0277981098188171e-05,0.0035350209106533087,,0.0003372588503493708,0.000251105185261617,0.0,,0.0006449936961715931,0.18836012594758958,,0.0,0.0028869035143440306,,0.00037867306830383486,1.1587919865604314e-05,,,,Control
6,,,,0.12731684636080356,,,,,0.016574093479326295,,,,,0.04060386877821635,0.01925622963771603,,,0.005498855435435169,0.009648231346759486,0.005981246734231176,0.00783206864387645,,0.0024473250997110924,0.22740797372548371,,,,,0.009107162618971274,,0.03356784712006314,0.038158975903541205,,,,,0.00393179311331696,,,0.008143798819316896,,,,,0.0073927479967586555,,0.3851367538795003,0.004654265291702831,0.003274788325481976,0.013343490575330673,,,,,0.030721637114456867,,Control
7,,0.0025387387634360293,,0.014869247947884988,,,0.0004290797478115765,,,0.032268299728347646,,,0.0010716840364768552,0.12189479423514199,0.00949986216853818,,,0.03143653889207872,0.005568187990945262,0.0548337722110451,0.0972302222005618,,0.005407968435326078,0.23807834005229986,,,,,0.0030112747658768905,,0.028816268884560188,0.0344994941103068,0.0002463197984360825,0.0026112335433549757,,0.0014063378104444268,,0.021193249862803125,,0.00506945639576058,0.007039913249944031,,,,,,0.10482095363126251,0.10153533587471195,0.020004091792199905,0.053347426156096285,,,0.00127190771434823,,,,Control
8,,,,0.005332417102187535,,,,,,,,0.09727777798962056,,0.23698449705593175,0.004039652150597734,,,,,,,,,0.11746369611363727,,,,,,,0.07305913162881962,0.010362489967850963,,,,,,,,0.032351937120426534,,,,,,,0.3734006511690076,,,0.04972774970192049,,,,,,,Control
9,,,,0.40453434950292716,,,,,,0.04977570570063002,,,,0.20545187556296793,0.007242430119306627,,0.0015184819582416424,,,0.0013910939257814692,,,,0.07607661056056134,,,,0.0025479682906581697,0.0009358400363455603,,0.03347865466609801,,,,,,,0.004107770898385672,,0.05359194799661296,,,,,,,0.15118062854729472,,,0.008166642234188832,,,,,,,Control
