taxaId,microbiota_loads_foldChange,logged_relative_abundance_diff,qml_logged_loads_diff,ranksums_on_loads,mwu_diff_pvalue,mwu_logged_pvalue,qml_diff_pvalue,ancomP,qml_diff_qvalue,ANCOM_BC_diff_qval,ANCOM_BC_diff
taxa1017280,0.0,-2.9096651429880414,-1.5996651429880409,0.35996466134735805,0.015123134403066842,0.015123134403066842,0.16970614227251246,0.0,0.5656871409083749,1.0,-0.7130549254726799
taxa102106,-2.1601347494803447,-4.280332464113014,-2.9703324641130138,1.403504062136252e-06,5.408847736074993e-09,5.408847736074993e-09,1.901887254481196e-07,1.0,2.377359068101495e-06,1.0,0.03611277256247474
taxa1263,0.0,-2.0162093912261874,-0.7062093912261869,0.4434889008248335,0.00021469463797254136,0.00021469463797254136,0.5380733442669148,0.0,0.8682916467739543,1.0,-1.3626465869922104
taxa1301,0.0,0.1491315177357162,1.4591315177357167,0.052530248911182985,0.784379972621515,0.784379972621515,0.08404423655448953,0.0,0.32324706367111355,1.0,2.412197036326198
taxa133925,0.0,0.4534136828860731,1.7634136828860736,0.4624327264504764,0.9025232501776794,0.9025232501776794,0.3912672792826394,0.0,0.8271223163872886,,
taxa1348911,0.0,-1.6133952331963233,-0.3033952331963228,0.9603853926459154,0.04425858350717511,0.04425858350717511,0.6370233999477268,0.0,0.8847547221496206,1.0,-4.4794949772678985
taxa1357,0.0,-1.0020986522375388,0.3079013477624617,1.0,0.6366016325636008,0.6366016325636008,0.9247190374867695,0.0,0.9537991725415175,,
taxa135858,0.0,-1.1928334039762198,0.11716659602378066,0.190430263825524,0.2657465520914202,0.2657465520914202,0.498738821650313,0.0,0.8682916467739543,1.0,-0.25081525271892646
taxa1485,0.0,-0.8212524206299232,0.4887475793700773,0.4711205924048286,0.4757049808543038,0.4757049808543038,0.39701871186589854,0.0,0.8271223163872886,1.0,2.160859169730326
taxa1578,0.0,-0.8388736675994231,0.47112633240057744,0.6629558177935087,0.6919468500150245,0.6919468500150245,0.8740740325709885,0.0,0.9537991725415175,0.0,5.561461943964044
taxa158846,7.059287295580442,5.241023632232475,6.551023632232475,0.0081509715935027,0.010733416102997193,0.010733416102997193,0.010733416102997193,0.0,0.06708385064373246,,
taxa1678,4.335151882734638,2.1340951424285164,3.444095142428517,4.1300634304427546e-07,0.0001328147016443144,0.0001328147016443144,1.6851235017485687e-07,1.0,2.377359068101495e-06,1.0,3.410196518378891
taxa1730,0.0,-1.833021299185455,-0.5230212991854546,0.6605120688789069,6.450032759389687e-06,6.450032759389687e-06,0.4857634409159619,0.0,0.8682916467739543,1.0,-1.3281332897358595
taxa189330,0.0,-1.4516446030411227,-0.14164460304112225,0.7005169975148804,4.502073540367249e-05,4.502073540367249e-05,0.7536333745866648,1.0,0.9261742260730897,1.0,-3.816585572575338
taxa191303,2.1859588665831726,0.8915401258272307,2.2015401258272314,0.2623316754083572,0.5751735319201967,0.5751735319201967,0.12820527503039147,0.0,0.4578759822513981,,
taxa207244,5.675115544050941,4.291774777818964,5.601774777818965,2.1097628161310973e-09,6.216455295473463e-07,6.216455295473463e-07,1.5656978380499616e-08,1.0,3.914244595124904e-07,1.0,3.8773524320440202
taxa216851,0.0,-1.438336602788036,-0.1283366027880355,0.8996303696089492,0.0015576760056673041,0.0015576760056673041,0.9525056119598616,0.0,0.9537991725415175,1.0,1.6334820115370727
taxa2172,0.0,-1.233937564883111,0.07606243511688948,0.7689784370402907,0.12668659937401028,0.12668659937401028,0.9251189669830522,0.0,0.9537991725415175,1.0,-1.780375804758344
taxa239759,0.0,-1.529474066030705,-0.2194740660307044,0.9357569426841542,0.007731094135423102,0.007731094135423102,0.7947628366488912,0.0,0.946146234105823,1.0,-0.9888370449864506
taxa239934,0.0,0.13858603876736098,1.4485860387673615,0.070932343072997,0.7486625102538513,0.7486625102538513,0.06094769385373247,0.0,0.253948724390552,1.0,0.6762284038577566
taxa244127,0.0,-2.776677594726662,-1.4666775947266615,0.10499030212376163,0.00015905384865912579,0.00015905384865912579,0.023457868683019842,0.0,0.13032149268344356,1.0,1.702447730279394
