taxaId,microbiota_loads_foldChange,logged_relative_abundance_diff,qml_logged_loads_diff,ranksums_on_loads,mwu_diff_pvalue,mwu_logged_pvalue,qml_diff_pvalue,ancomP,qml_diff_qvalue,ANCOM_BC_diff_qval,ANCOM_BC_diff
taxa1017280,0.0,-3.242649834296124,0.217350165703877,0.12482245661031345,0.0010329755096068162,0.0010329755096068162,1.0,0.0,1.0,,
taxa102106,1.1037828459245151,-3.021825352856201,0.43817464714379994,0.0015609800642214524,4.619044946975201e-07,4.619044946975201e-07,0.3705727756608277,0.0,0.6624666476251886,1.0,-0.9606110532358904
taxa1263,-0.245623243368474,-3.4881540494354555,-0.02815404943545463,0.2640398289381373,2.143250021101939e-10,2.143250021101939e-10,0.8659281966657288,1.0,0.9504089963404341,1.0,-2.7587620310035943
taxa1301,0.0,-3.6539960509443894,-0.19399605094438854,0.12919877789920506,0.0011733937730744517,0.0011733937730744517,0.7254235474231112,0.0,0.8161014908510001,1.0,1.5548241884671208
taxa1348911,0.0,-2.33366032284216,1.1263396771578407,0.11046513041143856,0.013971191653540695,0.013971191653540695,0.25488855203843164,0.0,0.5213629473513375,1.0,0.6284932052234866
taxa135858,0.0,-3.8561449820816343,-0.3961449820816334,0.3981027163512083,0.002764671934543766,0.002764671934543766,0.5974062696275562,0.0,0.7359162289732148,1.0,1.090280085033148
taxa1485,0.0,-2.7850812509353116,0.6749187490646893,0.04538293834242435,0.011807288243607675,0.011807288243607675,0.6363669624557315,0.0,0.7359162289732148,1.0,0.24906947008144598
taxa1578,0.0,-4.873466830115404,-1.4134668301154028,0.8473896596867143,0.014137969455911484,0.014137969455911484,0.47048642205878966,0.0,0.6624666476251886,1.0,-0.045115756090871345
taxa1678,0.0,-4.192234170410877,-0.7322341704108766,0.3716284888018343,7.149794778490185e-08,7.149794778490185e-08,0.5981088726291092,1.0,0.7359162289732148,1.0,-2.0911658676387046
taxa1730,0.0,-3.7000540950662457,-0.24005409506624487,0.8950654958662406,7.10426485526974e-13,7.10426485526974e-13,0.47495273258225335,1.0,0.6624666476251886,1.0,0.47191100846492334
taxa189330,0.0,-3.5809222308586426,-0.12092223085864173,0.4143710730572939,1.5633697117780752e-12,1.5633697117780752e-12,0.3859443677586111,1.0,0.6624666476251886,1.0,-0.3627673382467849
taxa207244,0.0,-3.1894844013134556,0.2705155986865453,0.02687924469707248,0.0002850937688431303,0.0002850937688431303,0.4005631908703319,0.0,0.6624666476251886,1.0,0.7511848569797867
taxa216851,0.0,-3.952388605301281,-0.49238860530128026,0.8625279265868939,2.1901872744560123e-09,2.1901872744560123e-09,0.23431533431516882,1.0,0.5021042878182189,1.0,2.3267009633802083
taxa2172,0.0,-2.855400106967375,0.604599893032626,0.3965366901532017,0.0024793513162138874,0.0024793513162138874,0.21405256058767785,0.0,0.5021042878182189,1.0,-0.3467762322933755
taxa239759,0.0,-3.794290816704386,-0.3342908167043852,0.8696968297333533,5.269120052696688e-10,5.269120052696688e-10,0.23431533431516882,1.0,0.5021042878182189,1.0,2.4643945076175364
taxa239934,0.0,-4.798079748689713,-1.3380797486897125,0.5094310833845379,1.2236529965592159e-05,1.2236529965592159e-05,0.15086142558629534,0.0,0.452584276758886,1.0,-0.387292589366396
taxa244127,3.918064216991686,-0.4185805525714379,3.041419447428563,8.238009354569592e-06,0.6058007953177948,0.6058007953177948,0.000113269129348464,1.0,0.0007281586886686972,1.0,-2.944489447065336
taxa283168,7.031395386783887,2.753281930005171,6.213281930005172,9.728889096142723e-14,3.8401326768271515e-09,3.8401326768271515e-09,1.0127435974081954e-13,1.0,2.1806784096857537e-12,1.0,3.94404822494938
taxa292632,2.3861023353156074,-0.7357642392870405,2.7242357607129604,2.5744015491871773e-10,0.008855038479831889,0.008855038479831889,1.2115169875251653e-10,0.0,1.362956610965811e-09,0.0516662189630732,5.296818494739387
taxa29465,0.0,-3.4716779614162245,-0.011677961416223681,0.06033905743269007,0.0021252456961388107,0.0021252456961388107,0.9365638916667738,0.0,0.9578494346592005,1.0,-0.9889554677171465
taxa33024,0.0,-3.2860635082345393,0.17393649176546155,0.24290826090432396,0.0002801503699595396,0.0002801503699595396,0.467471632096374,0.0,0.6624666476251886,1.0,-2.005802092052932
taxa33042,0.0,-4.2038802209734385,-0.7438802209734376,0.7595029920292983,4.683649117658639e-10,4.683649117658639e-10,0.171210669945561,1.0,0.45320471456177913,1.0,1.5022834626221566
taxa35832,-2.087716587232549,-6.35046538449053,-2.890465384490529,0.06356030411185562,9.526002607574446e-08,9.526002607574446e-08,7.677223792630805e-05,0.0,0.0005757917844473104,1.0,-1.18748762055856
taxa375288,5.571210060506008,2.062123828776091,5.522123828776092,2.1068709111519115e-16,3.1200665645422607e-07,3.1200665645422607e-07,2.8356763519063955e-16,1.0,1.2760543583578779e-14,0.120067551827294,5.398808168572845
taxa397864,9.731543293789851,5.914058854049914,9.374058854049915,1.3965626683902326e-13,1.4537856064571692e-13,1.4537856064571692e-13,1.4537856064571692e-13,1.0,2.1806784096857537e-12,1.0,2.285843301346148
taxa39948,0.0,-2.4756823558392274,0.9843176441607735,0.02086910200380353,0.00020477375114575958,0.00020477375114575958,0.10231273169614818,0.0,0.3541594558712822,1.0,0.3951886839754089
taxa40544,0.0,-4.121354138036836,-0.6613541380368355,0.798431964808643,7.473489449809745e-06,7.473489449809745e-06,0.13352644740886185,0.0,0.42919215238562736,1.0,0.09526619663639671
taxa447020,0.0,-4.476270991791195,-1.0162709917911945,0.10974463874701328,0.002915085858374122,0.002915085858374122,0.39861511972572516,0.0,0.6624666476251886,1.0,-0.19377401249403797
taxa459786,0.0,-5.17502685035328,-1.7150268503532793,0.3653946126270973,2.0706940104577082e-08,2.0706940104577082e-08,0.0278372770945683,0.0,0.12526774692555737,1.0,-1.9115708793970352
taxa52225,9.131249581012376,6.631888065062509,10.09188806506251,0.0011937454448720055,0.006536161174242675,0.006536161174242675,0.0014600619162422478,1.0,0.0073003095812112385,,
taxa561,0.0,-4.444766191616292,-0.9847661916162913,0.7637948404430741,3.22547113358988e-05,3.22547113358988e-05,0.6377940651101196,0.0,0.7359162289732148,1.0,-1.4886928024520614
