,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa283168,taxa292632,taxa29465,taxa33042,taxa375288,taxa397864,taxa40544,taxa572511,taxa577309,taxa816,taxa830,taxa841,condition
10,0.0012419798673621568,0.0430920730889573,0.00024533060138768594,0.0004218920000847011,0.0005699172047033297,0.023388284833567436,0.19983100119690678,0.0065600979305713404,0.0011045422965888663,0.06831222024698431,0.00020913097709743554,0.035953285342782214,0.012867504333367282,0.08256388124506542,8.984363577329557e-05,0.11243361301492454,0.027950950013259753,0.012585570769257141,0.0021916402059849378,0.00531166464829393,0.02382721788241273,0.2861797094551604,,0.0530686492095071,Treat
11,,0.0009985989015412085,,,,,0.2203557576086666,,,0.009828289188881891,,0.0013050985643915788,,0.19856678157654026,,,0.007334591931948875,0.0015451983002818695,,,,0.18006580192761787,0.3614126024461373,0.01858727955399249,Treat
12,0.002747698027437088,0.08660832133947571,0.00014888926721979767,0.0028288960771761552,0.00035070647014958674,0.03335747810479669,0.020465363770403956,0.00789647107307699,0.0009808159006198694,0.04270389191518715,,0.20057960016007167,0.00833120260436855,0.1725419292907908,5.826784613770561e-05,0.01953245000744447,0.10242717775682302,0.03759972282723756,0.0024332715369581484,0.004683415557483509,,0.24964552418131325,,0.004078906285828444,Treat
13,0.003888849667183339,0.05692898260417841,4.5731337873450646e-05,,0.001591007996661823,0.008424471112862625,0.07474776638240882,0.01198445555999288,3.677473944201445e-05,0.14820746853863087,,0.09085320556657862,0.008619935702160436,0.03906299228362702,0.0,0.06288132717821837,0.031699087796792695,0.025143384603712664,0.0004343423380515288,0.0200144148548873,,0.3317766414020342,,0.0836591603347028,Treat
14,,0.025191443416806465,,,,,0.28075635929485526,0.02890114499230604,,,,,,0.00781847630722896,,0.005711808903838966,,,,0.02698575246704275,,0.6095535126170699,,0.01508150200085155,Treat
15,,0.07346277119894017,0.04215326593146589,0.00046321814745694785,0.00047016123825775665,0.00021098705776786261,0.2007206099225472,0.026873802899745596,0.00481477439980866,0.0038561097281925028,0.018868108321750288,0.010935057126611199,0.012272897458528245,0.024220091418743917,0.0027708113706272647,0.09381100139991363,0.041876060440538085,0.03287035353078447,,0.011994241172507721,,0.31844848656682917,0.04997408776336207,0.028933102905621327,Treat
16,,0.07449053249725775,,,,,0.16788575802958802,0.002525592184525751,0.0027929582638673038,0.011836549107452495,,0.011139671032858183,0.0021867092753526393,0.23328563832110136,,0.06926744057603929,0.04538605986965647,0.061898843759874034,,0.022163743741635187,0.01822816026551651,0.25093570421214606,,0.02597663886312902,Treat
17,,0.08240739062018415,0.0034255660425918013,,,,0.06646458786197623,0.08508357501724974,,0.00918305105443791,0.042325788043778394,,,0.35551761411554944,,0.014058199612680558,0.02770972005927533,,,0.0008545159726029738,0.0015565923807725676,0.23596248340409326,,0.07545091581480771,Treat
18,,0.01726810382776622,,0.00012025112193442405,0.0527847959863892,,0.1803403726161497,0.01052037124490241,,0.005968983754137504,0.01558266581145265,0.018964541724683037,0.001181579407710895,0.2043831213560225,,0.0024941962280448263,0.0316793357524527,0.03074050128271423,,0.001403606123964596,0.00395782111801932,0.15543258472204158,0.2011205354101108,0.06605663251150341,Treat
19,0.0004282882541708415,0.043469619075077105,0.03412107289220807,,0.0004491158982270389,0.0004282882541708415,0.22457380772574495,0.01140371660321636,0.0029059321042063067,0.016875149269187574,,0.0875488432041036,0.00907524943218239,0.04818332724891245,0.0058711754181361,0.06306304020380218,0.02061312989482674,0.05832892728223668,0.0011879157797737778,0.040511247826445045,0.009112147136627126,0.3011032413628976,0.00019770403241162023,0.020549061101435593,Treat
