item,value,type
MicrobiotaLoads_ori,0.172579619333753,MicrobiotaLoadsFoldChange_ori
taxa1301,3.374031422519444,TaxaFoldChange
taxa577310,-4.357977463820857,TaxaFoldChange
taxa39948,3.8113405559498332,TaxaFoldChange
taxa836,-4.146135067620477,TaxaFoldChange
taxa577309,0.32714731489530635,TaxaFoldChange
taxa191303,4.885939775352888,TaxaFoldChange
taxa1578,9.32776737258552,TaxaFoldChange
taxa397864,-7.3339163696297955,TaxaFoldChange
taxa61170,5.155119064137782,TaxaFoldChange
taxa1730,5.823747858513906,TaxaFoldChange
taxa40544,4.870779102238698,TaxaFoldChange
taxa1348911,-9.721437563610436,TaxaFoldChange
taxa239759,-9.882523820514928,TaxaFoldChange
taxa724,0.12868373799944166,TaxaFoldChange
taxa292632,-2.2214326125553185,TaxaFoldChange
taxa872,5.088184646184526,TaxaFoldChange
taxa207244,-0.32327778194028767,TaxaFoldChange
taxa838,-8.656493487968449,TaxaFoldChange
taxa52225,6.386328971593805,TaxaFoldChange
taxa117563,0.09594802870041619,TaxaFoldChange
taxa644652,0.756643474316876,TaxaFoldChange
taxa1485,5.295992109210152,TaxaFoldChange
taxa133925,-6.328023512638579,TaxaFoldChange
taxa189330,-1.4524904257882625,TaxaFoldChange
taxa572511,9.182867136899741,TaxaFoldChange
taxa1017280,9.95072744063528,TaxaFoldChange
taxa561,8.741024221396984,TaxaFoldChange
taxa459786,-0.13398118565430117,TaxaFoldChange
taxa2316,6.959388487569566,TaxaFoldChange
taxa283168,7.885842853822599,TaxaFoldChange
taxa244127,-4.117902842438628,TaxaFoldChange
taxa1350,-8.03577634897631,TaxaFoldChange
taxa816,9.38240923285845,TaxaFoldChange
taxa830,-5.5809688150414765,TaxaFoldChange
taxa33042,1.7041923605490776,TaxaFoldChange
taxa846,-4.140879204070968,TaxaFoldChange
taxa447020,-0.16183431263313253,TaxaFoldChange
taxa33024,-6.205408664759688,TaxaFoldChange
taxa216851,8.839060253027604,TaxaFoldChange
taxa35832,9.630378711906214,TaxaFoldChange
taxa29521,1.333664151192579,TaxaFoldChange
taxa841,9.496949535512002,TaxaFoldChange
taxa29465,1.503821622032378,TaxaFoldChange
taxa32207,-1.542632387363751,TaxaFoldChange
taxa102106,7.67905176239314,TaxaFoldChange
taxa158846,-0.25871825792601655,TaxaFoldChange
taxa904,3.3719179125261647,TaxaFoldChange
taxa1678,7.860873229559779,TaxaFoldChange
taxa2172,7.712823083160721,TaxaFoldChange
taxa570,9.213750431978557,TaxaFoldChange
taxa84108,7.580568469805996,TaxaFoldChange
taxa84111,-1.2168496944140728,TaxaFoldChange
taxa906,-4.90205706489424,TaxaFoldChange
taxa1263,0.7387086347428333,TaxaFoldChange
changedTaxaCount,55,changedTaxaCount
totalTaxaCount,61,totalTaxaCount
MicrobiotaLoads,7.825146687625519,MicrobiotaLoadsFoldChange
taxa100883,0.14323490752466972,ranksums_on_loads
taxa1017280,0.001462716586681149,ranksums_on_loads
taxa102106,4.758620315979737e-09,ranksums_on_loads
taxa117563,0.7696979437812898,ranksums_on_loads
taxa1263,0.03487230748748707,ranksums_on_loads
taxa1301,5.141264245916328e-05,ranksums_on_loads
taxa133925,0.13361440253771614,ranksums_on_loads
taxa1348911,2.1395071267652628e-08,ranksums_on_loads
taxa1350,0.12663045794761718,ranksums_on_loads
taxa1357,0.7962534147376392,ranksums_on_loads
taxa135858,0.6592430036926307,ranksums_on_loads
taxa1485,3.0252712715888274e-06,ranksums_on_loads
taxa1578,0.004957885081270752,ranksums_on_loads
taxa158846,0.22067136191984693,ranksums_on_loads
taxa1678,2.855494179592188e-09,ranksums_on_loads
taxa1730,2.1068709111519115e-16,ranksums_on_loads
taxa189330,0.015140305914246996,ranksums_on_loads
taxa191303,0.6434288435636205,ranksums_on_loads
taxa207244,0.07123098194589668,ranksums_on_loads
taxa216851,1.0604956070060227e-14,ranksums_on_loads
taxa2172,8.449624619987721e-06,ranksums_on_loads
taxa2316,0.17971249487899976,ranksums_on_loads
taxa239759,2.2792212196172547e-14,ranksums_on_loads
taxa239934,0.04834085472490115,ranksums_on_loads
taxa244127,2.591603383604021e-05,ranksums_on_loads
taxa283168,2.004896080280303e-13,ranksums_on_loads
taxa292632,0.010113783114027863,ranksums_on_loads
taxa29465,0.8838460571465129,ranksums_on_loads
taxa29521,,ranksums_on_loads
taxa32207,0.31731050786291415,ranksums_on_loads
taxa33024,6.704106102318287e-06,ranksums_on_loads
taxa33042,0.003083481490963645,ranksums_on_loads
taxa35832,1.602499189998956e-07,ranksums_on_loads
taxa375288,0.4729438648212355,ranksums_on_loads
taxa397864,4.319686638261349e-11,ranksums_on_loads
taxa39948,1.3179297082724908e-05,ranksums_on_loads
taxa40544,1.0496932296196595e-05,ranksums_on_loads
taxa447020,0.050961936967763306,ranksums_on_loads
taxa459786,0.7511164910310382,ranksums_on_loads
taxa52225,0.043311495668213115,ranksums_on_loads
taxa561,9.81592460425237e-06,ranksums_on_loads
taxa570,0.06407750645105952,ranksums_on_loads
taxa572511,9.993126965132354e-16,ranksums_on_loads
taxa577309,1.0,ranksums_on_loads
taxa577310,6.590246603904144e-05,ranksums_on_loads
taxa61170,8.154418279436246e-06,ranksums_on_loads
taxa644652,0.2452781168067728,ranksums_on_loads
taxa674963,0.5049850750938458,ranksums_on_loads
taxa724,0.984935739244274,ranksums_on_loads
taxa816,9.846344031425245e-17,ranksums_on_loads
taxa830,0.0895550744136426,ranksums_on_loads
taxa836,,ranksums_on_loads
taxa838,6.025761151762082e-06,ranksums_on_loads
taxa841,6.704895850017663e-17,ranksums_on_loads
taxa84108,,ranksums_on_loads
taxa84111,0.7962534147376392,ranksums_on_loads
taxa846,0.012554918596966547,ranksums_on_loads
taxa872,0.0006959618992743262,ranksums_on_loads
taxa904,0.30550708686125383,ranksums_on_loads
taxa906,0.00616989932054416,ranksums_on_loads
taxa946234,0.8330288937195214,ranksums_on_loads
