,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,1,1,0.047619047619047616,0.047619047619047616
1,taxa1017280,4,2,0.19047619047619047,0.09523809523809523
2,taxa102106,7,8,0.3333333333333333,0.38095238095238093
3,taxa117563,0,1,0.0,0.047619047619047616
4,taxa1263,17,20,0.8095238095238095,0.9523809523809523
5,taxa1301,10,9,0.47619047619047616,0.42857142857142855
6,taxa133925,1,1,0.047619047619047616,0.047619047619047616
7,taxa1348911,9,8,0.42857142857142855,0.38095238095238093
8,taxa1350,2,1,0.09523809523809523,0.047619047619047616
9,taxa1357,1,2,0.047619047619047616,0.09523809523809523
10,taxa135858,3,6,0.14285714285714285,0.2857142857142857
11,taxa1485,11,9,0.5238095238095238,0.42857142857142855
12,taxa1578,1,5,0.047619047619047616,0.23809523809523808
13,taxa158846,0,1,0.0,0.047619047619047616
14,taxa1678,7,10,0.3333333333333333,0.47619047619047616
15,taxa1730,19,20,0.9047619047619048,0.9523809523809523
16,taxa189330,20,20,0.9523809523809523,0.9523809523809523
17,taxa191303,1,4,0.047619047619047616,0.19047619047619047
18,taxa207244,11,13,0.5238095238095238,0.6190476190476191
19,taxa216851,16,19,0.7619047619047619,0.9047619047619048
20,taxa2172,6,8,0.2857142857142857,0.38095238095238093
21,taxa2316,0,0,0.0,0.0
22,taxa239759,14,19,0.6666666666666666,0.9047619047619048
23,taxa239934,7,8,0.3333333333333333,0.38095238095238093
24,taxa244127,6,3,0.2857142857142857,0.14285714285714285
25,taxa283168,13,15,0.6190476190476191,0.7142857142857143
26,taxa292632,21,21,1.0,1.0
27,taxa29465,10,9,0.47619047619047616,0.42857142857142855
28,taxa29521,0,1,0.0,0.047619047619047616
29,taxa32207,0,0,0.0,0.0
30,taxa33024,7,4,0.3333333333333333,0.19047619047619047
31,taxa33042,15,19,0.7142857142857143,0.9047619047619048
32,taxa35832,8,6,0.38095238095238093,0.2857142857142857
33,taxa375288,18,18,0.8571428571428571,0.8571428571428571
34,taxa397864,12,14,0.5714285714285714,0.6666666666666666
35,taxa39948,8,10,0.38095238095238093,0.47619047619047616
36,taxa40544,7,9,0.3333333333333333,0.42857142857142855
37,taxa447020,4,4,0.19047619047619047,0.19047619047619047
38,taxa459786,7,10,0.3333333333333333,0.47619047619047616
39,taxa52225,2,4,0.09523809523809523,0.19047619047619047
40,taxa561,9,10,0.42857142857142855,0.47619047619047616
41,taxa570,1,0,0.047619047619047616,0.0
42,taxa572511,18,19,0.8571428571428571,0.9047619047619048
43,taxa577309,13,6,0.6190476190476191,0.2857142857142857
44,taxa577310,5,5,0.23809523809523808,0.23809523809523808
45,taxa61170,6,6,0.2857142857142857,0.2857142857142857
46,taxa644652,1,0,0.047619047619047616,0.0
47,taxa674963,0,3,0.0,0.14285714285714285
48,taxa724,8,5,0.38095238095238093,0.23809523809523808
49,taxa816,21,20,1.0,0.9523809523809523
50,taxa830,8,9,0.38095238095238093,0.42857142857142855
51,taxa836,0,0,0.0,0.0
52,taxa838,9,11,0.42857142857142855,0.5238095238095238
53,taxa841,21,20,1.0,0.9523809523809523
54,taxa84108,0,0,0.0,0.0
55,taxa84111,1,0,0.047619047619047616,0.0
56,taxa846,4,1,0.19047619047619047,0.047619047619047616
57,taxa872,4,2,0.19047619047619047,0.09523809523809523
58,taxa904,1,4,0.047619047619047616,0.19047619047619047
59,taxa906,1,3,0.047619047619047616,0.14285714285714285
60,taxa946234,0,1,0.0,0.047619047619047616
