,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1350,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
0,,,0.06336425188353498,0.008277856355118686,,,0.0023058408927486354,,,,0.04554528376048801,0.0007711583675583216,,0.005535627516581196,,,,,,0.029379534746487492,0.0003876940662587522,0.032992166681625586,0.00027493472234687996,,0.0012238463831898824,0.0021432528543176097,,,,,,,0.03970428784685362,0.001687779383712929,,,0.008379164384141064,0.009023429802923904,0.10138736290661193,0.5857213451477891,0.061895182297711494,,,,,,Control
1,,,,0.00030484864280276065,0.003175925678906444,,,,,,0.09800724823565386,0.014007235922682751,0.00038436991448641565,0.005497536379699196,,0.004296919089414744,,,0.002368297382877993,0.03461873911071619,,,0.002644928800244618,,0.04597355584240218,0.0012434048648548813,0.04663414674188525,6.002573410959775e-05,,,,,0.01232641275952152,0.00927679764247647,,,,0.619193664565937,,0.06105868977674531,0.03892725291458287,,,,,,Control
2,,0.0016423913795691272,0.015246538067211629,,3.0181304277442812e-05,,,0.03730612449798176,,0.0007135795240276209,0.12816587400941556,0.010283593493805058,,0.02642683132177142,0.006782765438727938,0.052672371576771945,0.08109777431680756,0.00196696742624304,0.008235736107276345,0.23198143107956898,,,0.003042722601599974,,0.03089264814930173,0.036187180587547677,,0.0019943033550330475,,0.0009268810650321746,0.0007915224882727341,0.021413381333462864,0.006061462752662992,0.007245037334883113,,,,0.10601360963419751,0.1115397353130101,0.018647066636356645,0.05269228920518399,,,,,,Control
3,,0.0006548923722346756,0.06943102983556346,6.442141414743539e-05,0.009103133051576673,,,,0.01784707858274297,0.009761311033276066,0.12452107841681968,0.0031714345358155485,0.0018245693416729923,0.07973317565537055,,0.07646774922022513,0.003844515103301322,,0.0031388131275587425,0.10627573702967527,0.0008912215673037738,,6.993654432034879e-05,0.002382653577893762,0.023217641939208944,0.02189248523617254,0.052182753577764675,0.01820485798481133,0.0006114753900223785,0.0042227122213289794,,0.0012915965492182537,0.009371731625317075,,,0.00010220592299165068,,0.32473321144504513,0.0003921609582526941,0.00044789897595767,0.0341465177644103,,,,,,Control
4,7.471075397526e-05,,0.0568663232266623,9.161684599947199e-05,0.0,,,0.03462317029516619,,0.010775659600797563,0.0003535094212487913,0.0037104316459366255,0.0006326117907742545,0.05318950129660615,,0.09459079968447359,0.00011358464222254977,0.001643737821539698,,0.06498964982725416,0.00020084842261099709,,,,0.00011682413290982391,,0.004145535738871135,,,0.007294826857321492,,0.0006258291071477743,0.043116811174947076,,,0.003407134330340584,,0.5442273490761782,5.810836420298e-05,,0.07236566641992545,,,,,0.002785759522887812,Control
5,,0.000204148056238511,0.01578744968244485,0.003079436922172629,0.0007246033553016608,,,0.00023837647285335112,,0.0007352997354937984,0.22376827361951754,0.017115125140007983,0.0003274111041669532,0.027061434404957826,,0.0105802480643372,,0.0002900247086382439,0.004500018081976039,0.11328689066924195,0.002234830368143939,,0.1133072647267508,6.957740639266617e-05,0.006745239219449483,0.007956171327486997,0.0695837223504939,,,,,0.00026781698595361545,0.01869065100716607,,0.0018402867444853796,6.591007604107613e-05,0.004443581942676571,0.2489241224256742,0.035822686614906375,,0.07234939878703049,,,,,,Control
6,,,0.017772392823790166,,,,,,,,0.04212716453312613,0.020562253955194294,,,0.015204260491216268,0.025581771620141663,,,,0.23351210071092993,,,0.012062348328200051,,0.03647534270171864,0.007606051979464996,0.08949718444648397,,,,,0.09895861876935791,,,,,,0.34004750929174393,0.008055140784714813,,0.05253785956391728,,,,,,Control
7,,,0.03842895656958086,0.0042958383801690245,0.000435180677597752,,,,,2.1225750108504767e-05,0.06951074117996164,0.012140073054596644,0.0010584362852614094,0.012796698498251782,,0.040519851356388796,,,0.019647335745958394,0.05205821135567071,0.0047203533823391205,,0.015448650052853173,,0.02583089307607584,0.0890305112237754,,0.0006035082680104713,,,,0.0001898701427616496,0.01609534902630831,,,,0.00032345508747437865,0.5433274584117859,,7.054129886806559e-05,0.053446861176202225,,,,,,Control
8,,,,,,,,0.02212191658094302,,0.0011660689577160615,0.13859353311072262,0.00639472697760903,1.7047791779474584e-05,0.03309156890426623,,0.019314546399376017,0.00019875719592305066,0.0003628171215184649,0.0013949104920734788,0.1500265845270632,,,0.04390087170373426,,0.021822176289008614,0.015702520445817807,0.07302672311558224,,,7.9121810082385e-05,,,0.02616695644569987,,0.00019875719592305066,0.0024097555085927894,,0.38445076928661814,,,0.059559870139950344,,,,,,Control
9,0.00027539402651045327,0.009012752296716912,0.039205236348736995,0.002686246230386834,0.00041602969553637063,,,0.012756914604552435,5.7408739520281245e-05,,0.030820621723005245,0.00946583004536235,0.0037462613476717337,0.05215116949053994,0.07645826069780899,0.004257167643804694,0.0003401494054574616,0.0006115552562791202,0.010813203716224086,0.33850690678562906,0.00194864363194344,,0.06318603181346756,0.0019652260466494808,0.13058021869056435,0.008297189616553699,0.13095174874157312,0.0007298361510494253,0.0019756162938387094,0.004298413776586175,,0.0028361176746920656,0.013052249509506864,,,4.754325229010493e-05,,0.04065388869169574,0.0020779444858538354,,0.0047736363955036025,0.0001205898385901337,0.0009239973358986397,,,0.0,Control
10,3.191068985316731e-05,0.010043578812876751,0.08338708765016933,0.0006686740010140969,8.733997255266247e-05,,,0.001030777445938836,,0.004249509269537372,0.10799178361899962,0.01662951005279976,0.00010039434567441273,0.029504022922650357,0.003632845548738502,0.01449947150510084,0.0011496136838011184,0.0014958653899351609,0.002262550795498272,0.5337176844691709,0.0,0.012975321640068553,0.07000376504697813,0.008297608210910598,0.01492477469291659,0.0001374853423219254,,0.0006030913169976849,,0.004820689896681891,2.6108746243500534e-05,,0.027431382174232775,0.00231352501435463,,0.000657484538338311,,0.03544987545506406,6.93125049083407e-05,0.001604237408072866,0.008219592790587756,0.00019954541771818264,0.0014195076677865107,0.0003518464374719357,,1.2225524034655009e-05,Control
11,,0.0012485836867122569,0.01495094532957619,0.0003481113823348747,0.0015462879763256032,,0.01944776207126373,,,0.00024195404506333602,0.01670601948395436,0.008241458845784439,,0.013391349880772107,0.0034741576445531763,0.02426859560496526,0.0001305543701487584,,,0.16465880094229005,,,0.001951056930879476,,0.020584038755392425,0.05366611289434602,,0.004934148678139524,,0.0003144394443968938,0.004390155333488789,0.00047049980346274543,0.0037507917694089236,0.01697358033212024,,,,0.1829787547210023,,0.4200463362159133,0.008166755534371134,,,,0.013118748323334078,,Control
12,,0.0019061783722117472,0.08710951310948972,,,,0.011104068197481165,,,0.030928698952384575,0.03527473554984053,0.015510736002330912,,0.04063282283456843,0.005600299044385383,0.08253712696153957,0.051280017665491895,,0.02318293176202846,0.18787743187494232,0.00024388146588518855,,0.007467448033524362,0.0007661864452413583,0.025376717031963605,0.03385110227743755,,0.0066987570289414365,,0.0031104539889490494,0.012716378273615592,0.008531885753690783,0.007824765166254738,,,0.0009128075233623207,0.00015653495884800287,0.2845815987520616,,0.012217866608004323,0.01033495976634131,,0.002954545169936439,,0.009309551429247661,,Control
13,,,0.019371455691235436,0.0002874687036210782,7.181252406047469e-05,,,,0.0014359225701407242,,0.05431584525308285,0.019043544622466147,0.0007205299217757214,0.005738990221910537,,0.003582974944752449,0.00025172639712522547,,0.0009331255980278113,0.08370815390221822,0.0009061275866991399,,0.014675441275390427,0.0003754581737408378,0.09338054669770597,0.005401788339526114,,5.7493740724215634e-05,,,,0.0001925931010571634,0.008620016872117525,,,,,0.24019813698419312,0.3318995604024212,0.0425514891425366,0.07227979733347091,,,,,,Control
14,8.428692407969216e-05,0.00268157709947053,0.01897617584530388,0.00344107062617781,0.0004996847782940669,0.003963877357969414,0.0015500820943250416,7.369410794535248e-05,,0.0032367317859089344,0.18186954092671195,0.004061149024407329,1.833810104977086e-05,0.089197206913578,,0.03308307330627419,0.00041255032299546623,6.891025549758616e-05,0.006243838654325086,0.10975467379536616,0.0035940400032575762,1.2984742358222843e-05,0.12731539882237497,0.0008699777380009306,0.03435660316861884,0.017838530172725547,,,,0.002298641101151712,,0.0001050169513533462,0.00943512384198024,,0.0017544209345939168,7.221339171152003e-05,0.00021356484141813888,0.1798170404241227,,,0.16194935153171555,,0.0011379873763246002,,,1.2643038611953823e-05,Control
15,,,0.07441479468028757,,,,,,,,0.16771506115862647,0.0025230243033172238,0.002790118539747975,0.011824514364783798,,0.01112834483693086,,,0.0021844859513769415,0.23304844650108605,,,0.06919701330749299,,0.04533991385646302,0.061835908469412476,,,,,,,0.022141208883706232,0.018209626889265727,,,0.0010167442013245902,0.250680566789983,,,0.02595022726619503,,,,,,Control
16,,,0.06891569263437465,,,,,,,,0.03529948374588347,0.00251753924729152,,,,,,,,0.07514449641034013,,0.013831618781978033,,,0.03301596272999589,,,,,,,,,,,,,0.5500135441712695,,0.15690533563587614,0.0643563266429908,,,,,,Control
17,,,0.07361376883956484,,0.011884316492856074,,,,,,0.07143696639158216,0.009666699625730775,,0.001370843021325985,,0.0051176468110701555,0.0005280804206512538,,0.0026650712607724494,0.0025218698098248642,,,0.0066980773901555634,,0.03217630304796466,,0.07159861957010283,0.002581135956540565,,,,,0.0063358619554057865,,,,,0.69707919180631,,,0.00472554760014224,,,,,,Control
18,,0.00012024467218067635,0.005564023076076697,0.0019730969736339496,,0.00012024467218067635,,0.007542595105900045,0.00623630000594511,0.008739566771517411,0.0003060756310504397,0.0,,0.0038696764277041202,,0.007886923943937049,,0.0011477850046379798,0.001492124948265633,,6.012211397852522e-05,,0.0,0.001191507715018618,0.00408830108519796,0.0038642124771053714,0.011395890787398567,0.00036619796714077785,,0.0008854343050863079,0.003410560204730799,,9.291603471441404e-05,0.004454496831220608,2.7328193242636387e-05,0.0,0.0,0.03899195087646141,8.74503072211616e-05,0.8761866797538321,0.00031700797448419647,,0.0035308115402658633,0.00012024467218067635,0.005930229927689995,,Control
19,,,0.01910154845241689,,,,,,,,0.04116544741853257,0.015309341235917115,,,0.012278768001368115,0.02645414797701331,,,,0.22608053961630362,,,0.011550482830801654,,0.05487485909364642,0.002983295194019419,0.08174342705603302,,,,,0.07718175702076362,,,,,,0.3427668105715326,,,0.04736395438817997,,,,0.04114562114347177,,Control
20,,0.0020104903365396267,0.038048013463392906,,,,,,,0.0014193509155624871,0.12950421532225162,0.0037144715449826796,,0.037468275688936785,0.005685107477466853,0.051586492890508436,0.010085424011826485,,0.0008365316150196046,0.1119487612059696,,,0.05516917783651394,,0.0313113865675867,,,0.013624864875081095,,0.0016708034442422504,,,0.01230402007675876,,,,,0.20897677309983853,0.24593659698445966,,0.038699242643061904,,,,,,Control
