,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa135858,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa946234,condition
0,,,,,,,,,,0.5792500579250058,,,,,,,,,0.20713802071380208,,,,,,,,,,,,,,,,,0.09732090973209098,,0.11629101162910116,,,,,Control
1,,,0.005907040917096448,,,,,,,0.2625220596964621,0.004474966996604286,,,,,,,,0.13012164013426347,,,,,0.08093201856282609,0.01147915683827247,,,,,,0.03583819732317896,,,,,0.4136384837601951,,,0.05508643577110116,,,,Control
2,4.291785250376189e-05,0.003174911253454761,0.042751735168776735,,,,0.00031910685626326476,,,0.08984302063318678,0.004913639687360108,0.0,0.027576386456175977,0.0023337213443810284,0.03269027579415952,0.001201194954193524,0.0006030715650646257,0.007083263360403223,0.05236381938188395,0.0008268502971783583,0.06443423818640667,0.06632282566293694,0.00015107084081324184,0.005013815004263005,0.0004096887708417928,,,0.0013624650964253063,,0.12855058131473845,0.007242210889440683,0.0032521633879615333,0.0001168375419925941,0.0002134784475128297,,0.01912308426067031,7.432362221827941e-05,0.4316061607415963,0.005253347112825178,0.00013753909437676159,0.0010122554199946093,,Control
3,3.515740494027019e-05,0.0048310706840130006,0.03562442422194095,,1.3297356596319955e-05,,0.009066681710140795,,0.002984349917924081,0.017210003037237128,0.006157079054296029,0.0001305558647638686,0.027775961703613,0.00028831086802020986,0.02604921935954088,0.005465817986387335,0.0010464616691103915,0.0029076886423952974,0.1998381147571948,0.0,0.06900129296645388,0.01792926914403807,0.0008410578047172372,0.023635144712008966,0.007195280244308707,,0.0031541934271770763,0.00817011751538892,0.0072595508011909175,0.0003737363103965684,0.017540220726045743,0.03725486146823971,2.6997663392528396e-05,0.0006083540642816379,,0.14006548948123687,0.13105653038723009,0.1717756554614611,0.02283911659212927,3.928764448912713e-05,0.0017474942793663812,6.215506833279858e-05,Control
4,,,0.024404240513761256,,0.02358380176523481,,,,,0.1265741241357333,0.012053675719120943,,0.0061872637698647025,,,,,,0.042513851711479415,,,0.00943582361925833,,,,,,,,,0.009167565356053195,,,,,0.3580334947308932,,0.36559368893908734,0.022452469739513547,,,,Control
5,,0.0032731424874261174,0.0002823272314776856,,,0.0032145919687011663,0.0010837111298533616,,0.0009898828705297443,0.018321678866622025,0.012307403281335344,0.0001807062772158554,0.012376168548830654,,0.0350557540996157,,0.00018639283838698377,0.011490328686394892,0.010970534872678425,,0.07429681722118185,0.003635608108741371,,0.05679431908326737,0.015522521783478285,,0.031721217812879066,0.008778154927831745,,,0.005219947235030732,0.10633448163256537,,0.0001949226801436762,,0.16044948264403608,,0.4206907423731894,0.0025062991828306296,,0.0027547176606582528,0.0013681444950981315,Control
6,,,0.08471881086925323,0.03980519375195948,,,,,,0.2039417047199483,0.04137040678703145,0.005596352633760682,,0.023766662019721253,0.014742177681809344,,,,0.024924120993318463,,,0.002348384166741435,,0.048077406749869565,0.03729379008632026,0.0019915480343934183,,,,,0.0016782385188795672,,,,,0.3767824098265033,0.06788140146672379,,0.025081391693766438,,,,Control
7,,0.0008967023544218857,0.04153715629508792,0.0017500010952789804,,0.006342225674134025,,0.004804352098671696,0.0005601715196695293,0.10846012843190386,0.005091468021266954,0.003036622766866252,0.04261562401711448,,0.013337747052909922,,,0.009796073317873091,0.06291649256825192,0.003890940371891535,0.03306142905276912,0.27184009212162263,0.00020132755963386505,0.01099935190050262,,,0.0005164622468542823,,,,0.01556600298873615,0.013480897468540276,,,4.4931909817072105e-05,0.1172152282291397,,0.18463245137394346,0.04740611956309882,,,,Control
8,,0.002143818563175807,0.026175455897326002,0.0024432007878432455,,,0.000336888973083142,,0.012449105581608751,0.19226407079661872,0.0009778625094410643,0.0002990463433383424,0.131255705784078,,0.03169219476728238,0.00019783410283745825,,0.00044369923573562377,0.06793334233495293,0.006790288909444826,0.024265634660086976,0.02781735579438957,,,,,0.01269888933001303,0.0021948725251983775,,,0.007618124425223075,,,5.3293170883208916e-05,0.020797771897615308,0.35964717233824683,,,0.06950437127157728,,,,Control
9,,0.0001299656911474869,0.0002599313822949738,0.001819517340925325,,,,4.332197488714539e-05,0.0013863022623328554,0.0019494912050610346,,,0.00320581960325818,,0.015335911858032092,0.0004765412567307008,8.664394977429077e-05,0.012909935439588167,,4.332197488714539e-05,,,0.0008664394977429078,0.04492481463458971,0.03604381211786438,,0.0011263708800378816,0.0039422992477023315,,,8.664394977429077e-05,0.056578445027375655,0.0011263708800378816,,0.0001299656911474869,0.3801070011214229,0.0005631854400189408,0.4364247278244948,0.0004332197488714539,,,,Control
