,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,4,5,0.06666666666666667,0.08333333333333333
1,taxa1017280,15,9,0.25,0.15
2,taxa102106,35,23,0.5833333333333334,0.38333333333333336
3,taxa117563,4,3,0.06666666666666667,0.05
4,taxa1263,58,50,0.9666666666666667,0.8333333333333334
5,taxa1301,34,23,0.5666666666666667,0.38333333333333336
6,taxa133925,6,4,0.1,0.06666666666666667
7,taxa1348911,24,20,0.4,0.3333333333333333
8,taxa1350,3,4,0.05,0.06666666666666667
9,taxa1357,5,4,0.08333333333333333,0.06666666666666667
10,taxa135858,19,9,0.31666666666666665,0.15
11,taxa1485,35,27,0.5833333333333334,0.45
12,taxa1578,19,7,0.31666666666666665,0.11666666666666667
13,taxa158846,5,4,0.08333333333333333,0.06666666666666667
14,taxa1678,35,29,0.5833333333333334,0.48333333333333334
15,taxa1730,60,57,1.0,0.95
16,taxa189330,58,55,0.9666666666666667,0.9166666666666666
17,taxa191303,7,2,0.11666666666666667,0.03333333333333333
18,taxa207244,38,30,0.6333333333333333,0.5
19,taxa216851,56,51,0.9333333333333333,0.85
20,taxa2172,24,16,0.4,0.26666666666666666
21,taxa2316,3,0,0.05,0.0
22,taxa239759,51,47,0.85,0.7833333333333333
23,taxa239934,23,27,0.38333333333333336,0.45
24,taxa244127,22,16,0.36666666666666664,0.26666666666666666
25,taxa283168,45,42,0.75,0.7
26,taxa292632,58,55,0.9666666666666667,0.9166666666666666
27,taxa29465,28,22,0.4666666666666667,0.36666666666666664
28,taxa29521,5,2,0.08333333333333333,0.03333333333333333
29,taxa32207,2,2,0.03333333333333333,0.03333333333333333
30,taxa33024,19,9,0.31666666666666665,0.15
31,taxa33042,51,46,0.85,0.7666666666666667
32,taxa35832,30,20,0.5,0.3333333333333333
33,taxa375288,54,55,0.9,0.9166666666666666
34,taxa397864,43,44,0.7166666666666667,0.7333333333333333
35,taxa39948,14,31,0.23333333333333334,0.5166666666666667
36,taxa40544,27,27,0.45,0.45
37,taxa447020,11,11,0.18333333333333332,0.18333333333333332
38,taxa459786,33,27,0.55,0.45
39,taxa52225,8,11,0.13333333333333333,0.18333333333333332
40,taxa561,28,22,0.4666666666666667,0.36666666666666664
41,taxa570,4,0,0.06666666666666667,0.0
42,taxa572511,56,51,0.9333333333333333,0.85
43,taxa577309,32,17,0.5333333333333333,0.2833333333333333
44,taxa577310,25,14,0.4166666666666667,0.23333333333333334
45,taxa61170,26,17,0.43333333333333335,0.2833333333333333
46,taxa644652,3,8,0.05,0.13333333333333333
47,taxa674963,8,5,0.13333333333333333,0.08333333333333333
48,taxa724,28,14,0.4666666666666667,0.23333333333333334
49,taxa816,59,59,0.9833333333333333,0.9833333333333333
50,taxa830,20,13,0.3333333333333333,0.21666666666666667
51,taxa836,1,2,0.016666666666666666,0.03333333333333333
52,taxa838,31,25,0.5166666666666667,0.4166666666666667
53,taxa841,59,60,0.9833333333333333,1.0
54,taxa84108,4,3,0.06666666666666667,0.05
55,taxa84111,5,7,0.08333333333333333,0.11666666666666667
56,taxa846,12,7,0.2,0.11666666666666667
57,taxa872,14,12,0.23333333333333334,0.2
58,taxa904,8,10,0.13333333333333333,0.16666666666666666
59,taxa906,9,9,0.15,0.15
60,taxa946234,10,10,0.16666666666666666,0.16666666666666666
