,taxa100883,taxa1017280,taxa102106,taxa117563,taxa1263,taxa1301,taxa133925,taxa1348911,taxa1350,taxa1357,taxa135858,taxa1485,taxa1578,taxa158846,taxa1678,taxa1730,taxa189330,taxa191303,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa29521,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa570,taxa572511,taxa577309,taxa577310,taxa61170,taxa644652,taxa674963,taxa724,taxa816,taxa830,taxa836,taxa838,taxa841,taxa84108,taxa84111,taxa846,taxa872,taxa904,taxa906,taxa946234,condition
10,,,0.0003630698990360529,,0.008948363068694492,,,0.0005181550508222575,,,0.0040000927499548545,,0.00041837858423618147,,0.00046856795374628006,0.09257288675903047,0.0022384458801503948,,,0.013942305713688315,0.0005847061547926481,0.0011517456515177415,0.0004941645321964303,,0.0007650867488119425,0.04838857493207621,,0.00013199804181155918,0.003018187924859287,0.0009628328646817307,0.00028758508729286465,0.005667483983819349,0.0007784371211016285,,,,,0.009557461257069048,,,0.002499530980341928,0.00624887764022433,,,,,,0.044164737972845335,0.19168223624557815,,0.5442214017710223,0.0058620179800404895,,,,,,0.0100626674505577,,Control
11,,,,,0.017161508603752963,,,0.00022247068122025767,,,,,,,,0.03194298176652344,0.01995872667803272,,,0.004652342962004713,0.0051703388859810715,0.0072869169301491175,,,,0.059687981863228025,,,,0.007498464501345499,,0.039534543233118315,0.019249325798592083,,0.00224535048802752,,,,,,0.002339750209518278,,,,,,,0.12930657391843925,0.6433220765172877,,,0.010420646962779152,,,,,,,,Control
12,,0.00027532597640779553,0.009010525237812287,,0.039195548700852775,0.0026855824566149114,,0.000415926894237996,,,,0.012753762359896172,5.7394553770984824e-05,,,0.03081300592066268,0.009463491030553314,,0.003745335643245527,0.05213828289135505,0.07643936779531779,0.004256115693989867,0.0003400653542445371,0.0006114041404452076,0.010810531764213099,0.3384232614355501,0.0019481621204129342,,,0.06317041849023784,0.0019647404375899282,0.13054795220534116,0.008295139373807582,0.13091939045095224,0.0007296558079038911,0.0019751281173400704,0.004297351634816187,,0.0028354168675563487,,0.013049024287339589,,,4.753150431125434e-05,9.254478322853495e-05,,,0.04064384308056191,0.002077431023970253,,,0.0047724568258125655,,0.0001545560835551383,0.00012056004073649278,0.0009237690153560334,,,0.0,Control
13,,,,,0.24880779909903084,,,,,,0.051883760223972675,,,,,0.030347817054181093,,,,0.03261052729830188,,,,,,0.18457272212222045,,,,,,,,,,,,,,,,,,,,,,,0.1986718809199179,,0.0891194699968837,0.16398602328549136,,,,,,,,Control
14,,,0.0015159323383133472,,0.02648592183284491,0.0011533288576065755,0.0,0.0006443326672976909,,,0.0030654428645634025,0.007697492466917808,0.0013241886004918386,,0.004465387132961229,0.0509766031690848,0.0047277679124788615,,0.00028050071630055185,0.05999828423649445,0.0008530702441359483,0.04710057465792733,0.00032523750937476386,7.851972605931506e-05,0.007465106836989978,0.19621946457941372,0.001991657458258115,,,0.007672820688586262,5.2209987340613674e-05,0.0020902421990600974,0.0080630647508263,0.0,4.2894087638661024e-05,7.012517907513796e-05,0.00029319490930101473,,0.001603051356405234,,0.004556396306972614,0.0031907468341808762,2.2214837750810127e-05,1.965552464587808e-05,,0.00030332978919654565,0.005775755442686435,0.05338880695674536,0.011537383477033644,,0.46450202011702,0.0190636067109694,,,0.00029063559619608265,0.0010930314408543766,,,,Control
15,,4.0252040636513536e-05,0.0014777669830659565,,0.00955808531688698,0.0003749421820499421,,0.00013241603292515533,,,,0.004749436623516885,,,0.009775568004960836,0.005001594873045876,0.0018724803185771579,,0.00408583560093255,0.04928279380390301,,0.00803844404469538,0.000160805381484913,,0.00793391040767713,0.0751253136262587,0.00015046354736671558,,0.039855400880921495,0.0011561562200961305,0.004654028134249985,0.06218615828643515,0.010830232303955837,,0.020745922022165197,,0.0061051294077758824,,0.0005709300776428406,,0.0036043319712529454,,6.377464372888415e-05,0.00044439469549077774,,,,0.6039144450480561,,,0.0,0.06786514329422295,,4.785633042930577e-05,,1.5005798524443332e-05,,,0.00018098209706845502,Control
16,,,,,0.3563242496255441,,,,,,,0.05342187087808684,,,,0.24539256342020413,0.038784588197765736,,0.003383073154955788,,,,,,0.010016876733618035,0.04470612518364073,,,,0.0006376513414740486,,0.021779595819338374,,,,,,,,,0.04616079145147637,,,,,,,0.1614537170205556,,,,0.017938897173340285,,,,,,,,Control
17,,,,,0.026030890235264937,,,0.00038404747172647596,,,,,,,,0.06862434907768583,0.01597372972865189,,0.0005324780045076491,0.001110533033474493,0.03079602918313153,0.023638096451157192,0.0010889653344000527,,0.02115984574618847,0.16852715200364946,,,,0.016019510221970283,,0.04651389682134844,0.00851242492762104,0.07574036722466644,0.0012429912608090286,,,,0.08710318740071991,,0.006216075382770706,,0.00035637570687625043,,,,,0.3668085726313631,,,,0.02327968605568902,,,,,,0.010340796096327856,,Control
18,,,0.0013267975040622416,,0.013854306982625486,0.0017392635010379607,,0.002873066785866018,,,,0.00039817012888429814,,,0.005082483131882404,0.204838647973309,0.011334307868566608,,,0.07438673746141626,,0.027883385986424973,,0.0014587825960893758,0.004039589487100497,0.11725732763914815,0.001706443409504135,,,0.10951239008792965,0.00020577996041453995,0.0038630053136332254,0.008052298715184026,0.08158984147694438,,,0.0002332642701959339,,0.0007225453893811904,,0.014537891097701186,,0.002003334360219633,,,,0.0029926688372224133,0.21406048964354962,0.026208755917180613,,0.0008306704762134877,0.06700775399831269,,,,,,,,Control
19,,,,,0.052153913003417984,,,0.0004742110307217373,,,,,,,,0.24090677368010904,0.02292066844181284,,,0.001804056650969218,0.006240876709674056,0.008598630162763066,,,0.007183134568437681,0.08696586913419338,0.0017065108471582698,,,0.0056039090994229645,,0.04046918017618372,0.013173766278091187,,,,,,,,0.007309338507514595,,,,,,,0.23656047007128198,,,0.22446349267184448,0.043465198966403794,,,,,,,,Control
20,,0.0009327688885699936,0.058911190031890125,,0.055393064410284236,0.0003125639936544481,,0.0011120951476639664,,,,0.030421568591508505,,,0.06349741720955981,0.11878060238749033,0.010489119703944077,,0.0009419865934766929,0.0588680344134633,0.078225319464179,0.036005821818621754,,0.002117348715727552,0.0004675890307216677,0.15671774287735898,,,,0.04453858840276552,0.010889147147565508,0.009555931828787416,0.08813885634468771,,0.0023467438719283703,0.0020989133059141525,0.01415619505711049,,0.001230458858397722,,0.029768368502892845,,,0.002917298856323738,0.00022258662416746054,,,0.05881419463707644,,0.0002215391577007901,0.00010600360642704476,0.04859710197452666,,0.0008276032553162849,,0.011756135142028595,,,0.0006201001482688785,Control
21,,0.00035160083443824065,0.0029871507579078463,,0.05649205975050489,0.00024747289500845417,,,,,,0.000472372600350311,,,0.005360352366450457,0.18426276274620643,0.004666408826054746,0.00013512706625303986,0.00022177898787642875,0.05377079412065152,0.0009095851172567981,0.05056883397720669,0.0032723843342479814,0.0005604808567908998,0.007024735014678815,0.338673782457282,,,,0.007576893958228572,0.00034972840395898377,0.028316662113886636,0.015839097471865175,,0.008158595693784385,,0.004629688383878208,,0.0003195614684598448,,0.016336435811938912,0.012002799491614322,0.0001093291352055003,0.00024768094283948255,,,,0.1779734768142135,,,,0.016369203345325906,,1.4771396003026677e-05,0.00013512706625303986,0.0014170137771354187,,,0.0002262520162435425,Control
22,,0.00011879929881207757,0.005577420515560745,7.214613905805557e-05,0.16972883027227814,0.0008648468038202386,1.964873898927491e-05,,,,0.0055548496564140895,7.879648148519478e-05,1.3905261438563784e-05,3.294942384355332e-05,0.014208557358346948,0.08219913926431693,0.0035498721773956675,1.8741874112846842e-05,2.6601369708556804e-05,0.04905977761053398,0.003431576692403827,0.07483721019747384,0.06442902124794482,0.00020817587052226647,0.0021360698350443024,0.21205120642753578,0.0009746782166320832,,,0.010030227821586628,0.0007430246220867343,0.02213909070271045,0.07831271945500243,,,7.113851141757992e-05,0.0009100892848775948,,0.002170933751404759,1.0277801932851492e-05,0.0035349592883166274,,0.00033725297126719565,0.00025110080800652863,0.0,,0.000644982452668455,0.1883568424617512,,1.743195818022851e-05,0.0,0.0028868531899626988,,,0.00037866646729074424,1.158771786546982e-05,,,,Control
23,,0.0003442571995530346,0.0013508132263453491,,0.026604537793557245,0.0026751060485929,,0.000250368872402207,,,,0.0003920142490778063,9.14496693027542e-05,,0.004086072835190727,0.08681388234431024,0.007025366817324916,,0.00023807397241817007,0.08300286979223348,,0.11415255776088125,0.024640300507677758,0.00028725357235431787,0.009543077823973407,0.2070349385493786,0.0013239879900165412,,,0.029319373642925008,0.0016158140458359964,0.02944953700556593,0.011322383556373996,0.08111799049716004,,0.000197937728668628,0.0023584869713180303,7.194040651816661e-05,0.00035340216648331005,,0.008366323801534303,,0.0014780298774198471,0.00041599438458386176,3.444604210403741e-05,,5.700362719871679e-05,0.10762000305035453,,,,0.15634641906973534,,,,,,,1.7985101629541657e-05,Control
24,,,,,0.0723880975467266,0.00010751074093157043,,,,,,,,,,0.16367090353649486,0.000999647040209017,,0.003414784552532183,0.014557360023043812,,0.01007659633165238,0.0003813588546251933,,0.0021708041397720773,0.20646017842725986,0.00035458259461959465,,,0.06983147184232841,,0.08196791311509331,0.06491031981402673,,,,,,,,0.02213575158121929,0.019536932982266816,,,,,0.0010345373183981306,0.24941071942942225,,,,0.016590530129378018,,,,,,,,Control
25,,3.0497330613681e-05,0.009478017718539726,,0.007826351883726983,0.0007215995911310898,,5.9357220657499936e-05,,,,0.002557989190231398,0.0002610694308573833,,0.11917804167634208,0.09973548170994234,0.04135243585147473,,0.00010428449629309041,0.14163758589271264,0.0002727361949176506,0.006698257671127635,0.0015752178282073086,0.00034191805899432286,0.004058601132474367,0.07911181539249397,4.7383436490383555e-05,,0.04979876367096574,0.04245627547563299,0.004265020984312603,0.03344093705811491,0.005664827991473437,,,0.0005531478925065295,0.002297636139623329,,0.0010833716170349902,,0.015649326546278625,0.05122855630856216,0.003865587825301875,8.422584931228008e-05,,,,0.21191448835048024,,,0.0003151049696628315,0.023057107684334617,,,,,0.03927697992917456,,,Control
26,,,0.0009963427742041469,,0.014541518856649746,0.0022835966500925706,,0.0002599330551296215,,,,0.00031694476947288086,,,0.0035656034301476333,0.2108424373809565,0.013459910775153468,,,0.0626769633522646,,0.025375056355827368,,0.0007640578778887788,0.0029071938087498147,0.11919585430994437,0.0018238703305387843,,,0.11317985712561669,0.0001362226802892038,0.004380921398100795,0.0077799295355391864,0.0803640152553257,,,6.215790448751819e-05,,0.0010140012697971918,,0.014109945224355727,,0.0016619166995282863,,,,0.002878940215800943,0.21868987282250568,0.02558332569813619,,0.0009265160373447919,0.07022309440615188,,,,,,,,Control
27,0.045770153713963126,,,,0.023088008855831527,,,,,,,0.1179338754539457,,,,0.022558169155672443,0.006110124996990753,,,,,0.040566249741363775,,,,0.048123358899477546,,,0.0259899311367469,,,0.03915733852907125,0.02518308156933089,,,,,,,,0.1765471271520893,0.2341528774187856,,,,,,0.1625099808924702,,,,0.03230972248426097,,,,,,,,Control
28,,,,,0.0360269963254039,0.01383750029965252,,,,,,,,,,0.09905767087294874,0.01546549483560206,,0.0015294869163146542,0.0008696470224208579,,0.0005496483439136695,,,0.008246236011766925,0.03749373247788161,0.0013115211812534152,,,0.012202052221931017,,0.04716812752727945,0.013357250473048091,,,,,,,,0.05030274473654046,,0.00019550438620788568,,,,0.0006909634669686222,0.5722789083099536,,0.00019389280960854194,0.00038002990683274224,0.08884259187447106,,,,,,,,Control
29,,0.0,0.004500363049421839,,0.06123604736435785,0.0053163684748259565,,0.0017281595468305565,,,,0.0013218180419655333,1.3591700484831058e-05,,0.01278233989077508,0.022901612599888925,0.008597606330389874,,0.0031037403151583103,0.11126468054671257,0.006281882605563213,0.04530234586709612,0.0014803878809552288,0.00015182432837870547,0.0038072870039583062,0.0659730066814786,0.001164859071181447,,,0.13031420387067466,0.0029129531120564225,0.017332639854570817,0.0068648155374681896,,0.0023553913543897967,,0.0028439878170037607,,8.638280752581516e-05,,0.012521379241466324,,,0.0013204085322856243,,,0.0,0.3824543429610899,5.617902867063503e-05,,0.0003171396779793913,0.08307438626928157,6.83612194755577e-05,0.00010601526378168224,0.0003817757647294768,,,,6.171638812741805e-05,Control
30,,,,,0.4045343495029272,,,,,,,0.04977570570063003,,,,0.2054518755629679,0.007242430119306626,,0.0015184819582416422,,,0.0013910939257814688,,,,0.07607661056056132,,,0.0025479682906581693,0.0009358400363455602,,0.033478654666098014,,,,,,,0.004107770898385671,,0.05359194799661295,,,,,,,0.15118062854729472,,,,0.00816664223418883,,,,,,,,Control
31,0.0002885236925096605,7.45033187796114e-05,,,0.05670843328101612,9.13624708611766e-05,,0.0,,,,0.034527038698013116,,,0.010745740868371515,0.0003525278986157223,0.0037001295933744133,,0.0006308553374712625,0.05304182008579189,,0.09432816733243493,0.00011326927326656369,0.0016391739661579276,,0.06480920537970496,0.00020029076484925345,,,,,0.00011649976947380971,,0.004134025615210145,,,0.007274572693685663,,0.0006240914860373412,,0.04299709689439275,,,0.003397674385971005,0.00010993782405284124,,,0.5427162961068785,5.794702571747554e-05,,,0.07216474238458473,,0.0023780490205589787,,,,,0.0027780248322186274,Control
32,,,,,,,,0.0036825923851835454,,,,,,,,0.09070664851571301,0.015516598223380085,,,,,,,,,0.028637808852433375,,,,,,0.04556313476471403,,0.05872257617125594,,,,,,,,0.006379340454860614,,,,,,0.667334023118508,,,0.05277814904110584,0.030679128472845592,,,,,,,,Control
33,0.0,,,,0.01918704157435774,4.559152394102732e-05,,,,,,0.0009415640813907817,,,0.006920313423469621,0.15627146883475054,0.0007720303825254054,,0.0005179906553025187,0.08556433595215081,,0.022797013911674508,,0.00016139608131983808,0.007053227843380074,0.16070438382846738,7.490781279097852e-05,,0.02254933821868595,0.0040124714205306885,0.0013812040857099784,0.058424964124061125,0.026127803370121275,,0.007139716111908934,,0.0018884489127151843,,0.0001020332046094387,,0.0053075002230020185,1.4397323349798098e-05,,0.00019582446324326836,0.0,,,0.35694094437051616,,,,0.054673313778707926,,0.00018205311047389625,,0.0,,,4.872137684315734e-05,Control
34,,,,,0.07280766316406982,,,0.00211437309994356,,,,,0.0003529655189201689,,,0.030860894870693805,0.0033446726901152856,,,0.003714134745114938,,0.0064644291931956616,,,0.0039080696326835,0.08506549476883776,,,0.027140624218866385,0.0019934655611171014,,0.03324454374554455,,,,,,,,,0.004800793765033599,,,,,,,0.4315423426348649,,,0.2484287803799052,0.04421675201109373,,,,,,,,Control
35,,,,,0.06744228573990038,,,0.010152086199668595,,,,0.0001349862441376493,0.0005184490538992432,,,0.07275524243274756,0.016667897673295594,,0.00016147411091182952,0.001361578228603534,,0.0029858957203248025,9.606945526173832e-05,,0.0015314062051902976,0.0015570790606791185,,,,0.009484591956959255,,0.0298851394407902,,0.06549226936326734,0.001383889162540248,,,,,,0.010849532107114895,,,,,,,0.7012458975642878,,,,0.006294230280419914,,,,,,,,Control
36,,,0.001895763609278544,,0.05491582807554487,0.0012000677614018812,,,,,,,,,0.0046593539978671515,0.020470246754336934,0.012009061925819848,,0.0033215006786746844,0.04180286543452302,0.0018976829095703484,0.10295732860067554,0.0008823730552058443,0.0008433809545407663,0.011515902766630962,0.18466396233888357,0.020882290222245883,,,0.004616624312423297,0.0007852968667624767,0.02909820867663133,0.014825685611945156,0.056236508707915925,0.01916209208176502,,0.00024223589998667596,,,,0.007737002523677852,,,,,,0.001182187963946651,0.35201987667788515,,,,0.05017667159186058,,,,,,,,Control
37,,,,,0.0770510524646194,0.03677629626597628,,,,,,,,,0.0008611074158591119,0.18898416954043568,0.02247863860094348,,0.003628316772919374,0.004433040328274818,0.014013487101296518,0.017113678458500047,0.0007160033973578379,,,0.028627856287670245,0.0026129979636318984,,,0.09453803096507472,,0.03824810945222721,0.038926864709433816,0.008001801008974345,,,,,,,0.008121117853524758,,,,,,,0.3424475302641139,0.04412359424086448,,,0.028296306908302035,,,,,,,,Control
38,,,,,0.0278480622647187,,,,,,,,,,,0.09714303146752894,0.035349293432713265,,,0.0019885174771125387,,,,,,0.004580178048327868,,,,,,,0.00449514409505073,,,,,,0.2530788828261516,0.003494398857078803,0.00742785264335493,0.11711070640309723,,,,,,0.4278839609849222,,,,0.019599971499943192,,,,,,,,Control
39,0.0005302720825446728,,,,,5.7430922066644626e-05,,,,0.0004960773462611758,,0.03400103375659719,,,,0.07660564580463054,0.006284830180010425,,0.0007692293642883973,,,,,0.00043479063790737124,0.028490404875824393,0.027376082638835186,6.35190056779497e-05,,,0.0016141539014773543,0.008062652062571698,0.34740025638949446,0.0799876777187707,0.06557880729977458,,,0.011719763887882663,,0.0003466148936036361,,0.011348593723713428,,0.0007698381726495276,0.0033287611825412425,7.772453410432823e-05,,,0.2345718321823811,,,8.249353293318388e-05,0.017493702384844403,,0.0018347454643269753,,4.261658527913559e-05,0.04030159148593684,,0.00032885798307066296,Control
40,,,,,0.03452660374721507,,,,,,,,,,,0.1146084250680303,0.013567726103077191,,,,,,,,,0.0052452173269646575,,0.0018801844833397734,,0.0005845260899232964,,,0.006573452156827282,,,,,,0.22851907725445386,0.003757388787951035,0.017257187368974903,0.09039827519586968,,,,,,0.4601015727122504,,,,0.02298036370512262,,,,,,,,Control
41,,,0.0023151696084617005,,0.2110080072224018,,,0.0008166238349517057,,,,,,,0.006752740460325523,0.061279616720270436,0.018982810889001743,,0.0007080826267382753,0.0036510061605855904,0.04873079625953455,0.02804015409158293,0.008244823004991051,,0.012146356226500269,0.0984788842210014,,,0.015342269003688147,0.020055399104381155,0.0007657387316682826,0.01815520982410785,0.01910212414528929,,,,0.0002053870499463963,,,,0.016283540823497433,,,2.4108869499202358e-05,,,,0.40608877193522414,,,,0.002465465326829068,,,0.00035691385952223403,,,,,Control
42,,,,,,,,0.007350499264950072,0.002513899748610025,,,,,,,0.19706598029340194,0.00402589959741004,,,,,0.014816598518340145,,,,0.04881839511816049,,,,,,0.03338249666175033,0.03324099667590033,,,,,,0.024099897590010237,0.0031037996896200316,0.006965199303480069,0.008777699122230089,,,,,,0.2693449730655027,0.3310939668906033,,,0.015399698460030151,,,,,,,,Control
43,,3.584758853976762e-05,0.001922578674128603,,0.060160913380444714,0.00017954002911911704,,0.003022978807731358,,,0.0,0.0001467133047821388,,,0.0022200331026299347,0.013962937822659761,0.0038045770724664026,,0.0001845748027904327,0.04405114806433595,,0.062153274017657745,0.00261949204571212,0.0001876963624666484,0.024809854220142258,0.08543034174130466,8.780645282774539e-05,,,0.010043265824067083,0.0005693322067523767,0.031025886490222004,0.023948102358559865,,,7.733412359140876e-05,0.0020016246207682593,,,,0.003985728229160342,,,0.0003851601858556492,3.322950623068347e-05,,0.0002047138974756954,0.615702472265194,0.00012053248169129725,,0.0001767205558631802,0.005766729067651548,,6.625762151451429e-05,,0.0008484600590901177,,,6.414301657256172e-05,Control
44,,,,,0.029765948770112436,,,0.0003484474111148083,,,,,,,,0.048970409065663315,0.005159657444038608,,,0.0013087073265259045,,0.009377399859060668,0.0011885166915271508,,0.0030732956229944514,0.03791666613951476,,,0.021374533839567857,0.0013448699474071085,,0.09923476520443164,,,,,,,0.0017004866244692113,,0.005855708823215603,,0.0022221561525164334,,,,,0.3207403068361481,,,0.2561578722968177,0.14514495201441613,,,,,0.00911529993045812,,,Control
45,0.003628726417067685,,0.007852640764977162,,0.1052401396357369,0.00019219820788812968,2.9809921833332428e-05,0.00023362894670733746,,,,0.0013782288945248164,,,0.00913901468002232,0.07168538426606053,0.03193936075805722,2.6778404358756243e-05,0.00024242034738360845,0.019577135648483013,0.005627304837473275,0.08720301486433857,0.04019246498142589,,0.011944785153325059,0.16981045133838465,0.0002470686741779585,,0.04575762371067036,0.051897659203676935,0.0003566075055926444,0.031076388783627864,0.05213250075737411,0.003518278130410627,8.447828695818951e-05,,0.000593369020357044,0.0004483614344898168,0.0022015890406197067,,0.015785111490118162,0.004173490107249026,0.00013015315024180395,5.3657859299998356e-05,,,0.0002567695300966023,0.06843256601584029,0.1353764548504987,,0.014339077654745324,0.006122149539906592,,,0.00015996307207513636,0.0009131941139248307,,,0.0,Control
46,,,,,0.07589884874302148,,,0.011011870641888879,,,,0.00022577599590935214,,,,0.06665095963825289,0.011994412470377558,,0.00010641862801413711,0.004271088064774741,,0.00814659171023963,0.0009519502341962069,,0.00300479666168475,0.003476107814407116,,,,0.010111976268144451,,0.032986264173562055,,0.08218797902800774,0.0040641685269866504,,,,,,0.005397761437520079,,,,,,,0.6736018312429245,,,,0.005911198720087815,,,,,,,,Control
47,,,0.0001463682297112314,1.4636822971123132e-05,0.0006879291858934501,0.0029273539245865043,1.4636822971123132e-05,,2.927353924586503e-05,,,0.0033518241380694615,0.0006879291858934501,,0.0005561986327243917,0.0004537402317482424,,,,0.003439645929467251,,5.85471851881113e-05,,1.4636822971123132e-05,0.0003220096785791841,,0.00029273539245865034,,,0.00013173162013287073,5.85471851881113e-05,0.0021516072151505144,0.0018588750235833012,0.007655049238008614,0.0005708352423027525,,0.00033664628815754477,,,,4.3910362216988165e-05,0.0005415609561822188,,,,,0.00011709394359069765,0.0037762943515524203,,4.3910362216988165e-05,0.9691456370335422,0.000424467012591521,,,,1.4636822971123132e-05,0.00013173162013287073,,,Control
48,,,0.0002994364901966087,,0.01418463050122459,0.0011450645155951205,,0.0002666367398380317,,,0.009048694206615414,0.04136835714225161,0.005133211392271692,,0.0008975020921194613,0.019550265970652597,0.008962506554903956,0.00010384905575069445,,0.009137001226811584,0.000615525161344495,,,,0.0018841185829054563,0.004572890733838402,,,,0.0039002435457155846,,0.0011157970460443903,0.00014310783387219114,0.041719566776860374,,,,0.0022710547148278686,,,0.0042487282779868655,0.002783134509656851,,,,0.0006922261160291672,,0.01491389510458175,0.006655220731218457,,0.7685526489482079,0.007307178846038173,,,,,0.0026453755581508287,0.02588213162448988,,Control
49,,,,,0.025176378903295316,,,,,,,,,,,0.1053052471800514,0.011860669452870122,,,0.00023450970204941308,,,,,,0.005189469475281996,,,,,,,0.003835588528176565,,,,,,0.22365929876301732,0.013906771696859029,,0.11701545145919127,,,,,,0.4692547287781199,,,,0.02456188606108764,,,,,,,,Control
50,,,,,,,,,,,,,,,,0.5792500579250058,,,,,,,,,,0.20713802071380205,,,,,,,,,,,,,,,,,,,,,,0.09732090973209097,,,0.11629101162910115,,,,,,,,,Control
