item,value,type
0,MicrobiotaLoads_ori,0.19935484338451914,MicrobiotaLoadsFoldChange_ori
1,taxa1730,8.829114869472598,TaxaFoldChange
2,taxa1578,-3.9300143327677706,TaxaFoldChange
3,taxa674963,-1.1689422871305926,TaxaFoldChange
4,taxa102106,1.3039959975922972,TaxaFoldChange
5,taxa838,-7.359296296300258,TaxaFoldChange
6,taxa904,8.927837844909801,TaxaFoldChange
7,taxa39948,1.008429111091246,TaxaFoldChange
8,taxa906,7.461082566195959,TaxaFoldChange
9,taxa1678,-7.033481601169116,TaxaFoldChange
10,taxa572511,-4.7759179576526085,TaxaFoldChange
11,taxa292632,-0.9524300994823048,TaxaFoldChange
12,taxa191303,3.7114627240792775,TaxaFoldChange
13,taxa1301,4.339232407209804,TaxaFoldChange
14,taxa872,7.1213269182813335,TaxaFoldChange
15,taxa1485,8.245356798450397,TaxaFoldChange
16,taxa33024,0.8481927171770653,TaxaFoldChange
17,taxa133925,-6.940456514396563,TaxaFoldChange
18,taxa84108,9.409027424558351,TaxaFoldChange
19,taxa29521,-8.117258863122109,TaxaFoldChange
20,taxa570,4.475563848567711,TaxaFoldChange
21,taxa40544,-5.340766092824482,TaxaFoldChange
22,taxa447020,-7.298813475745384,TaxaFoldChange
23,taxa2316,3.4902638282208813,TaxaFoldChange
24,taxa577309,-2.593089392938284,TaxaFoldChange
25,taxa239934,-3.4847574835195854,TaxaFoldChange
26,taxa100883,-8.329458891391077,TaxaFoldChange
27,taxa644652,-1.1484586922435582,TaxaFoldChange
28,taxa1350,-2.9924803359524788,TaxaFoldChange
29,taxa397864,-6.525082646149308,TaxaFoldChange
30,taxa29465,-5.015567121203904,TaxaFoldChange
31,taxa724,-5.844345511326389,TaxaFoldChange
32,taxa836,0.007559394558152022,TaxaFoldChange
33,taxa283168,-6.417790684464988,TaxaFoldChange
34,taxa1017280,8.717380722409201,TaxaFoldChange
35,taxa239759,-5.365044718373202,TaxaFoldChange
36,taxa207244,3.7804746524898283,TaxaFoldChange
37,taxa117563,-4.679326022445711,TaxaFoldChange
38,changedTaxaCount,38.0,changedTaxaCount
39,totalTaxaCount,61.0,totalTaxaCount
40,MicrobiotaLoads,5.454687159922777,MicrobiotaLoadsFoldChange
41,taxa100883,0.0081509715935027,ranksums_on_loads
42,taxa1017280,1.4686847673789376e-05,ranksums_on_loads
43,taxa102106,0.034669935282306816,ranksums_on_loads
44,taxa117563,0.05280751141611358,ranksums_on_loads
45,taxa1263,0.361429670315791,ranksums_on_loads
46,taxa1301,1.5017266343518784e-05,ranksums_on_loads
47,taxa133925,0.025347318677468245,ranksums_on_loads
48,taxa1348911,0.1564441982736493,ranksums_on_loads
49,taxa1350,0.30743416592739536,ranksums_on_loads
50,taxa1357,0.8064959405073401,ranksums_on_loads
51,taxa135858,0.23715613301296626,ranksums_on_loads
52,taxa1485,1.0955245361711337e-11,ranksums_on_loads
53,taxa1578,0.4529203011037244,ranksums_on_loads
54,taxa158846,1.0,ranksums_on_loads
55,taxa1678,7.212979239483028e-12,ranksums_on_loads
56,taxa1730,4.765634105858138e-24,ranksums_on_loads
57,taxa189330,0.5604944193712269,ranksums_on_loads
58,taxa191303,0.06391934147515746,ranksums_on_loads
59,taxa207244,5.518203625593236e-07,ranksums_on_loads
60,taxa216851,0.3916526052827586,ranksums_on_loads
61,taxa2172,0.8808414643711062,ranksums_on_loads
62,taxa2316,0.3173105078629141,ranksums_on_loads
63,taxa239759,2.517860854232518e-18,ranksums_on_loads
64,taxa239934,0.00025841687663717656,ranksums_on_loads
65,taxa244127,0.8113343719430365,ranksums_on_loads
66,taxa283168,1.1084647267350696e-17,ranksums_on_loads
67,taxa292632,0.02872895491012929,ranksums_on_loads
68,taxa29465,1.3842296694561107e-07,ranksums_on_loads
69,taxa29521,0.014305878435429647,ranksums_on_loads
70,taxa32207,0.3864762307712327,ranksums_on_loads
71,taxa33024,0.8493606187801608,ranksums_on_loads
72,taxa33042,0.6407505407205651,ranksums_on_loads
73,taxa35832,0.4023573378858271,ranksums_on_loads
74,taxa375288,0.8357643617639979,ranksums_on_loads
75,taxa397864,1.971328965638445e-15,ranksums_on_loads
76,taxa39948,0.002113231245598553,ranksums_on_loads
77,taxa40544,3.533083227674285e-07,ranksums_on_loads
78,taxa447020,1.556804313511499e-05,ranksums_on_loads
79,taxa459786,0.7035547674301991,ranksums_on_loads
80,taxa52225,0.6642467839263452,ranksums_on_loads
81,taxa561,0.2972462344130108,ranksums_on_loads
82,taxa570,0.025347318677468245,ranksums_on_loads
83,taxa572511,7.606073110493871e-17,ranksums_on_loads
84,taxa577309,2.284929598565281e-05,ranksums_on_loads
85,taxa577310,0.4468728207108309,ranksums_on_loads
86,taxa61170,0.2661931429402551,ranksums_on_loads
87,taxa644652,0.1305700181157362,ranksums_on_loads
88,taxa674963,0.6015081344405899,ranksums_on_loads
89,taxa724,2.9965276489282418e-06,ranksums_on_loads
90,taxa816,0.2115089400530156,ranksums_on_loads
91,taxa830,0.7249585602186798,ranksums_on_loads
92,taxa836,0.6434288435636205,ranksums_on_loads
93,taxa838,1.788369783406764e-06,ranksums_on_loads
94,taxa841,0.15167374114417048,ranksums_on_loads
95,taxa84108,0.02013675155034634,ranksums_on_loads
96,taxa84111,0.05280751141611363,ranksums_on_loads
97,taxa846,0.4682566461534064,ranksums_on_loads
98,taxa872,5.576313031147302e-06,ranksums_on_loads
99,taxa904,0.0006362991412402037,ranksums_on_loads
100,taxa906,0.0010789868617762663,ranksums_on_loads
101,taxa946234,0.8703779032953791,ranksums_on_loads
102,qml_loads_delta,5.18,qml_loads_delta
103,taxa100883,-14.283985493375214,logged_relative_abundance_diff
104,taxa100883,-9.103985493375214,qml_logged_loads_diff
105,taxa100883,0.01816301834787641,qml_diff_pvalue
106,taxa100883,0.010733416102997193,mwu_diff_pvalue
107,taxa100883,0.010733416102997193,mwu_logged_pvalue
108,taxa1017280,3.5163412890326065,logged_relative_abundance_diff
109,taxa1017280,8.696341289032606,qml_logged_loads_diff
110,taxa1017280,1.6496665061862602e-05,qml_diff_pvalue
111,taxa1017280,0.0008581206663936744,mwu_diff_pvalue
112,taxa1017280,0.0008581206663936744,mwu_logged_pvalue
113,taxa102106,-4.32025602139684,logged_relative_abundance_diff
114,taxa102106,0.8597439786031593,qml_logged_loads_diff
115,taxa102106,0.053536137112614825,qml_diff_pvalue
116,taxa102106,3.0993570093135047e-09,mwu_diff_pvalue
117,taxa102106,3.0993570093135047e-09,mwu_logged_pvalue
118,taxa1263,-4.983270356501253,logged_relative_abundance_diff
119,taxa1263,0.1967296434987471,qml_logged_loads_diff
120,taxa1263,0.6725750742029765,qml_diff_pvalue
121,taxa1263,8.71621645300574e-18,mwu_diff_pvalue
122,taxa1263,8.71621645300574e-18,mwu_logged_pvalue
123,taxa1301,-1.6553913839433214,logged_relative_abundance_diff
124,taxa1301,3.5246086160566783,qml_logged_loads_diff
125,taxa1301,1.8083872637610615e-05,qml_diff_pvalue
126,taxa1301,0.026417992428087206,mwu_diff_pvalue
127,taxa1301,0.026417992428087206,mwu_logged_pvalue
