,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,7,7,0.09859154929577464,0.09859154929577464
1,taxa1017280,8,12,0.11267605633802817,0.16901408450704225
2,taxa102106,29,32,0.4084507042253521,0.4507042253521127
3,taxa117563,5,4,0.07042253521126761,0.056338028169014086
4,taxa1263,62,64,0.8732394366197183,0.9014084507042254
5,taxa1301,28,38,0.39436619718309857,0.5352112676056338
6,taxa133925,3,6,0.04225352112676056,0.08450704225352113
7,taxa1348911,31,35,0.43661971830985913,0.49295774647887325
8,taxa1350,6,4,0.08450704225352113,0.056338028169014086
9,taxa1357,7,6,0.09859154929577464,0.08450704225352113
10,taxa135858,15,13,0.2112676056338028,0.18309859154929578
11,taxa1485,31,38,0.43661971830985913,0.5352112676056338
12,taxa1578,11,14,0.15492957746478872,0.19718309859154928
13,taxa158846,3,6,0.04225352112676056,0.08450704225352113
14,taxa1678,29,35,0.4084507042253521,0.49295774647887325
15,taxa1730,69,70,0.971830985915493,0.9859154929577465
16,taxa189330,67,69,0.9436619718309859,0.971830985915493
17,taxa191303,4,7,0.056338028169014086,0.09859154929577464
18,taxa207244,35,43,0.49295774647887325,0.6056338028169014
19,taxa216851,55,60,0.7746478873239436,0.8450704225352113
20,taxa2172,25,21,0.352112676056338,0.29577464788732394
21,taxa2316,1,3,0.014084507042253521,0.04225352112676056
22,taxa239759,53,62,0.7464788732394366,0.8732394366197183
23,taxa239934,26,30,0.36619718309859156,0.4225352112676056
24,taxa244127,16,24,0.22535211267605634,0.3380281690140845
25,taxa283168,42,53,0.5915492957746479,0.7464788732394366
26,taxa292632,69,67,0.971830985915493,0.9436619718309859
27,taxa29465,22,35,0.30985915492957744,0.49295774647887325
28,taxa29521,5,1,0.07042253521126761,0.014084507042253521
29,taxa32207,1,4,0.014084507042253521,0.056338028169014086
30,taxa33024,16,18,0.22535211267605634,0.2535211267605634
31,taxa33042,58,59,0.8169014084507042,0.8309859154929577
32,taxa35832,25,26,0.352112676056338,0.36619718309859156
33,taxa375288,63,69,0.8873239436619719,0.971830985915493
34,taxa397864,53,50,0.7464788732394366,0.704225352112676
35,taxa39948,22,34,0.30985915492957744,0.4788732394366197
36,taxa40544,27,30,0.38028169014084506,0.4225352112676056
37,taxa447020,10,15,0.14084507042253522,0.2112676056338028
38,taxa459786,27,33,0.38028169014084506,0.4647887323943662
39,taxa52225,9,11,0.1267605633802817,0.15492957746478872
40,taxa561,33,31,0.4647887323943662,0.43661971830985913
41,taxa570,4,3,0.056338028169014086,0.04225352112676056
42,taxa572511,60,67,0.8450704225352113,0.9436619718309859
43,taxa577309,29,28,0.4084507042253521,0.39436619718309857
44,taxa577310,20,15,0.28169014084507044,0.2112676056338028
45,taxa61170,20,24,0.28169014084507044,0.3380281690140845
46,taxa644652,6,8,0.08450704225352113,0.11267605633802817
47,taxa674963,2,0,0.028169014084507043,0.0
48,taxa724,17,23,0.23943661971830985,0.323943661971831
49,taxa816,70,71,0.9859154929577465,1.0
50,taxa830,21,23,0.29577464788732394,0.323943661971831
51,taxa836,1,3,0.014084507042253521,0.04225352112676056
52,taxa838,28,35,0.39436619718309857,0.49295774647887325
53,taxa841,70,70,0.9859154929577465,0.9859154929577465
54,taxa84108,1,1,0.014084507042253521,0.014084507042253521
55,taxa84111,6,7,0.08450704225352113,0.09859154929577464
56,taxa846,7,13,0.09859154929577464,0.18309859154929578
57,taxa872,10,17,0.14084507042253522,0.23943661971830985
58,taxa904,9,9,0.1267605633802817,0.1267605633802817
59,taxa906,11,5,0.15492957746478872,0.07042253521126761
60,taxa946234,8,11,0.11267605633802817,0.15492957746478872
