,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,3,3,0.06,0.06
1,taxa1017280,8,4,0.16,0.08
2,taxa102106,19,22,0.38,0.44
3,taxa117563,4,2,0.08,0.04
4,taxa1263,41,43,0.82,0.86
5,taxa1301,22,22,0.44,0.44
6,taxa133925,5,1,0.1,0.02
7,taxa1348911,27,16,0.54,0.32
8,taxa1350,6,2,0.12,0.04
9,taxa1357,4,5,0.08,0.1
10,taxa135858,16,14,0.32,0.28
11,taxa1485,20,18,0.4,0.36
12,taxa1578,7,11,0.14,0.22
13,taxa158846,3,3,0.06,0.06
14,taxa1678,20,24,0.4,0.48
15,taxa1730,47,50,0.94,1.0
16,taxa189330,45,48,0.9,0.96
17,taxa191303,5,4,0.1,0.08
18,taxa207244,23,27,0.46,0.54
19,taxa216851,38,41,0.76,0.82
20,taxa2172,21,14,0.42,0.28
21,taxa2316,1,0,0.02,0.0
22,taxa239759,41,40,0.82,0.8
23,taxa239934,18,14,0.36,0.28
24,taxa244127,15,5,0.3,0.1
25,taxa283168,36,33,0.72,0.66
26,taxa292632,46,48,0.92,0.96
27,taxa29465,15,20,0.3,0.4
28,taxa29521,4,3,0.08,0.06
29,taxa32207,2,1,0.04,0.02
30,taxa33024,10,13,0.2,0.26
31,taxa33042,42,40,0.84,0.8
32,taxa35832,16,15,0.32,0.3
33,taxa375288,44,44,0.88,0.88
34,taxa397864,38,34,0.76,0.68
35,taxa39948,18,17,0.36,0.34
36,taxa40544,21,26,0.42,0.52
37,taxa447020,4,9,0.08,0.18
38,taxa459786,18,17,0.36,0.34
39,taxa52225,10,9,0.2,0.18
40,taxa561,25,15,0.5,0.3
41,taxa570,6,2,0.12,0.04
42,taxa572511,43,45,0.86,0.9
43,taxa577309,29,22,0.58,0.44
44,taxa577310,14,5,0.28,0.1
45,taxa61170,14,11,0.28,0.22
46,taxa644652,0,2,0.0,0.04
47,taxa674963,3,3,0.06,0.06
48,taxa724,13,15,0.26,0.3
49,taxa816,49,50,0.98,1.0
50,taxa830,13,12,0.26,0.24
51,taxa836,1,3,0.02,0.06
52,taxa838,25,22,0.5,0.44
53,taxa841,50,49,1.0,0.98
54,taxa84108,3,2,0.06,0.04
55,taxa84111,3,4,0.06,0.08
56,taxa846,3,2,0.06,0.04
57,taxa872,10,8,0.2,0.16
58,taxa904,9,5,0.18,0.1
59,taxa906,10,7,0.2,0.14
60,taxa946234,8,6,0.16,0.12
