item,value,type
0,MicrobiotaLoads_ori,-0.04909116813886527,MicrobiotaLoadsFoldChange_ori
1,taxa33024,-1.3529023765594062,TaxaFoldChange
2,taxa52225,3.1574742505183213,TaxaFoldChange
3,taxa135858,7.7889375805591134,TaxaFoldChange
4,taxa1301,8.22213089491661,TaxaFoldChange
5,taxa724,6.246364694063214,TaxaFoldChange
6,taxa2316,-6.6139734952313125,TaxaFoldChange
7,taxa1678,-1.6464168697561128,TaxaFoldChange
8,taxa872,3.6083974554965264,TaxaFoldChange
9,taxa1350,0.7768011312869092,TaxaFoldChange
10,taxa133925,-3.580508747861357,TaxaFoldChange
11,taxa816,1.8422675195172271,TaxaFoldChange
12,taxa577309,-6.443085829489754,TaxaFoldChange
13,taxa35832,-4.713605811472919,TaxaFoldChange
14,taxa84111,5.909328897921459,TaxaFoldChange
15,taxa102106,-5.94107771601708,TaxaFoldChange
16,taxa32207,4.76756726919713,TaxaFoldChange
17,taxa84108,2.1386599048805106,TaxaFoldChange
18,taxa283168,-0.15427501084197992,TaxaFoldChange
19,taxa244127,5.02047110502086,TaxaFoldChange
20,taxa189330,7.936348849660102,TaxaFoldChange
21,taxa836,-4.272882585379788,TaxaFoldChange
22,taxa838,7.932425322264078,TaxaFoldChange
23,taxa191303,-3.1709888016886367,TaxaFoldChange
24,taxa207244,9.43979767396625,TaxaFoldChange
25,taxa447020,-7.745842524365248,TaxaFoldChange
26,taxa29465,-2.5850343771656226,TaxaFoldChange
27,taxa292632,-9.702408324003457,TaxaFoldChange
28,taxa39948,-4.217066136921175,TaxaFoldChange
29,taxa29521,-1.7913522719037829,TaxaFoldChange
30,taxa1263,8.96844657305245,TaxaFoldChange
31,taxa570,0.07573965942294869,TaxaFoldChange
32,taxa1348911,-7.593240825167483,TaxaFoldChange
33,taxa158846,-7.789602255940861,TaxaFoldChange
34,taxa572511,-3.999788207785668,TaxaFoldChange
35,taxa61170,3.3169990954771076,TaxaFoldChange
36,taxa459786,-0.17577231953581673,TaxaFoldChange
37,changedTaxaCount,37.0,changedTaxaCount
38,totalTaxaCount,61.0,totalTaxaCount
39,MicrobiotaLoads,4.965340862762055,MicrobiotaLoadsFoldChange
40,taxa100883,0.624206114766406,ranksums_on_loads
41,taxa1017280,0.3872512616019539,ranksums_on_loads
42,taxa102106,9.856672926811228e-10,ranksums_on_loads
43,taxa117563,0.15729920705028516,ranksums_on_loads
44,taxa1263,2.149328788522377e-18,ranksums_on_loads
45,taxa1301,4.210005281943263e-10,ranksums_on_loads
46,taxa133925,0.055008833629265716,ranksums_on_loads
47,taxa1348911,6.581666773899852e-07,ranksums_on_loads
48,taxa1350,0.7236736098317631,ranksums_on_loads
49,taxa1357,0.3271868777903057,ranksums_on_loads
50,taxa135858,2.60036954358297e-05,ranksums_on_loads
51,taxa1485,0.7386545967780493,ranksums_on_loads
52,taxa1578,0.04015409005979212,ranksums_on_loads
53,taxa158846,0.1416446902951368,ranksums_on_loads
54,taxa1678,0.046671807935050234,ranksums_on_loads
55,taxa1730,0.20003278936875324,ranksums_on_loads
56,taxa189330,5.081236116515811e-20,ranksums_on_loads
57,taxa191303,0.379775474840949,ranksums_on_loads
58,taxa207244,2.096566798286901e-12,ranksums_on_loads
59,taxa216851,0.17789453333596328,ranksums_on_loads
60,taxa2172,0.020391672237361224,ranksums_on_loads
61,taxa2316,,ranksums_on_loads
62,taxa239759,0.6878465265459653,ranksums_on_loads
63,taxa239934,0.027153461596462848,ranksums_on_loads
64,taxa244127,1.9551807984697774e-07,ranksums_on_loads
65,taxa283168,0.7727343745976977,ranksums_on_loads
66,taxa292632,5.081236116515811e-20,ranksums_on_loads
67,taxa29465,0.0003230109038623616,ranksums_on_loads
68,taxa29521,1.0,ranksums_on_loads
69,taxa32207,0.12133525035848212,ranksums_on_loads
70,taxa33024,0.04634124184080035,ranksums_on_loads
71,taxa33042,0.010763566915519631,ranksums_on_loads
72,taxa35832,0.0010850689109981034,ranksums_on_loads
73,taxa375288,0.52849634074792,ranksums_on_loads
74,taxa397864,0.9729102304759972,ranksums_on_loads
75,taxa39948,2.018798993997769e-07,ranksums_on_loads
76,taxa40544,0.8558576005847817,ranksums_on_loads
77,taxa447020,7.105263288600155e-05,ranksums_on_loads
78,taxa459786,0.7381340263777415,ranksums_on_loads
79,taxa52225,0.03898861209635861,ranksums_on_loads
80,taxa561,0.9688201044947252,ranksums_on_loads
81,taxa570,,ranksums_on_loads
82,taxa572511,7.087407444284645e-17,ranksums_on_loads
83,taxa577309,1.67649655604774e-06,ranksums_on_loads
84,taxa577310,0.5581846494226574,ranksums_on_loads
85,taxa61170,1.8486982515293785e-06,ranksums_on_loads
86,taxa644652,0.4142161782425252,ranksums_on_loads
87,taxa674963,0.5581846494226572,ranksums_on_loads
88,taxa724,2.3278047712242334e-06,ranksums_on_loads
89,taxa816,1.2485075013864193e-09,ranksums_on_loads
90,taxa830,0.4611976834915784,ranksums_on_loads
