,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate,treat_logged_mean,control_logged_mean,logged_mean_diff,logged_mean_diff05,logged_mean_diff95,ID
0,taxa102106,9,13,0.32142857142857145,0.4642857142857143,-8.725505515898462,-9.735377771288142,1.0098722553896802,0.10011369090529405,2.1232755302569615,0
1,taxa1263,23,25,0.8214285714285714,0.8928571428571429,-5.400038144833184,-5.343008114671828,-0.05703003016135733,-1.1654259825364661,0.9828774677566011,1
2,taxa1301,11,15,0.39285714285714285,0.5357142857142857,-7.3118813595431975,-9.633666890143965,2.32178553060077,0.5505873324287268,4.065442614535295,2
3,taxa1348911,10,12,0.35714285714285715,0.42857142857142855,-11.001323711774319,-8.583307330358133,-2.4180163814161837,-3.584953820298903,-1.1439551570010795,3
4,taxa1485,7,18,0.25,0.6428571428571429,-8.079295288402863,-8.934863405447933,0.855568117045073,-1.1747106368848654,2.8445430821152806,4
5,taxa1578,8,6,0.2857142857142857,0.21428571428571427,-11.887086854194443,-10.512084085293639,-1.3750027689008062,-4.080663393757456,1.285134018580956,5
6,taxa1678,10,16,0.35714285714285715,0.5714285714285714,-8.188629395792864,-8.113133771669775,-0.07549562412309052,-1.2658796203049187,1.0497416089666176,6
7,taxa1730,27,28,0.9642857142857143,1.0,-3.606126280946917,-4.041129059925216,0.4350027789782988,-0.4273754521697007,1.154923267144544,7
8,taxa189330,26,28,0.9285714285714286,1.0,-6.941365429306526,-6.932909072247228,-0.008456357059298057,-0.5632495956565619,0.5174194428838266,8
9,taxa207244,10,18,0.35714285714285715,0.6428571428571429,-10.452329675723695,-10.713326716834795,0.26099704111109906,-0.9381900011057611,1.4923733612057033,9
10,taxa216851,21,23,0.75,0.8214285714285714,-6.0726236612581195,-6.6324607962713635,0.5598371350132434,-0.6486818988684322,1.6880367356187405,10
11,taxa2172,10,10,0.35714285714285715,0.35714285714285715,-7.746335779806575,-7.698711638439536,-0.04762414136703952,-1.3172572634158657,1.1364684623002281,11
12,taxa239759,25,24,0.8928571428571429,0.8571428571428571,-14.200783677397965,-5.65994881794992,-8.540834859448045,-9.403323320309026,-7.715724282702422,12
