,taxa1017280,taxa102106,taxa1263,taxa1301,taxa1348911,taxa1485,taxa1578,taxa1678,taxa1730,taxa189330,taxa207244,taxa216851,taxa2172,taxa239759,taxa239934,taxa244127,taxa283168,taxa292632,taxa29465,taxa33024,taxa33042,taxa35832,taxa375288,taxa397864,taxa39948,taxa40544,taxa447020,taxa459786,taxa52225,taxa561,taxa572511,taxa577309,taxa577310,taxa61170,taxa724,taxa816,taxa830,taxa838,taxa841,taxa846,taxa872,taxa946234,condition
0,,,0.05215391300341799,,0.0004742110307217374,,,,0.240906773680109,0.02292066844181285,,0.0018040566509692185,0.006240876709674058,0.00859863016276307,,,0.007183134568437682,0.08696586913419341,0.0017065108471582705,,0.005603909099422965,,0.04046918017618374,0.013173766278091194,,,,,,,0.007309338507514596,,,,,0.236560470071282,,0.2244634926718445,0.0434651989664038,,,,Control
1,,0.001890433441820516,0.015622948306641089,,5.81217690760023e-05,0.0356516488565687,,0.0003156490471185345,0.12423197324322119,0.008150992823641045,,0.025411936765958196,0.007298302701837768,0.05133638335205242,0.07701745139198074,0.0022210455363193874,0.003529955919065996,0.2559495417541292,,,0.0028511221573009186,,0.0333830676527213,0.039108519959178356,,0.002002401823578139,,0.00095844934784525,,0.014859120364178177,0.006279492217281364,0.007016753116436326,,,,0.10328370691074962,0.11403776103137948,0.012751570051185837,0.054574305373606934,,0.00020734508512752488,,Control
2,,0.001778349338651524,0.03959596153791902,0.0010146621872881873,0.0008436188343285783,0.0006283779625528947,,0.0008670236669876819,0.15641428768906848,0.007446811734138236,0.001084040798384816,0.057123673538945464,,0.020850048894158226,0.0021910684859883945,0.0005545064594725994,0.01300180248557233,0.09851574701173052,0.0008818606591197922,,0.31580328781476497,0.0030802431553141555,0.02145126053308895,0.004638963216066415,,,,0.001160837905547499,5.548199170528552e-05,3.562967828908165e-05,0.013203982624837357,,0.00043497463553503505,0.00023801878927427568,0.00018222333998873432,0.19221636764729083,6.958758281679877e-05,1.6613251753560068e-05,0.044131274780780834,0.00016822223473730635,0.00032118953390216135,,Control
3,,0.003283698237407727,0.0002832377251943285,,,0.0010872060537019152,,0.0009930752020987272,0.01838076552786648,0.012347094151030047,0.00018128904753206547,0.012416081183686476,,0.03516880746564356,,0.00018699394762922841,0.011527384524106215,0.011005914396706286,,0.07453642140279904,0.003647332795452815,,0.05697747842781828,0.015572581278187092,,0.0318235174364461,,0.008806464116653798,,,0.005236781350301256,0.10667740596502241,,0.00019555129777497276,,0.16096692563039408,,0.42204745272513045,0.002514381894675501,,0.002763601511883043,0.0013725567048581558,Control
4,,,0.01992121939850371,,,,,,0.04293190741603954,0.015966283904521678,,,0.01280566504374839,0.02758932801512669,,,,0.23578193373420644,,,0.012046128260451875,,0.05722960681379676,0.0031113120613550484,0.08525113808575946,,,,,0.08049372117672958,,,,,,0.3574753561435424,,,0.04939639994621848,,,,Control
5,,,,,,,,,0.07296782703217296,0.05126274873725126,,,,,,,,0.20803679196320798,,,,,,,,,,,,,,,,,,0.006390193609806389,0.2397337602662397,0.37312662687337317,0.04848205151794847,,,,Control
6,,,0.07280766316406984,,0.00211437309994356,,0.0003529655189201689,,0.030860894870693812,0.0033446726901152856,,0.003714134745114938,,0.0064644291931956616,,,0.0039080696326835,0.08506549476883778,,0.027140624218866385,0.0019934655611171014,,0.033244543745544565,,,,,,,,0.0048007937650336,,,,,0.43154234263486496,,0.2484287803799052,0.04421675201109372,,,,Control
7,,,,,0.010028331263661941,,,,0.19378110282215863,0.015053092997011398,,0.0007348973915712481,,0.01880481599342419,,,,0.04777425623402298,,,,,0.03501825743444579,0.028623535277284406,,,,,,0.024017194007688654,0.006737111826133141,0.008750270677664382,,,,0.264331051539036,0.33082937243358407,,0.015516710102313147,,,,Control
8,0.00027539402651045327,0.009012752296716914,0.039205236348737,0.002686246230386835,0.0004160296955363707,0.012756914604552442,5.740873952028125e-05,,0.03082062172300525,0.009465830045362349,0.003746261347671734,0.05215116949053994,0.076458260697809,0.004257167643804694,0.0003401494054574615,0.0006115552562791202,0.010813203716224087,0.33850690678562906,0.0019486436319434402,,0.06318603181346756,0.001965226046649481,0.13058021869056438,0.008297189616553699,0.13095174874157312,0.0007298361510494254,0.0019756162938387094,0.004298413776586176,,0.002836117674692066,0.013052249509506866,,,4.7543252290104933e-05,,0.040653888691695755,0.002077944485853836,,0.004773636395503603,0.00012058983859013372,0.0009239973358986398,0.0,Control
9,3.958005120947075e-05,0.012961688511667773,0.07516607500419704,3.213099662791305e-05,4.547258692324027e-05,0.0,0.0023721347545091797,0.03239160235834843,0.06232012478834123,0.019764676583174247,,0.06225108205856291,0.0023937036588199583,0.001992788870445375,0.05967904580946207,0.00012674510780560856,0.006338033649714323,0.3173052655921498,,,0.01577120506802543,0.00036000057813557936,0.018194260225495112,0.001147154405559885,0.06277262705919107,0.00033832049390567274,,0.0054291378108451555,0.005629150485355936,0.0014960369917826914,0.005919774793955814,0.0012562219062241852,0.0,,,0.031409550132693226,0.16548463882647368,0.0076529585532379455,0.018855669564385957,0.0003932433739547697,0.002709899348819213,,Control
