,taxaId,controlDetectionNum,treatDetectionNum,controlDetectionRate,treatDetectionRate
0,taxa100883,2,3,0.04878048780487805,0.07317073170731707
1,taxa1017280,6,5,0.14634146341463414,0.12195121951219512
2,taxa102106,17,19,0.4146341463414634,0.4634146341463415
3,taxa117563,1,3,0.024390243902439025,0.07317073170731707
4,taxa1263,37,33,0.9024390243902439,0.8048780487804879
5,taxa1301,18,13,0.43902439024390244,0.3170731707317073
6,taxa133925,3,1,0.07317073170731707,0.024390243902439025
7,taxa1348911,14,15,0.34146341463414637,0.36585365853658536
8,taxa1350,3,2,0.07317073170731707,0.04878048780487805
9,taxa1357,2,5,0.04878048780487805,0.12195121951219512
10,taxa135858,8,7,0.1951219512195122,0.17073170731707318
11,taxa1485,18,21,0.43902439024390244,0.5121951219512195
12,taxa1578,9,4,0.21951219512195122,0.0975609756097561
13,taxa158846,3,3,0.07317073170731707,0.07317073170731707
14,taxa1678,21,20,0.5121951219512195,0.4878048780487805
15,taxa1730,40,37,0.975609756097561,0.9024390243902439
16,taxa189330,38,36,0.926829268292683,0.8780487804878049
17,taxa191303,3,6,0.07317073170731707,0.14634146341463414
18,taxa207244,17,25,0.4146341463414634,0.6097560975609756
19,taxa216851,35,32,0.8536585365853658,0.7804878048780488
20,taxa2172,16,10,0.3902439024390244,0.24390243902439024
21,taxa2316,1,0,0.024390243902439025,0.0
22,taxa239759,33,32,0.8048780487804879,0.7804878048780488
23,taxa239934,18,13,0.43902439024390244,0.3170731707317073
24,taxa244127,11,12,0.2682926829268293,0.2926829268292683
25,taxa283168,29,30,0.7073170731707317,0.7317073170731707
26,taxa292632,38,38,0.926829268292683,0.926829268292683
27,taxa29465,20,13,0.4878048780487805,0.3170731707317073
28,taxa29521,2,1,0.04878048780487805,0.024390243902439025
29,taxa32207,2,2,0.04878048780487805,0.04878048780487805
30,taxa33024,7,7,0.17073170731707318,0.17073170731707318
31,taxa33042,33,32,0.8048780487804879,0.7804878048780488
32,taxa35832,12,14,0.2926829268292683,0.34146341463414637
33,taxa375288,35,35,0.8536585365853658,0.8536585365853658
34,taxa397864,30,29,0.7317073170731707,0.7073170731707317
35,taxa39948,18,16,0.43902439024390244,0.3902439024390244
36,taxa40544,14,19,0.34146341463414637,0.4634146341463415
37,taxa447020,4,7,0.0975609756097561,0.17073170731707318
38,taxa459786,18,18,0.43902439024390244,0.43902439024390244
39,taxa52225,6,4,0.14634146341463414,0.0975609756097561
40,taxa561,16,16,0.3902439024390244,0.3902439024390244
41,taxa570,1,2,0.024390243902439025,0.04878048780487805
42,taxa572511,37,34,0.9024390243902439,0.8292682926829268
43,taxa577309,12,15,0.2926829268292683,0.36585365853658536
44,taxa577310,12,7,0.2926829268292683,0.17073170731707318
45,taxa61170,12,14,0.2926829268292683,0.34146341463414637
46,taxa644652,1,2,0.024390243902439025,0.04878048780487805
47,taxa674963,3,3,0.07317073170731707,0.07317073170731707
48,taxa724,8,9,0.1951219512195122,0.21951219512195122
49,taxa816,40,41,0.975609756097561,1.0
50,taxa830,13,7,0.3170731707317073,0.17073170731707318
51,taxa836,2,2,0.04878048780487805,0.04878048780487805
52,taxa838,19,17,0.4634146341463415,0.4146341463414634
53,taxa841,40,41,0.975609756097561,1.0
54,taxa84108,2,2,0.04878048780487805,0.04878048780487805
55,taxa84111,3,3,0.07317073170731707,0.07317073170731707
56,taxa846,4,6,0.0975609756097561,0.14634146341463414
57,taxa872,6,7,0.14634146341463414,0.17073170731707318
58,taxa904,7,4,0.17073170731707318,0.0975609756097561
59,taxa906,5,2,0.12195121951219512,0.04878048780487805
60,taxa946234,6,8,0.14634146341463414,0.1951219512195122
